,protected,name,verified,location,id,public_metrics,url,profile_image_url,username,description,entities,pinned_tweet_id
91123177,False,Sandra,False,☣ Grown Up Punk ☣,,"{'followers_count': 1275, 'following_count': 2417, 'tweet_count': 454603, 'listed_count': 194}",,https://pbs.twimg.com/profile_images/671479048925609985/BYN4tyLB_normal.png,_Sandra_R_,"I’m so sorry to have upset you, you crazy person!
¯\_(ツ)_/¯",,586218369935880192
1450052417718874127,False,sakmoo 🐄,False,,,"{'followers_count': 15, 'following_count': 44, 'tweet_count': 122, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1459493644138729472/4vf6PE29_normal.jpg,sakmo_,you should be doubting your life choices for leading you here,,
1006686644,False,👍🏿,False,,,"{'followers_count': 3259, 'following_count': 533, 'tweet_count': 122990, 'listed_count': 28}",,https://pbs.twimg.com/profile_images/1287346274652446720/vqvsfcp2_normal.jpg,universesauce,family-friendly account,,
87428312,False,Vinit Ambat,False,,,"{'followers_count': 46, 'following_count': 170, 'tweet_count': 2017, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1490394145587744768/FOApQro5_normal.jpg,vinit12,"Aviation Professional.
Interests are Quantum Physics, Economics, Cricket, History.",,1473557068263034881
389973025,False,🌶call me จินรัค do you know? จินรัค,False,Thailand,,"{'followers_count': 427, 'following_count': 1397, 'tweet_count': 395503, 'listed_count': 3}",https://t.co/1k9dor1MZI,https://pbs.twimg.com/profile_images/1364218528253976582/zILOgzN-_normal.jpg,mn_opal,"SHINee world, Inspirit, EXO L, NCTzen TheB, 2Min TaoKacha HunHan MyungJong SungLe BbangNyu
 #MNOP_Review #MNOP_Update","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1k9dor1MZI', 'expanded_url': 'https://docs.google.com/spreadsheets/d/1QqfX7xi7grr4Dy_ARPqTEbKKkIEgEQ1z9JYByIamfGk/edit?usp=sharing', 'display_url': 'docs.google.com/spreadsheets/d…'}]}, 'description': {'hashtags': [{'start': 92, 'end': 104, 'tag': 'MNOP_Review'}, {'start': 105, 'end': 117, 'tag': 'MNOP_Update'}]}}",1390657313464221702
23416410,False,Suma ಶಾಸ್ತ್ರಿ(Typo ರಾಣಿ),False,"Bengaluru, India",,"{'followers_count': 1088, 'following_count': 177, 'tweet_count': 23273, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1521763713560158208/3OMQHFCB_normal.jpg,sshastry_c,"ಹವ್ಯಕ ಕೂಸು, ಭಟ್ಕಳದ ಬಾಲ್ಯ, ಕರಾವಳಿ ನಮ್ದೇ, ಕುಂದಾಪ್ರ ಭಾಷಿ,ಬೆಂಗಾಲಿ ಬಹೂ, ಬೆಂಗಳೂರು ಬರೀ ಅನಿವಾರ್ಯ. I may be a mistake in many people's lives but I am darling of my life.",,1451830466911244289
248953086,False,Karla Marisol,False,,,"{'followers_count': 75, 'following_count': 133, 'tweet_count': 868, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1514806221257158657/98ydWtyF_normal.jpg,D_Karla_Marisol,Creadora de contenido digital,,1309896765529751552
59825409,False,gyahun_dash,False,,,"{'followers_count': 153, 'following_count': 450, 'tweet_count': 23049, 'listed_count': 17}",,https://pbs.twimg.com/profile_images/1251417197450162176/53viS7_O_normal.jpg,gyahun_dash,Pikmin,,495908724406378496
858668942,False,Davidphase,False,Oviedo,,"{'followers_count': 268, 'following_count': 708, 'tweet_count': 2726, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/897378412603506688/8VvmSx_d_normal.jpg,davidphase,"Con orgullo, valor y garra.",,
719901223302914048,False,Pundorikakkho Purkayestho,False,"Kolkata, India",,"{'followers_count': 190, 'following_count': 1162, 'tweet_count': 6562, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1049962815081996288/7IaiVjJf_normal.jpg,angrywktkeeper7,Failed Cricketer.,,1247222008116469760
1462361485225586689,False,Saumeow,False,,,"{'followers_count': 11, 'following_count': 138, 'tweet_count': 2752, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,Saumeowwww,Random af,,
1205938200960630784,False,tarnished pharaoh,False,The Lands Between,,"{'followers_count': 281, 'following_count': 232, 'tweet_count': 14680, 'listed_count': 1}",https://t.co/mQExyjWjUE,https://pbs.twimg.com/profile_images/1511448811209519104/_Cy2Irbh_normal.jpg,pharaohfallacy,elden ring brainrot,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/mQExyjWjUE', 'expanded_url': 'https://linktr.ee/pharaohfallacy', 'display_url': 'linktr.ee/pharaohfallacy'}]}}",1516856638589652992
