,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,pinned_tweet_id,entities
15360639,Karen Green (she/hers) 💉 💉 💉 💉 💉 🦠 😷,https://t.co/FLI6yTatZT,False,https://pbs.twimg.com/profile_images/833186953948446721/NqMXiKQA_normal.jpg,,klg19,"{'followers_count': 2906, 'following_count': 1236, 'tweet_count': 24722, 'listed_count': 72}","Curator for Comics and Cartoons, Columbia U's Rare Book & Manuscript Library--and preacher of the gospel of comics in academia https://t.co/FLI6yTatZT (she/her)",False,NYC,846028181853405188,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FLI6yTatZT', 'expanded_url': 'http://about.me/klg19', 'display_url': 'about.me/klg19'}]}, 'description': {'urls': [{'start': 127, 'end': 150, 'url': 'https://t.co/FLI6yTatZT', 'expanded_url': 'http://about.me/klg19', 'display_url': 'about.me/klg19'}]}}"
380534953,Brad Madden,,False,https://pbs.twimg.com/profile_images/1599856418/Headshot_-_small_normal.jpg,,Brad_Madden,"{'followers_count': 106, 'following_count': 134, 'tweet_count': 5434, 'listed_count': 5}","Silent no longer. Cannot sit idle while Trump destroys country. Former Republican, now Independent. Hoping for GOP to step up and save country over party.",False,"Baton Rouge, LA",,
1490675378150641671,Xander,,False,https://pbs.twimg.com/profile_images/1490675636188418061/wM7sje3o_normal.jpg,,XanderMumbles,"{'followers_count': 11, 'following_count': 190, 'tweet_count': 94, 'listed_count': 0}","Golf life, drums, wine, cooking and kindly pedantry",False,,,
2979582272,🛰42O,https://t.co/tbHnKDDdk7,False,https://pbs.twimg.com/profile_images/1509698093352046595/X33-yXUG_normal.jpg,,onezero42O,"{'followers_count': 1547, 'following_count': 1130, 'tweet_count': 197378, 'listed_count': 8}","계속됩니다....

고독의 시대에서 함께 화이팅하기.
(종종 음악 글을 씁니다.) 청탁 문의: onezero96@naver.com",False, 방 의자,1351432344058564611,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tbHnKDDdk7', 'expanded_url': 'https://blog.naver.com/onezero96', 'display_url': 'blog.naver.com/onezero96'}]}}"
4129574604,Chris Delaney - Family Business Consultant,https://t.co/pWpnsISqmx,False,https://pbs.twimg.com/profile_images/1280183476931760128/eGEq2QVW_normal.jpg,,FEAdvisor,"{'followers_count': 2055, 'following_count': 4963, 'tweet_count': 4823, 'listed_count': 109}","Author, Professional Speaker, Family Business Consultant & Podcaster — Helping Advisors and Clients conceptualize better farm, business & estate planning",False,"Ontario, Canada",1422651102944808967,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pWpnsISqmx', 'expanded_url': 'http://www.familywealthpress.com', 'display_url': 'familywealthpress.com'}]}}"
1425705017240027143,7788TCNQ,https://t.co/NmzBUQCcML,False,https://pbs.twimg.com/profile_images/1425710203245236228/QJBYWigQ_normal.jpg,,7788tcnq_rta,"{'followers_count': 36, 'following_count': 38, 'tweet_count': 453, 'listed_count': 0}","RTA走者/練習タイトル：Library of Ruina, Lobotomy Corporation, 魔女の泉3 Refine",False,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NmzBUQCcML', 'expanded_url': 'https://www.youtube.com/channel/UCK8BwzJTI1Ws8rOlNq20uxA', 'display_url': 'youtube.com/channel/UCK8Bw…'}]}}"
1495355480755281921,sh,https://t.co/EZOlp3FCFB,False,https://pbs.twimg.com/profile_images/1495628830811525120/lIwWpFwO_normal.jpg,,hash_bsn,"{'followers_count': 104, 'following_count': 99, 'tweet_count': 221, 'listed_count': 1}",大学生になったらしい アホなのでよくフリーズしてます あとすぐ話それる,False,,1495644741421379586,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EZOlp3FCFB', 'expanded_url': 'http://instagram.com/shunsuke_bsn', 'display_url': 'instagram.com/shunsuke_bsn'}]}}"
491501928,Gaspar Ventura M.,,False,https://pbs.twimg.com/profile_images/817313349365075968/6ehbRCrP_normal.jpg,,GasparVenturaM,"{'followers_count': 1087, 'following_count': 1038, 'tweet_count': 18549, 'listed_count': 16}","Jugador, entrenador, directivo, evaluador... todo waterpolo",False,Manresa,,
42201426,やみんちゅ,,False,https://pbs.twimg.com/profile_images/559948340717043712/G0vyP39n_normal.jpeg,,maemaekonagi,"{'followers_count': 248, 'following_count': 342, 'tweet_count': 70661, 'listed_count': 7}",ハープ/既婚,False,,820429583337934848,
1225558480888705028,愛原くるみ,,False,https://pbs.twimg.com/profile_images/1521131361217953792/kd0_V5xm_normal.jpg,,kurumi_nanoda,"{'followers_count': 1822, 'following_count': 54, 'tweet_count': 31129, 'listed_count': 14}",お姉ちゃんに任せなさい♪ 質問箱（https://t.co/CPYjW8wt5O）,False,,1436361080003911684,"{'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/CPYjW8wt5O', 'expanded_url': 'https://peing.net/kurumi_nanoda', 'display_url': 'peing.net/kurumi_nanoda'}]}}"
14278433,Scott Adams,,False,https://pbs.twimg.com/profile_images/1395949285968076802/u004cRIv_normal.jpg,,Scott_Adams,"{'followers_count': 127, 'following_count': 109, 'tweet_count': 1326, 'listed_count': 8}",If I were a tree I would be the kite eating tree from Charlie Brown.,False,"Washington, DC",,
238227554,Imanol Atchet ,,False,https://pbs.twimg.com/profile_images/1067867924831047680/cMbTJ7jg_normal.jpg,,imantosh,"{'followers_count': 465, 'following_count': 768, 'tweet_count': 18183, 'listed_count': 15}",save me from ordinary,False,"Barcelona, Spain",,
426356262,Matt Narango 🏳️‍🌈,https://t.co/5F59yiTsC3,False,https://pbs.twimg.com/profile_images/1471961546549039115/TNVGm0vl_normal.jpg,,MattNarango,"{'followers_count': 108, 'following_count': 378, 'tweet_count': 11178, 'listed_count': 3}","A dude who relates to Mothman and screams in a microphone for fun
'Talent is a pursued interest. Anything that you're willing to practice, you can do' -Bob Ross",False,,1147296655261257728,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/5F59yiTsC3', 'expanded_url': 'http://twitch.tv/kaizerroll', 'display_url': 'twitch.tv/kaizerroll'}]}}"
1103849641,Rachelle is a COMPLETE MESS 🍋🦖,,False,https://pbs.twimg.com/profile_images/1498477644534398987/uFVTdI02_normal.jpg,,RACHELLE_DUPRE,"{'followers_count': 210, 'following_count': 879, 'tweet_count': 8214, 'listed_count': 2}",Get your head out of your ass and do something! changing the world through music 🦕🦔🍄🐚LGBTQ+ 👯‍♀️ she/her   https://t.co/H96iu5jTip,False,Montréal,,"{'description': {'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/H96iu5jTip', 'expanded_url': 'https://5SOS.lnk.to/CompleteMessST', 'display_url': '5SOS.lnk.to/CompleteMessST'}]}}"
44845622,Corey McCann,,False,https://pbs.twimg.com/profile_images/1503796072698765320/EmN0y-v2_normal.jpg,,mrmccann2003,"{'followers_count': 278, 'following_count': 1094, 'tweet_count': 12337, 'listed_count': 2}","Packer fan, Wrestling fan, and possessing a decent beard",False,,1510819816323563520,
1205901757504774145,Vera,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,Vera73791787,"{'followers_count': 7, 'following_count': 69, 'tweet_count': 2617, 'listed_count': 0}",,False,,,
1559467273,Duchess,,False,https://pbs.twimg.com/profile_images/840947240663470080/63Sb_OdV_normal.jpg,,duchesswhom,"{'followers_count': 46, 'following_count': 481, 'tweet_count': 312, 'listed_count': 0}",,False,,,
861361542444572674,073,,False,https://pbs.twimg.com/profile_images/1502398995309764609/NG8x_uZw_normal.jpg,,omarko073,"{'followers_count': 68, 'following_count': 148, 'tweet_count': 359, 'listed_count': 0}","fikri hür, vicdanı hür, irfanı hür",False,F💚,1225870171321094144,
14056485,Libertine Puccini,,False,https://pbs.twimg.com/profile_images/790701854367690752/dwxDb9dp_normal.jpg,,Liberteeny_Tiny,"{'followers_count': 135, 'following_count': 197, 'tweet_count': 4771, 'listed_count': 11}",5' tall and 1XX lbs of fury. Family lover. Beer snob. Sashimi lover. Donut lover. Sucker for hilarious puns.,False,"Simi Valley, CA",,
40507923,вrooĸlyn➳,,False,https://pbs.twimg.com/profile_images/1466508113117421575/BWuhDsFG_normal.jpg,,brooklyn_bmf,"{'followers_count': 281, 'following_count': 531, 'tweet_count': 30215, 'listed_count': 0}",brunch is my favorite meal,False,,1274435270700564480,
261807964,Craig Dillman,,False,https://pbs.twimg.com/profile_images/1301533221197283328/ey7Yj5jI_normal.jpg,,LCDillman,"{'followers_count': 91, 'following_count': 331, 'tweet_count': 597, 'listed_count': 0}",,False,Snohomish Wa.,,
211385401,Faige Meller,https://t.co/P62PS3UjE7,False,https://pbs.twimg.com/profile_images/1425589343666638848/AbNWDwL0_normal.jpg,,dubioseducator,"{'followers_count': 6142, 'following_count': 5204, 'tweet_count': 58246, 'listed_count': 231}","Wife, mother, grandmother, Educator: Retired KINDERGARTEN TEACHER (to begin with). Avid reader, Always learning,love subbing",False,los angeles,1088221260742418432,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/P62PS3UjE7', 'expanded_url': 'http://faigemeller.wordpress.com', 'display_url': 'faigemeller.wordpress.com'}]}}"
84514662,Kakak Guru,,False,https://pbs.twimg.com/profile_images/1000040281335517186/AfqGPIaT_normal.jpg,,ninAerf,"{'followers_count': 347, 'following_count': 328, 'tweet_count': 19836, 'listed_count': 1}","a playmate to vierAdaMarvel
a fussy wife to Kiku",False,Di manamana hatiku senang,,
45413265,❤️ 😺 🐾 𝙼𝚊𝚛𝚐𝚒𝚎 𝙷𝚊𝚛𝚔𝚒𝚗𝚜 🧢🧢,,False,https://pbs.twimg.com/profile_images/256308858/Jennie_in_fields_normal.jpg,,BouviesMom,"{'followers_count': 6439, 'following_count': 7073, 'tweet_count': 84241, 'listed_count': 2}","Radiologic Technologist, Lupus & Fibromyalgia, Animal lover, Mom to furkids. ❤🐾 Project MEOW of West Philadelphia. Catadelphia.🐾❤️ Never-tяumper #RESIST 🚫DMs",False,"Philadelphia, PA",1265025085158699083,"{'description': {'hashtags': [{'start': 145, 'end': 152, 'tag': 'RESIST'}]}}"
831530835589341184,Another Kurt 009,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,AnotherKurt009,"{'followers_count': 2, 'following_count': 96, 'tweet_count': 197, 'listed_count': 0}",,False,,,
1471565024149790723,Qalarus,,False,https://pbs.twimg.com/profile_images/1515446987247792132/JKGBWel4_normal.jpg,,qalarus,"{'followers_count': 6, 'following_count': 56, 'tweet_count': 304, 'listed_count': 0}",I am a human being,False,,,
1333809214855122947,Comrade,,False,https://pbs.twimg.com/profile_images/1519017057828093953/2uicl65f_normal.jpg,,Comrade_SSR,"{'followers_count': 15634, 'following_count': 2088, 'tweet_count': 31574, 'listed_count': 10}",قائد و بانی تحریک تحفظ ناموس شرم گاہ,False,"Sydney, New South Wales",1402867270049669124,
58794397,白湯さゆぬ,https://t.co/OjGvwtQws8,False,https://pbs.twimg.com/profile_images/1504090922425851905/jNSURYA7_normal.jpg,,sayunu,"{'followers_count': 1012, 'following_count': 120, 'tweet_count': 130593, 'listed_count': 0}",絵は「#絵 from:sayunu」で検索。詳細: https://t.co/69PZvbJTu3。▼話題バラバラです。言葉と文字とヨッシーアイランドが好き。たまごっちやここたまのアニメを見ます。簡単な絵を描きます。日本語の研究で博士号を持ってるらしい。▼フォロー外から話し掛けていいです。言及されたらイイネで記録します,False,千葉県浦安市しずくの森,1516881971062112256,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OjGvwtQws8', 'expanded_url': 'http://pixiv.net/u/238853', 'display_url': 'pixiv.net/u/238853'}]}, 'description': {'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/69PZvbJTu3', 'expanded_url': 'http://twpf.jp/sayunu', 'display_url': 'twpf.jp/sayunu'}], 'hashtags': [{'start': 3, 'end': 5, 'tag': '絵'}]}}"
2574062267,9,https://t.co/PTwjbXgGMb,False,https://pbs.twimg.com/profile_images/1476719598401732612/HHGvZTpK_normal.jpg,,carns_9,"{'followers_count': 143, 'following_count': 1027, 'tweet_count': 11491, 'listed_count': 0}",C 15960 DÉPOR ⚫️🟡 #DubNation,False,"Ribeira, España",1215197156686094336,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/PTwjbXgGMb', 'expanded_url': 'https://www.instagram.com/carns_9', 'display_url': 'instagram.com/carns_9'}]}, 'description': {'hashtags': [{'start': 18, 'end': 28, 'tag': 'DubNation'}]}}"
480099333,ÉASM,,False,https://pbs.twimg.com/profile_images/1201987899857653760/DP16iT18_normal.jpg,,BlueEASM,"{'followers_count': 650, 'following_count': 921, 'tweet_count': 44484, 'listed_count': 1}","The exception to every rule. 
And oh-so-not fancy. 😉

$BlueDonuts 🙏🏽💖",False,"Los Angeles, CA",710365585738084352,
24212580,Alexis Dawn Fox,,False,https://pbs.twimg.com/profile_images/1396212596756254720/vJKvliEJ_normal.jpg,,Nekosmom,"{'followers_count': 264, 'following_count': 47, 'tweet_count': 21028, 'listed_count': 0}","Animal lover--especially cats and horses, cyclist, hiker, jogger, outdoor enthusiast, haiku writer, pretty much vegan. 'Mother' of a diabetic cat  ... SHE/HER",False,"Victoria, BC",,
1512175275961982978,Zeynep Akyüz,,False,https://pbs.twimg.com/profile_images/1512175749687558148/8pazQdSS_normal.jpg,,homesalsorunlar,"{'followers_count': 2, 'following_count': 11, 'tweet_count': 23, 'listed_count': 0}",,False,,1512528467375669249,
3380701821,michele,,False,https://pbs.twimg.com/profile_images/1519745298905579522/7hDMt-ur_normal.jpg,,guerinsmaness,"{'followers_count': 1614, 'following_count': 1940, 'tweet_count': 381882, 'listed_count': 87}",🌈 30 • she/her • tyler blackburn • roswell nm (malex/kybel) • broadway • shadow & bone (malina/kanej) • bridgerton (kathony/benophie) • heartstopper,False,new jersey,,
24533426,Rosanna 謝慧敏,,False,https://pbs.twimg.com/profile_images/1461183725043994630/RtuRrP-D_normal.jpg,,bananaramafoFin,"{'followers_count': 1160, 'following_count': 1557, 'tweet_count': 42645, 'listed_count': 39}","Banker turned educator. Mama to Fin, O, & H. Views are my own. She/Her",False,"edmonton, alberta, canada",,
554494940,Michael Breuer,,False,https://pbs.twimg.com/profile_images/461901688635273217/bv88hNvp_normal.jpeg,,tweetzyxbac,"{'followers_count': 66, 'following_count': 734, 'tweet_count': 3590, 'listed_count': 9}",still a grumpy engineer. slowly starting to travel again.,False,mostly @home,,
258413206,Lila ♡,,False,https://pbs.twimg.com/profile_images/1480911954306899974/pjVtrvpu_normal.jpg,,lilag74,"{'followers_count': 303, 'following_count': 636, 'tweet_count': 8745, 'listed_count': 2}","Hincha de NEWELLS 🔴⚫
Profesora en Educación Inicial 👩‍🏫",False,"Rosario, Argentina",,
221152371,E. Marshall,,False,https://pbs.twimg.com/profile_images/1497590626233171973/Ppxi7ZWw_normal.jpg,,emarshallrose,"{'followers_count': 52, 'following_count': 354, 'tweet_count': 7124, 'listed_count': 0}","In the fight between you and the world, back the world.",False,Great Southwestern Deserts,,
15047691,Abi!,,False,https://pbs.twimg.com/profile_images/1342683465360109568/MHsNqlAp_normal.jpg,,chamathukodam,"{'followers_count': 806, 'following_count': 1026, 'tweet_count': 5867, 'listed_count': 24}",Digital Marketing👩🏻‍💻|Troublemaker🦖 | Lifelong analyst | Incurable explorer 🎒| ☕️ trailblazer |🧟‍♀️ geek | Reader 📚| 🎶 maven |Amateur traveler 🛫,False,"Los Angeles, CA",,
3168090533,GGGG☁️,,False,https://pbs.twimg.com/profile_images/967725150048104448/Hi7BoQ7-_normal.jpg,,CenturyK_body,"{'followers_count': 21, 'following_count': 81, 'tweet_count': 238768, 'listed_count': 2}",อันนินทากาเลเหมือนเทน้ำ,False,,1373530727598354432,
21426362,Terence Begley,,False,https://pbs.twimg.com/profile_images/1495917152951537665/4WgVkYh6_normal.jpg,,TerenceBegleyNJ,"{'followers_count': 998, 'following_count': 1222, 'tweet_count': 37532, 'listed_count': 7}","Sports, Politics, Music. Liberal Views. Occasional nugget, but usually a .175 hitter. Democracy forever. Lifelong #Jets #Mets #NYR #Nets. #AT40 on Saturday.",False,"Margate, FL",1521302316653109249,"{'description': {'hashtags': [{'start': 114, 'end': 119, 'tag': 'Jets'}, {'start': 120, 'end': 125, 'tag': 'Mets'}, {'start': 126, 'end': 130, 'tag': 'NYR'}, {'start': 131, 'end': 136, 'tag': 'Nets'}, {'start': 138, 'end': 143, 'tag': 'AT40'}]}}"
1282343139131432962,MOTOPAPI🏍💨,,False,https://pbs.twimg.com/profile_images/1423989864937238531/lWzxyyfs_normal.jpg,,Maurox__,"{'followers_count': 14, 'following_count': 42, 'tweet_count': 132, 'listed_count': 0}",😚💜,False,"A Coruña, Spain",,
742984014,Natalie,,False,https://pbs.twimg.com/profile_images/1470222355481858050/m6lgKGGH_normal.jpg,,smileynrw,"{'followers_count': 219, 'following_count': 826, 'tweet_count': 7793, 'listed_count': 4}","veteran, mother, wife, student, amateur baker, wannabe badass",False,"Lacey, WA",881996598573539328,
2437882642,Banana,,False,https://pbs.twimg.com/profile_images/826210293420322817/IvjenNNB_normal.jpg,,TragliaBanana,"{'followers_count': 1061, 'following_count': 4722, 'tweet_count': 15205, 'listed_count': 25}",Enthusiastic internal audit leader and anti-fraud evangelist. Non apologetic fan of the Chicago Cubs and Boston Red Sox. Political news junkie - regrettably.,False,The United States,1348758113684373504,
67411455,John Adolph,,False,https://pbs.twimg.com/profile_images/1272353176478507009/m_v24DOx_normal.jpg,,AmericaJohnLine,"{'followers_count': 308, 'following_count': 755, 'tweet_count': 2081, 'listed_count': 15}","Oh, sure, like lawyers work in big skyscrapers and have secretaries. Look at him, he's wearing a belt! That's Hollywood for ya.",False,"Dallas, Texas",1058446869389627392,
2661294066,anna‼️🐘,https://t.co/IjD7UJWh6P,False,https://pbs.twimg.com/profile_images/1478104188668231692/8pB22oWU_normal.jpg,,rinpanna,"{'followers_count': 2039, 'following_count': 265, 'tweet_count': 45511, 'listed_count': 17}",just here to vibe 🤙 - frequently reads/writes about hinata (affectionate) & atsumu (derogatory) - nsfw🔞 - @sakuatsubigbang mod - banner: @natelette+@thanhuki,False,she/her || 20+,1444845155597627392,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IjD7UJWh6P', 'expanded_url': 'https://www.ao3.org/users/rinpanna', 'display_url': 'ao3.org/users/rinpanna'}]}, 'description': {'mentions': [{'start': 106, 'end': 122, 'username': 'sakuatsubigbang'}, {'start': 137, 'end': 147, 'username': 'natelette'}, {'start': 148, 'end': 157, 'username': 'thanhuki'}]}}"
