,description,id,url,name,profile_image_url,public_metrics,verified,username,protected,location,pinned_tweet_id,entities
2334695672,"Environment, social justice, equity, and the arts.  You get the drift. 
She/her",,,Smirking Canberran (its not Canberrian) 🐾🌏🐨🐾,https://pbs.twimg.com/profile_images/1522133879657996290/NfrAUtua_normal.jpg,"{'followers_count': 373, 'following_count': 941, 'tweet_count': 1877, 'listed_count': 2}",False,Suzanne_F_B,False, Ngunnawal Country ,,
142966411,#Bellmare や #BayStars の試合は #DAZN で観ています。 アイコン：ギガ連射（@gigarensya）様 やってる（#Wordle #ガデテル）,,,おもちばこ,https://pbs.twimg.com/profile_images/1522141945010999296/M7WlXw6r_normal.jpg,"{'followers_count': 255, 'following_count': 262, 'tweet_count': 15757, 'listed_count': 17}",False,omochibako,False,,1521426063519551488,"{'description': {'hashtags': [{'start': 0, 'end': 9, 'tag': 'Bellmare'}, {'start': 12, 'end': 21, 'tag': 'BayStars'}, {'start': 27, 'end': 32, 'tag': 'DAZN'}, {'start': 70, 'end': 77, 'tag': 'Wordle'}, {'start': 78, 'end': 83, 'tag': 'ガデテル'}], 'mentions': [{'start': 51, 'end': 62, 'username': 'gigarensya'}]}}"
72555936,Crazy Cat Lady - PMLBCL survivor 🇵🇷,,,Wally Kraker,https://pbs.twimg.com/profile_images/1477033716690165769/TBy_RFwI_normal.jpg,"{'followers_count': 118, 'following_count': 315, 'tweet_count': 8840, 'listed_count': 3}",False,skami_,False,,,
113398832,"毎日更新する方針。
止まったら死にかけてるか死んだものと思ってください",,,.,https://pbs.twimg.com/profile_images/1498245776664719362/S7ItPOLB_normal.jpg,"{'followers_count': 151, 'following_count': 319, 'tweet_count': 22921, 'listed_count': 2}",False,kg_auch,False,東京都足立区,1505823404955299840,
122611514,『FeelFree』&『CinDo×CenDo』（@feel_free_p_sdt）主催,,,みみから・゜・(文∀月)・゜・いくら,https://pbs.twimg.com/profile_images/1489188706263076867/YAhW4iXS_normal.jpg,"{'followers_count': 1422, 'following_count': 1653, 'tweet_count': 124708, 'listed_count': 13}",False,fumitzuki,False,,,"{'description': {'mentions': [{'start': 25, 'end': 41, 'username': 'feel_free_p_sdt'}]}}"
14691305,"Comunicólogo, periodista, Negocios, TI, amante de los deportes y la musica. Opiniones personales. cuenta alterna: @ElAdrianCampos Contacto adrian@elcampos.tech",,https://t.co/lgwOOWNuaK,Adrián Campos ∴,https://pbs.twimg.com/profile_images/1483482968186396674/tB637hid_normal.jpg,"{'followers_count': 5815, 'following_count': 3183, 'tweet_count': 230497, 'listed_count': 146}",False,El_Campos,False,"Ciudad de Mexico
",1520292599378190336,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lgwOOWNuaK', 'expanded_url': 'https://about.me/adriancampos', 'display_url': 'about.me/adriancampos'}]}, 'description': {'mentions': [{'start': 114, 'end': 129, 'username': 'ElAdrianCampos'}]}}"
1218846730709397505,पापा की परी. wish I looked like her:,,,Dipti_ka_padav,https://pbs.twimg.com/profile_images/1514216338499473409/NTTVa6yx_normal.jpg,"{'followers_count': 48, 'following_count': 446, 'tweet_count': 6453, 'listed_count': 0}",False,Dipti_ka_padav,False,,1427389210181308437,
8379212,Twitterクライアント@TwitPane、mixiブラウザTkMixiViewer、英単語学習ソフト P-Study System 、MZ3/4 などを開発。「ちょっぴり使いやすい」アプリを日々開発しています。ペーンクラフト代表,,https://t.co/B8CEzNa8O2,竹内裕昭🐧,https://pbs.twimg.com/profile_images/423153841505193984/yGKSJu78_normal.jpeg,"{'followers_count': 1675, 'following_count': 1067, 'tweet_count': 61764, 'listed_count': 126}",False,takke,False,北海道,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/B8CEzNa8O2', 'expanded_url': 'http://www.panecraft.net/', 'display_url': 'panecraft.net'}]}, 'description': {'mentions': [{'start': 13, 'end': 22, 'username': 'TwitPane'}]}}"
3133232559,,,,Nancy Louise Butler,https://pbs.twimg.com/profile_images/1318315486292135937/XlXd2oif_normal.jpg,"{'followers_count': 23, 'following_count': 157, 'tweet_count': 88, 'listed_count': 0}",False,nancylbutler1,False,"Sheffield, England",,
26375221,米系IT企業日本法人のコントローラ。余暇には自転車に乗ったりジャズを聴いたり呑みに行ったり。 Longtime BSD user. 今はモバイルテクノロジーに興味津々。仕事関係の tweets は（たぶん）あまりしません。,,http://t.co/DM2uy7l5Uu,kmasami,https://pbs.twimg.com/profile_images/253770296/2009-06-08_082126_normal.png,"{'followers_count': 92, 'following_count': 93, 'tweet_count': 9619, 'listed_count': 4}",False,kmasami,False,Japan,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/DM2uy7l5Uu', 'expanded_url': 'http://friendfeed.com/kmasami', 'display_url': 'friendfeed.com/kmasami'}]}}"
18380602,"Una planta.... dura en apariencia, blanda en su interior",,https://t.co/O1GQkSemkp,Kalruth,https://pbs.twimg.com/profile_images/642662181599887360/GFn9-ZPJ_normal.jpg,"{'followers_count': 162, 'following_count': 407, 'tweet_count': 8321, 'listed_count': 17}",False,Kalruth,False,"En La Coru, neno...",798292866040811520,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O1GQkSemkp', 'expanded_url': 'http://toxo.wordpress.com', 'display_url': 'toxo.wordpress.com'}]}}"
2290369772,昭和、大阪、翻訳者。落語、映画、ミステリー。スポーツ、ギャンブル、アルコール。立って半畳、寝て一畳。忘れるときは、出かけずに。,,https://t.co/tVJ8nTS3SD,十三乗換,https://pbs.twimg.com/profile_images/1370186091605618689/lEDRPWq4_normal.jpg,"{'followers_count': 1038, 'following_count': 1046, 'tweet_count': 47309, 'listed_count': 24}",False,jusotransfer,False,大阪,770826486676725760,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tVJ8nTS3SD', 'expanded_url': 'https://twilog.org/jusotransfer', 'display_url': 'twilog.org/jusotransfer'}]}}"
952336847576838144,,,,Carrie Freeman,https://pbs.twimg.com/profile_images/1358598069986734088/aeG302qk_normal.jpg,"{'followers_count': 2, 'following_count': 67, 'tweet_count': 304, 'listed_count': 0}",False,CJFree12,False,,,
3377040035,Here for #Robron 💞 #DannyMiller ✨ #AidanTurner ✨and Arsenal FC ⚽️❤,,,Josie 🌻,https://pbs.twimg.com/profile_images/1499868834764935171/zeXFtJ69_normal.jpg,"{'followers_count': 186, 'following_count': 186, 'tweet_count': 6782, 'listed_count': 1}",False,jsfn_h,False,🇸🇪,824712515410128896,"{'description': {'hashtags': [{'start': 9, 'end': 16, 'tag': 'Robron'}, {'start': 19, 'end': 31, 'tag': 'DannyMiller'}, {'start': 34, 'end': 46, 'tag': 'AidanTurner'}]}}"
1313841020237500416,,,,ganyanextra,https://pbs.twimg.com/profile_images/1313841306867769346/ILomcHsf_normal.jpg,"{'followers_count': 16, 'following_count': 17, 'tweet_count': 87, 'listed_count': 0}",False,ganyanextra,False,,,
24361047,I don't tweet much.... Mostly responding to tweets... I am against the right and the self-righteous,,,Ayman Zaineldine أيمن زين الدين,https://pbs.twimg.com/profile_images/1311699976/StatlerAndWaldorf__1__normal.jpg,"{'followers_count': 522, 'following_count': 5000, 'tweet_count': 9886, 'listed_count': 2}",False,Ay_Zaineldine,False, Roaming around,,
228639420,좋아하는 것도 많고 싫어하는 것도 많고,,,꿈별,https://pbs.twimg.com/profile_images/1231533822543462400/rtkZjnDe_normal.png,"{'followers_count': 21, 'following_count': 188, 'tweet_count': 2013, 'listed_count': 0}",False,soootang,False,,,
21573377,男に振られ続け、100数年………世界中の男を根絶やし、女は血祭りにしてこの恨み、晴らしてくれる！,,,失恋王の眼帯,https://pbs.twimg.com/profile_images/1484863481019248643/pnqeFNpb_normal.jpg,"{'followers_count': 107, 'following_count': 580, 'tweet_count': 27656, 'listed_count': 0}",False,tzuwabuki_pingu,False,南極,,
368543555,27 • H!P • JPOP • Little Mix OT3• Now United• Waterparks • TØP • IDOLISH7 • ENSTARS • Chel 💜 Ichika 💙 Take 💙 Kirara ❤️ #debutyulia2022,,,Shandi 🇹🇹🇨🇦,https://pbs.twimg.com/profile_images/1509869981869166596/EA-tCwZf_normal.jpg,"{'followers_count': 410, 'following_count': 1734, 'tweet_count': 17664, 'listed_count': 5}",False,shandicarib37,False,she/her ,1485449124984115206,"{'description': {'hashtags': [{'start': 119, 'end': 134, 'tag': 'debutyulia2022'}]}}"
924695189263998978,No vull que se m'escapi cap sentiment. Em dedico a sentir.,,,Lalibet 🦎🐬🍀✈️🛸🐍🌻,https://pbs.twimg.com/profile_images/1311792755966967808/fNNGV5RX_normal.jpg,"{'followers_count': 1798, 'following_count': 1459, 'tweet_count': 47109, 'listed_count': 5}",False,Lalibetfly,False,"Barcelona, Catalunya",1305912181343559681,
276629790,CM de la @RFECaza. #SíALaCaza,,,Alejandro Martinez,https://pbs.twimg.com/profile_images/1503406191208247303/rJ9m2z_P_normal.jpg,"{'followers_count': 523, 'following_count': 1945, 'tweet_count': 4911, 'listed_count': 14}",False,alexxx_sotos,False,"Madrid, Comunidad de Madrid",,"{'description': {'hashtags': [{'start': 19, 'end': 29, 'tag': 'SíALaCaza'}], 'mentions': [{'start': 9, 'end': 17, 'username': 'RFECaza'}]}}"
492554929,Politóloga,,,Manuela Pehuajo,https://pbs.twimg.com/profile_images/1304444039576649733/7N6QavbO_normal.jpg,"{'followers_count': 349, 'following_count': 1870, 'tweet_count': 23108, 'listed_count': 5}",False,ManuelaPehuajo,False,,,
50966307,"Reflexivo, introvertido, taciturno y estoico; existencialista, constructivista, liberal y ateo. A veces mis likes son irónicos (tener que aclaralo también).",,https://t.co/FmXYEyl9YJ,Juan Pablo,https://pbs.twimg.com/profile_images/1095722945295646722/EFTjyfGD_normal.png,"{'followers_count': 943, 'following_count': 4998, 'tweet_count': 5730, 'listed_count': 4}",False,jupixweb,False,AR🇦🇷 MX🇲🇽 DE🇩🇪,1403768955609751553,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FmXYEyl9YJ', 'expanded_url': 'http://www.jupixweb.de', 'display_url': 'jupixweb.de'}]}}"
1069539421899362304,"Deputy Head of the Mission of #Israel 🇮🇱 to the #EU 🇪🇺 and #NATO , Brussels. Proud Israeli #Druze. Some opinions expressed are solely my own.",,,Walid Abu-Haya,https://pbs.twimg.com/profile_images/1521944911943196673/OFRa5yuP_normal.jpg,"{'followers_count': 561, 'following_count': 457, 'tweet_count': 806, 'listed_count': 9}",False,WalidAbuHaya1,False,Belgium,,"{'description': {'hashtags': [{'start': 30, 'end': 37, 'tag': 'Israel'}, {'start': 48, 'end': 51, 'tag': 'EU'}, {'start': 59, 'end': 64, 'tag': 'NATO'}, {'start': 91, 'end': 97, 'tag': 'Druze'}]}}"
1869518737,SSC Napoli / Portland Trail Blazers / Green Bay Packers / Ferrari,,,RoPix,https://pbs.twimg.com/profile_images/1520902903984230401/x9CaDavo_normal.jpg,"{'followers_count': 1556, 'following_count': 3065, 'tweet_count': 236800, 'listed_count': 27}",False,TheRoPix,False,Suisse,1510307647207190528,
26775723,Leukemia (ALL) Survivor | @mrsbcook ♥️ | Family | Sports | Cars | Animals | Reptiles,,https://t.co/gzUuvv1ynQ,J.P. Cook,https://pbs.twimg.com/profile_images/1495997775833710592/XT-XBHDl_normal.jpg,"{'followers_count': 165, 'following_count': 731, 'tweet_count': 14340, 'listed_count': 5}",False,JP_Cook,False,United States,1467352613553246208,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gzUuvv1ynQ', 'expanded_url': 'https://instagram.com/jp_cook?r=nametag', 'display_url': 'instagram.com/jp_cook?r=name…'}]}, 'description': {'mentions': [{'start': 26, 'end': 35, 'username': 'mrsbcook'}]}}"
1280710943719272448,"just between us, do u remember?",,,nour,https://pbs.twimg.com/profile_images/1518142602197020674/fSJjuYNX_normal.jpg,"{'followers_count': 614, 'following_count': 715, 'tweet_count': 15983, 'listed_count': 1}",False,sunflwr___,False,she/her,1492220723292688393,
1381428804317540355,,,,water baby ♋️,https://pbs.twimg.com/profile_images/1482348085879709697/tWoJs4vK_normal.jpg,"{'followers_count': 32, 'following_count': 12, 'tweet_count': 2797, 'listed_count': 0}",False,sxphelele,False,Southy,,
980498256785498112,"For this man who had nothing, life meant nothing. And though life itself was oblivion, even that empty shell of a life will end. And so, he despairs",,https://t.co/Gzc2BbZAAj,Heautontimorumenos,https://pbs.twimg.com/profile_images/1391518154778624008/p2TlrSQB_normal.jpg,"{'followers_count': 29, 'following_count': 63, 'tweet_count': 25355, 'listed_count': 0}",False,KenganLoser,False,Lucid Adventure,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Gzc2BbZAAj', 'expanded_url': 'https://myanimelist.net/profile/KenganLoser', 'display_url': 'myanimelist.net/profile/Kengan…'}]}}"
21016109,"Artist, Violinist, Musician, Equestrian, Writer,",,http://t.co/k5qlOKppui,Siri Smedvig,https://pbs.twimg.com/profile_images/329956371/IMG_1018_normal.jpg,"{'followers_count': 1444, 'following_count': 2411, 'tweet_count': 86656, 'listed_count': 177}",False,SiriSmedvig,False,U.S.A.,,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/k5qlOKppui', 'expanded_url': 'http://www.sirismedvig.com', 'display_url': 'sirismedvig.com'}]}}"
1234837959003852801,May all your bees be my wax,,,MateoLolero,https://pbs.twimg.com/profile_images/1367773998092804096/5HpSnRTY_normal.jpg,"{'followers_count': 22, 'following_count': 138, 'tweet_count': 854, 'listed_count': 0}",False,MateoHe71133227,False,Argentina,,
1401896904,"4 novels, 3 short story collections, 8 poetry collections. New novel.on horizon. Represented by the Marianne Gunne OConnor Literary Agency",,https://t.co/Lk7tPss1do,Mary O'Donnell,https://pbs.twimg.com/profile_images/1521509251084136449/_0zgIxYs_normal.jpg,"{'followers_count': 4730, 'following_count': 4255, 'tweet_count': 12298, 'listed_count': 49}",False,maryodonnell03,False,Ireland,1400483663394004999,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Lk7tPss1do', 'expanded_url': 'http://www.maryodonnell.com', 'display_url': 'maryodonnell.com'}]}}"
144496918,"裾野→甲府→神栖→茅ヶ崎
ドラゴンズすき",,,きーぼー,https://pbs.twimg.com/profile_images/1460214647341326337/bqB2Cspr_normal.jpg,"{'followers_count': 224, 'following_count': 482, 'tweet_count': 18014, 'listed_count': 1}",False,tackle_k,False,,1014711661637218305,
405007718,Retired Consultant Haematologist Ex centre Season ticket holder at Sale since Heywood Road days. Travel from North Wales on match day. LUFC and Yorkshire CCC,,,David Alderson,https://pbs.twimg.com/profile_images/2202896480/image_normal.jpg,"{'followers_count': 38, 'following_count': 395, 'tweet_count': 783, 'listed_count': 0}",False,Davyshark1,False,"Tafarn-y-Gelyn, Wales",,
1298798448104206336,生きてる間に2Uのツーショットが見たいfrom:@nijiko105 ←でフォロー済の方はフォロバしておりませんのであしからずです(･∀･),,https://t.co/HgpE9YVRqq,🐰niji.b🐯,https://pbs.twimg.com/profile_images/1512784646999846916/2otl7MfD_normal.jpg,"{'followers_count': 69, 'following_count': 77, 'tweet_count': 3143, 'listed_count': 0}",False,niji_b264,False,王宮のすみっこ,1299861538036043778,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HgpE9YVRqq', 'expanded_url': 'https://youtu.be/wDxEeSUl0NY', 'display_url': 'youtu.be/wDxEeSUl0NY'}]}, 'description': {'mentions': [{'start': 24, 'end': 34, 'username': 'nijiko105'}]}}"
121117243,単アカ≫何もできない価値が無い◆住所･地名◆地図･境界◆音楽鑑賞◆ドール(DDS雪歩ベース;FC+SD13B+F33;FC+SDMB+F40)◆自動車･脚でお散歩◆非電源ゲー◆VRChat(同ID)◆流行遅延症候群◆手軽にふぁぼ◆弥勒菩薩万能説◆誰もお前を愛さない◆チーム・マイナス100%◆大好きな楽曲を抱えて死にたい,,https://t.co/EwpWxnVvfQ,樟葉ノ都(KUSUHANO-Miyako),https://pbs.twimg.com/profile_images/1281449479/__twit_normal.jpg,"{'followers_count': 1030, 'following_count': 1051, 'tweet_count': 349406, 'listed_count': 88}",False,kusuha385,False,日本国横浜市橘樹郡←→久良岐郡,1462401024623210506,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EwpWxnVvfQ', 'expanded_url': 'http://oaza.in5lifog.jp/', 'display_url': 'oaza.in5lifog.jp'}]}}"
275735115,読書大好き/絵本も好き/作家サイン本は宝物/怪談が大大大っ嫌いっだったのに今はその奥深さにどっぷりハマってる。が活字のみ/小説すばる・小説新潮が毎月楽しみ♡和装・ソーイング・カエルグッズ好き,,,けけろんろん,https://pbs.twimg.com/profile_images/860590664399990785/fRdJ-kk5_normal.jpg,"{'followers_count': 174, 'following_count': 201, 'tweet_count': 23866, 'listed_count': 4}",False,kekeronron,False,京都府　南部,,
67295863,Done lots of interesting senior IT roles.  iAwards Judge. Genealogy nut. Heavily impacted MetroRail resident https://t.co/9faq8mrEEZ,,https://t.co/6mrdQ8zXes,Gary Buck,https://pbs.twimg.com/profile_images/1506375096587329546/3_BOEfOV_normal.jpg,"{'followers_count': 411, 'following_count': 925, 'tweet_count': 6570, 'listed_count': 24}",False,buckgw,False,"Melbourne, Victoria",734880007231668224,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6mrdQ8zXes', 'expanded_url': 'http://www.buckfamily.com.au', 'display_url': 'buckfamily.com.au'}]}, 'description': {'urls': [{'start': 109, 'end': 132, 'url': 'https://t.co/9faq8mrEEZ', 'expanded_url': 'http://tinyurl.com/buckgw', 'display_url': 'tinyurl.com/buckgw'}]}}"
2867462945,"Laurea in Ingegneria Informatica
Ph.D. in molecular biology (synbio)
Postdoc in systems biology
PI synbio
Professor synbio",,,Barbara Di Ventura,https://pbs.twimg.com/profile_images/1436963902475145220/g3oUN4Oe_normal.jpg,"{'followers_count': 958, 'following_count': 288, 'tweet_count': 1303, 'listed_count': 7}",False,barbara_synbio,False,Freiburg Germany,,
