,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,entities,pinned_tweet_id
48992147,Santiago de Compostela,Desgraza Antiestética🦌 🐿️,False,,False,"{'followers_count': 205, 'following_count': 291, 'tweet_count': 53506, 'listed_count': 5}",PIXAMISMO OU BARBARIE.,https://pbs.twimg.com/profile_images/1246536188367966208/zQIptO0h_normal.jpg,ayquepocopunch,,,1264868274350764032
165098639,"Santa Rosa, Laguna, PH",Adrian Conoza,False,https://t.co/DGTgtSdZnG,False,"{'followers_count': 432, 'following_count': 1814, 'tweet_count': 18337, 'listed_count': 14}",Writes special features for @bworldph. Avid @Fm2Manila listener. Adulting. Christian. Filipino. Thomasian. #TWICE fan. Sports noob. Views are mine.,https://pbs.twimg.com/profile_images/1240927345172570113/7fU-6sdl_normal.jpg,adrianconoza,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DGTgtSdZnG', 'expanded_url': 'http://dispatchesbyadrian.blogspot.com', 'display_url': 'dispatchesbyadrian.blogspot.com'}]}, 'description': {'hashtags': [{'start': 107, 'end': 113, 'tag': 'TWICE'}], 'mentions': [{'start': 28, 'end': 37, 'username': 'bworldph'}, {'start': 44, 'end': 54, 'username': 'Fm2Manila'}]}}",1511873893769920524
15028768,Everywhere.,Spidermanu,False,,False,"{'followers_count': 193, 'following_count': 407, 'tweet_count': 5552, 'listed_count': 5}",I love it when a plan comes together.,https://pbs.twimg.com/profile_images/647680998/twitter_normal.gif,ManuInBlack,,,1061015434349236224
1880353602,"Los Angeles, CA",thea @ birth,False,,False,"{'followers_count': 244, 'following_count': 287, 'tweet_count': 66906, 'listed_count': 4}",Thea✨29✨💖💜💙✨She/They✨BLM✨The Locked Tomb✨FBAA✨Fantasy Romance reader✨Hozier Enthusiast✨Beautiful and full of monsters,https://pbs.twimg.com/profile_images/1504299961034321920/XiyJHJY1_normal.jpg,Theaologies,,,
2338626787,Stroud,Grandad Martin 👴🏻🇺🇦,False,,False,"{'followers_count': 1094, 'following_count': 571, 'tweet_count': 10974, 'listed_count': 23}","Husband, Dad, Grandad, Disciple & Pastor. Based in beautiful Stroud, Gloucestershire. Love good bread, burgers, pies, pasties, puds, pizzas, pints & CAKE!",https://pbs.twimg.com/profile_images/1292061526107529219/BU_MAlj__normal.jpg,MartinKPearson,,,1521377112699113474
2301724454,Ubicuo,Bread&Water,False,,False,"{'followers_count': 63, 'following_count': 154, 'tweet_count': 620, 'listed_count': 0}","Emprendiendo a ser persona.
Barçacérrimo",https://pbs.twimg.com/profile_images/429249483529277440/_T_kDToW_normal.jpeg,Javierpc80,,,
68297127,,Tweet is the Work,False,https://t.co/VuoHRyLVUQ,False,"{'followers_count': 1211, 'following_count': 603, 'tweet_count': 22300, 'listed_count': 5}",Member of the Church of Jesus Christ of Latter-day Saints. Wife. Mother 🌻,https://pbs.twimg.com/profile_images/1389446756924936193/pjQyAP5I_normal.jpg,NoblestCalling,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VuoHRyLVUQ', 'expanded_url': 'http://www.comeuntochrist.org', 'display_url': 'comeuntochrist.org'}]}}",1284894237985632257
894561831943106561,,César,False,,False,"{'followers_count': 28, 'following_count': 274, 'tweet_count': 2258, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1341472221408182275/xdHsRgA9_normal.jpg,Csr_Torres_,,,
128870652,Yokohama,Miki Haneishi,False,,False,"{'followers_count': 712, 'following_count': 1093, 'tweet_count': 75902, 'listed_count': 28}","freelance patent translator / bobbin lace maker / ashtanga yoga practitioner / tweet since April 2, 2010.",https://pbs.twimg.com/profile_images/686363786555469825/6s1VY9S9_normal.jpg,aiolite,,,994048405117718528
773089159,,ペコまる,False,,False,"{'followers_count': 267, 'following_count': 310, 'tweet_count': 21794, 'listed_count': 5}",kawaii cute crab suki suki,https://pbs.twimg.com/profile_images/514418585792307200/GO0PP_rU_normal.jpeg,supersakanax,,,
1459248922933829633,,YariA24,False,,False,"{'followers_count': 3, 'following_count': 30, 'tweet_count': 4, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1459249360257134616/DMht_lXT_normal.jpg,YariA24,,,
750115674291310592,,Bryce Cox,False,,False,"{'followers_count': 6, 'following_count': 289, 'tweet_count': 258, 'listed_count': 0}","Twenty somethin geek.
watch me play games horrendously https://t.co/DEougnsp6R",https://pbs.twimg.com/profile_images/1457498650435747843/3D-aIK8f_normal.jpg,7bryce7,,"{'description': {'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/DEougnsp6R', 'expanded_url': 'http://twitch.tv/Mandalorian007', 'display_url': 'twitch.tv/Mandalorian007'}]}}",
1328153471799996416,,Stone Cold Steve Urkel,False,,False,"{'followers_count': 43, 'following_count': 472, 'tweet_count': 567, 'listed_count': 0}","He/Him, Kaelin’s boo, therapist, LCSW, will punch Nazis, Big time into ‘corns",https://pbs.twimg.com/profile_images/1510719548785364992/BJKDLLS4_normal.jpg,xmikalcx,,,
701451288781975552,,Fdez,False,https://t.co/hpJvb4C4R9,False,"{'followers_count': 23, 'following_count': 412, 'tweet_count': 403, 'listed_count': 2}",Developer | Android,https://pbs.twimg.com/profile_images/701486874146242563/XSzH4Tkf_normal.png,_SergioMFdez,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hpJvb4C4R9', 'expanded_url': 'http://narixasoft.es/', 'display_url': 'narixasoft.es'}]}}",
1382812371408842755,,Gaspar,False,,False,"{'followers_count': 30, 'following_count': 79, 'tweet_count': 376, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1416216925135413252/Yj5HbVeB_normal.jpg,Gaspar_M_Reyna,,,1413652894784671745
1195714506451632128,,16KS,False,,False,"{'followers_count': 309, 'following_count': 1140, 'tweet_count': 37305, 'listed_count': 3}",ベトナム人労働者のヒシさん,https://pbs.twimg.com/profile_images/1514250549423931394/UMGWqqUG_normal.jpg,__MAXTSU,,,1508684334307643393
15424555,Fukuoka,しゃな・グッドスピード,False,https://t.co/N1CNhA2j4c,False,"{'followers_count': 1012, 'following_count': 1008, 'tweet_count': 52250, 'listed_count': 0}",これはこれで面白いじゃない。,https://pbs.twimg.com/profile_images/3181541986/75cc9400ae65bb4286fff534c49f90b1_normal.jpeg,syanaash,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N1CNhA2j4c', 'expanded_url': 'http://syanaash.tumblr.com/', 'display_url': 'syanaash.tumblr.com'}]}}",
146556772,kuala lumpur,I'm not Tab,False,https://t.co/9IcSrTdZE3,False,"{'followers_count': 327, 'following_count': 82, 'tweet_count': 60040, 'listed_count': 0}",HE knows | Kakak kepada adik² baik soleh solehah 3 + 1 (di syurga),https://pbs.twimg.com/profile_images/1469106128638275585/MADCJC-M_normal.jpg,smtgmissing,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9IcSrTdZE3', 'expanded_url': 'https://salemmoodmeter.me/home/GwpgDtLhTAbDYz0TbcNWOlp360X2', 'display_url': 'salemmoodmeter.me/home/GwpgDtLhT…'}]}}",
1189207685163618304,,Julie Sinnamon☮️,False,,False,"{'followers_count': 26, 'following_count': 283, 'tweet_count': 678, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1212479356326555649/izWDuamr_normal.jpg,JulieSinnamon1,,,1272380614919028736
1109094773401501696,"North Newton, KS",Brett Esch,False,https://t.co/xmYxE4a4eR,False,"{'followers_count': 1241, 'following_count': 888, 'tweet_count': 10428, 'listed_count': 7}","Chief Editor, @BethelCollegian and Newton (KS) Football beat writer. Past: @MacSentinel + @DCTF. Native Texan. Believer. #HTTC • #Sounders",https://pbs.twimg.com/profile_images/1520780730875498497/DyqK2lwr_normal.jpg,brettaesch,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xmYxE4a4eR', 'expanded_url': 'http://muckrack.com/brettesch', 'display_url': 'muckrack.com/brettesch'}]}, 'description': {'hashtags': [{'start': 121, 'end': 126, 'tag': 'HTTC'}, {'start': 129, 'end': 138, 'tag': 'Sounders'}], 'mentions': [{'start': 14, 'end': 30, 'username': 'BethelCollegian'}, {'start': 75, 'end': 87, 'username': 'MacSentinel'}, {'start': 90, 'end': 95, 'username': 'DCTF'}]}}",1406647298088636419
616171300,North America,Simms,False,,False,"{'followers_count': 25, 'following_count': 340, 'tweet_count': 541, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1413144854658371589/79kXM2uS_normal.jpg,CoopNL14,,,
1628272669,"Don Benito, España",Javier Carmona,False,,False,"{'followers_count': 236, 'following_count': 233, 'tweet_count': 17700, 'listed_count': 3}","Utilizo Twitter únicamente para seguir desde Don Benito a mis equipos de toda la vida, el Mérida y el Athletic. Para el resto utilizo otras cosas.",https://pbs.twimg.com/profile_images/1476842525583462430/z98DqQBi_normal.jpg,fjacarmona,,,
1565795808,"Scotland, United Kingdom",Brian Devlin,False,,False,"{'followers_count': 2698, 'following_count': 5000, 'tweet_count': 63612, 'listed_count': 20}",Author of ‘Cardinal Sin- Challenging Power Abuse in the Catholic Church’ Profoundly deaf. Collapsed Catholic. CochraneUk Consumer Champion Views are mine,https://pbs.twimg.com/profile_images/1417886918856085507/JSlBWZVR_normal.jpg,BDevlin1,,,1417884634474590214
2284253372,WA➡️ND➡️MI➡️WA➡️VA➡️MO➡️IN➡️MO,A. Arkills 🇺🇦,False,https://t.co/vjeHxdWXdP,False,"{'followers_count': 1490, 'following_count': 1450, 'tweet_count': 30444, 'listed_count': 73}","𝗛𝘂𝘀𝗯𝗮𝗻𝗱 • 𝗗𝗮𝗱 • 𝗗𝗮𝘁𝗮/𝗠𝗮𝗽𝘀 • 𝘖𝘱𝘪𝘯𝘪𝘰𝘯𝘴: 𝘮𝘪𝘯𝘦 • He/Him/His • #COYS • I won the local geo bee twice in jr high, which explains a lot",https://pbs.twimg.com/profile_images/1496974986099269640/w0l60K1e_normal.jpg,And__Ark,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/vjeHxdWXdP', 'expanded_url': 'https://public.tableau.com/profile/andrew.arkills#!/', 'display_url': 'public.tableau.com/profile/andrew…'}]}, 'description': {'hashtags': [{'start': 58, 'end': 63, 'tag': 'COYS'}]}}",1460017126182461448
1485018057688895488,Bonngasse 20,Sinistrórsum,False,,False,"{'followers_count': 0, 'following_count': 2, 'tweet_count': 30, 'listed_count': 0}",j,https://pbs.twimg.com/profile_images/1519515533019865088/-JEulU6P_normal.jpg,retroklav,,,1514814463014158343
1092482439941947392,"Orlando, FL",Magic On To🅿️💫,False,,False,"{'followers_count': 2911, 'following_count': 2910, 'tweet_count': 22835, 'listed_count': 22}",✨THE BEST ORLANDO MAGIC FANPAGE✨ Posting daily Orlando Magic updates and news 🏀🏆Record: 9-40🏆🏀 (I also love the Bucs and Gators) #RIPMamba #RIPGigi #RIPVJax,https://pbs.twimg.com/profile_images/1486868418267648001/mURfq-39_normal.jpg,MagicOnTop,,"{'description': {'hashtags': [{'start': 129, 'end': 138, 'tag': 'RIPMamba'}, {'start': 139, 'end': 147, 'tag': 'RIPGigi'}, {'start': 148, 'end': 156, 'tag': 'RIPVJax'}]}}",1375616793511874560
334177123,Sevilla-Barcelona,Seba Orozco,False,,False,"{'followers_count': 251, 'following_count': 453, 'tweet_count': 18408, 'listed_count': 4}",Especialista en Criminalidad y Seguridad Pública; Bético y seguidor del Manchester United.,https://pbs.twimg.com/profile_images/455052264344793088/qFu1JoCy_normal.jpeg,SebaRedDevil,,,272097984630632448
18037181,,#NARNShow,False,https://t.co/OOn07S1w45,False,"{'followers_count': 543, 'following_count': 529, 'tweet_count': 13837, 'listed_count': 16}","Saturdays on @1280ThePatriot: @mitchpberg 1-3 pm CT & @JackTomczak 3-5 pm.

Saturdays on @TheBiz1440: @kbanaian 9-11 am.

Sundays - AM1280: @Brad_Carlson 1-3 pm",https://pbs.twimg.com/profile_images/1376990056246829061/w_CexBN9_normal.jpg,NARNShow,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/OOn07S1w45', 'expanded_url': 'https://www.facebook.com/pages/Northern-Alliance-Radio-Network-New/145205648851543?ref=ts&fref=ts', 'display_url': 'facebook.com/pages/Northern…'}]}, 'description': {'mentions': [{'start': 13, 'end': 28, 'username': '1280ThePatriot'}, {'start': 30, 'end': 41, 'username': 'mitchpberg'}, {'start': 54, 'end': 66, 'username': 'JackTomczak'}, {'start': 89, 'end': 100, 'username': 'TheBiz1440'}, {'start': 102, 'end': 111, 'username': 'kbanaian'}, {'start': 140, 'end': 153, 'username': 'Brad_Carlson'}]}}",
1127208143811858434,they / he,devin,False,,False,"{'followers_count': 45, 'following_count': 249, 'tweet_count': 3304, 'listed_count': 0}","nonbinary , bi",https://pbs.twimg.com/profile_images/1435113097639956485/O3Av_TS-_normal.jpg,_wh0tf,,,
1409386848,miley cyrus’s house,maya,False,,False,"{'followers_count': 506, 'following_count': 159, 'tweet_count': 17085, 'listed_count': 4}",primal sex and primal shame / / she her,https://pbs.twimg.com/profile_images/1511192653630562305/ANuZmFRo_normal.jpg,mayailana,,,
1139983943527104512,,Namita💫,False,https://t.co/Rtv4cBpkmr,False,"{'followers_count': 258, 'following_count': 229, 'tweet_count': 18122, 'listed_count': 1}",Fun Loving |Momma|Book 🐉| Book Reviews| Book Blogger|🎼|Hopeless Romantic |Brutally Honest| Speak Sarcasm|Island Girl 🌴| Foodie | 🇫🇯🇨🇦,https://pbs.twimg.com/profile_images/1393019061802455044/-kAdqcPx_normal.jpg,Fijiana80,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Rtv4cBpkmr', 'expanded_url': 'https://bookwormbombreviews.blogspot.com/', 'display_url': 'bookwormbombreviews.blogspot.com'}]}}",1332374962120736769
901926388634198020,Canada,Mel,False,,False,"{'followers_count': 2, 'following_count': 146, 'tweet_count': 307, 'listed_count': 0}",always thinking | she/they | 24 | writer | queer grey-aro ace & gnc enby | INFJ,https://pbs.twimg.com/profile_images/1321269283897417729/SlEMAexm_normal.jpg,greyshadow1711,,,
1016132386717720576,不治の樹海,ひがん,False,,False,"{'followers_count': 67, 'following_count': 74, 'tweet_count': 12854, 'listed_count': 1}",ぬるぽ,https://pbs.twimg.com/profile_images/1447588860355964932/O_GkQ2Mo_normal.jpg,mito9awa,,,
22711175,,👑 king kj 👑,False,,False,"{'followers_count': 168, 'following_count': 1131, 'tweet_count': 14396, 'listed_count': 12}","30+ & tired af.  lgbtqia.

anime, video games.  bigots have no place here.",https://pbs.twimg.com/profile_images/1484756773894565889/HsRCWc10_normal.jpg,itsamutation,,,
16577340,"Reston, VA",Holly Weatherwax,False,https://t.co/yzGWnWXOf4,False,"{'followers_count': 569, 'following_count': 1038, 'tweet_count': 10586, 'listed_count': 20}","A mom, wife, exercise enthusiast, #Reston #REALTOR #NorthernVA  #realestate https://t.co/1eQTdbHxgU   Momentum Realty *571-643-4902*  https://t.co/8vLIY520R6 *Lic. in Virginia*",https://pbs.twimg.com/profile_images/1212755258256117760/bd_9c6aL_normal.png,hollyweatherwax,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/yzGWnWXOf4', 'expanded_url': 'http://about.me/hollyweatherwax', 'display_url': 'about.me/hollyweatherwax'}]}, 'description': {'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/1eQTdbHxgU', 'expanded_url': 'http://bit.ly/2eephps', 'display_url': 'bit.ly/2eephps'}, {'start': 134, 'end': 157, 'url': 'https://t.co/8vLIY520R6', 'expanded_url': 'http://bit.ly/3ny7rgX', 'display_url': 'bit.ly/3ny7rgX'}], 'hashtags': [{'start': 34, 'end': 41, 'tag': 'Reston'}, {'start': 42, 'end': 50, 'tag': 'REALTOR'}, {'start': 51, 'end': 62, 'tag': 'NorthernVA'}, {'start': 64, 'end': 75, 'tag': 'realestate'}]}}",
387914593,"Marchena,Sevilla",Pepe ConRuiz,False,,False,"{'followers_count': 380, 'following_count': 400, 'tweet_count': 5238, 'listed_count': 3}","Si buscas tu opinión, aquí no la vas a encontrar, aquí está la mía. Ni más, ni menos. Así que os podéis ahorrar discusión alguna.",https://pbs.twimg.com/profile_images/766270425643020289/JvLXQeMx_normal.jpg,PepeConejero,,,1183665017306189824
242553796,"Columbine, CO",OccamsRazor,False,,False,"{'followers_count': 593, 'following_count': 1303, 'tweet_count': 13747, 'listed_count': 1}","The most convincing lie is the one you most want to believe.
Proud Dad of soon to be RN & 1.5L (PI).
#maga is cancer. 
Friendly Lists OK.",https://pbs.twimg.com/profile_images/1480599939185057802/_CCYMCZ5_normal.jpg,chbaker1958,,"{'description': {'hashtags': [{'start': 101, 'end': 106, 'tag': 'maga'}]}}",1519730587522711552
1377590599449124869,,才子路,False,,False,"{'followers_count': 7, 'following_count': 92, 'tweet_count': 197, 'listed_count': 0}",みること、つくることが好き,https://pbs.twimg.com/profile_images/1403516054094024707/IXC72xoi_normal.jpg,saikoro925,,,
2290421880,"Columbus, OH",Antonio,False,,False,"{'followers_count': 14, 'following_count': 73, 'tweet_count': 265, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/453365373459365888/AfqChHdb_normal.jpeg,antonio102581,,,
3389907262,,Andrew Jackson,False,,False,"{'followers_count': 108, 'following_count': 1327, 'tweet_count': 97419, 'listed_count': 11}",legalize ranch banned from Facebook,https://pbs.twimg.com/profile_images/1520770351701057536/lClCr1wX_normal.jpg,ranch_it_up_bro,,,1519435033513234433
57326161,http://uraraka.work/,川上眞一（ねす）,False,https://t.co/AVL7SHLsgs,False,"{'followers_count': 188, 'following_count': 82, 'tweet_count': 31172, 'listed_count': 0}",たぐいまれなる主人公 （女性ボーカルCD発売中 https://t.co/ZBuOsJe0rC https://t.co/tKh07qzaJ9） （ラジオの作家とディレクター https://t.co/5xIjoqzz2E） （小説を「カクヨム」に掲載 https://t.co/N1x7tqHVEx）,https://pbs.twimg.com/profile_images/1322558701878693889/xVk-hnR9_normal.jpg,s_kwkm,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AVL7SHLsgs', 'expanded_url': 'https://uraraka-work.booth.pm', 'display_url': 'uraraka-work.booth.pm'}]}, 'description': {'urls': [{'start': 24, 'end': 47, 'url': 'https://t.co/ZBuOsJe0rC', 'expanded_url': 'http://uraraka.work/urwk-0201/', 'display_url': 'uraraka.work/urwk-0201/'}, {'start': 48, 'end': 71, 'url': 'https://t.co/tKh07qzaJ9', 'expanded_url': 'http://uraraka.work/urwk-0301/', 'display_url': 'uraraka.work/urwk-0301/'}, {'start': 88, 'end': 111, 'url': 'https://t.co/5xIjoqzz2E', 'expanded_url': 'https://itunes.apple.com/jp/podcast/%E7%B5%90%E5%B7%9D%E3%83%A6%E3%82%A4%E3%81%AE%E3%81%8A%E3%82%84%E3%81%99%E3%81%BF%C3%A9toile/id1286559601', 'display_url': 'itunes.apple.com/jp/podcast/%E7…'}, {'start': 127, 'end': 150, 'url': 'https://t.co/N1x7tqHVEx', 'expanded_url': 'https://kakuyomu.jp/users/s_kwkm/works', 'display_url': 'kakuyomu.jp/users/s_kwkm/w…'}]}}",1516372955005038592
