,location,verified,description,username,url,protected,name,id,public_metrics,profile_image_url,pinned_tweet_id,entities
1313709647350489090,,False,,weiweiw5,,False,wei wei w,,"{'followers_count': 1, 'following_count': 57, 'tweet_count': 89, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1507706560059146251/py-IDaYu_normal.jpg,,
3580197923,Pallet Town,False,24,kevooq,,False,kev,,"{'followers_count': 264, 'following_count': 337, 'tweet_count': 20791, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1306704791993802752/i-G0lmD3_normal.jpg,,
716243239926370304,,False,"Estudié para ser Programador de Videojuegos.
Me encantan los Videojuegos, Manga, Anime, Series y Pelis.",alazarescape27,https://t.co/Ce17lSINvb,False,Álazar,,"{'followers_count': 72, 'following_count': 140, 'tweet_count': 9699, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1285587992460099586/YnnorPk1_normal.jpg,1489698758824808451,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ce17lSINvb', 'expanded_url': 'https://twitch.tv/alazarescape', 'display_url': 'twitch.tv/alazarescape'}]}}"
1459009942581620747,He/him,False,"Swiftie first, human second 🏳️‍🌈",cowboylikekyle,,False,Kyle ❤️‍🔥,,"{'followers_count': 3, 'following_count': 342, 'tweet_count': 175, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1515113854673604608/5LorNr_Z_normal.jpg,,
111595381,Amazon.co.jp アソシエイト参加,False,漫画家で候💉💉💉連載中「万能会社員菅田くん」「ITおじさん+d」旧連載「乙女文藝ハッカソン」。掌編漫画はメディア欄。最近は宇宙とか霞が関とか。画像も発言も禁転載。 リプもDMも気付かないこと多いので ご依頼等は theeeta@gmail.comまで,yamada_theta,https://t.co/l0U5EfQcHc,False,山田しいた 「万能会社員菅田くん」ｸﾞﾗｼﾞｬﾝむちゃ連載中,,"{'followers_count': 46914, 'following_count': 771, 'tweet_count': 99533, 'listed_count': 504}",https://pbs.twimg.com/profile_images/1079875057785028609/q_j8L_OE_normal.jpg,1460444733596061698,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/l0U5EfQcHc', 'expanded_url': 'https://yamadatheta.fanbox.cc/', 'display_url': 'yamadatheta.fanbox.cc'}]}}"
141027103,,False,食べる事と音楽と山と自然と酒とラーメンとカレーと釣りと。,taro038,,False,たろ,,"{'followers_count': 460, 'following_count': 992, 'tweet_count': 56986, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1140604784157716480/GqXcGErD_normal.jpg,,
2264788375,👨🏻,False,could you imagine a mewtwo with a mustache?how great could he be? Todo es mejor con bigotes!,Hunter__89,,False,Joseph,,"{'followers_count': 13, 'following_count': 71, 'tweet_count': 1716, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1286321689576472577/CRzwtsAS_normal.jpg,1505611156920188948,
170588877,Rosario,False,"Melómano, Técnico Electrónico, Fotógrafo, Pianista, Asador a las brasas, Productor Musical, ITI, Diletante. #Bitcoin",Quique76,,False,Quique ,,"{'followers_count': 936, 'following_count': 498, 'tweet_count': 17798, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1501952422792470533/y_7svK54_normal.jpg,1387474129813708801,"{'description': {'hashtags': [{'start': 108, 'end': 116, 'tag': 'Bitcoin'}]}}"
264759154,,False,ここは貴方の本垢です。こんなこと呟いてて恥ずかしくないんですか？  https://t.co/FM7KjDmz0K  https://t.co/LAN8rt0UTL,yattane_ecchan,https://t.co/hb1EpyGJnt,False,ハンバーガーダイエット,,"{'followers_count': 540, 'following_count': 2680, 'tweet_count': 23561, 'listed_count': 18}",https://pbs.twimg.com/profile_images/501790917158641664/W0X5mvoD_normal.jpeg,949657223038300160,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hb1EpyGJnt', 'expanded_url': 'http://nicovideo.jp/user/5246200/video', 'display_url': 'nicovideo.jp/user/5246200/v…'}]}, 'description': {'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/FM7KjDmz0K', 'expanded_url': 'http://nicovideo.jp/mylist/53348045', 'display_url': 'nicovideo.jp/mylist/53348045'}, {'start': 59, 'end': 82, 'url': 'https://t.co/LAN8rt0UTL', 'expanded_url': 'http://nicovideo.jp/mylist/61383015', 'display_url': 'nicovideo.jp/mylist/61383015'}]}}"
543457308,北,False,"成人済オタク PKGと創作とたまに〆で絵を描く コスメとZ級映画とYouTubeクソ広告も好きです

https://t.co/2v3BQx1pbd
すけぶが存在します",hemoko1,https://t.co/2pdfUVrNQ1,False,へもこ,,"{'followers_count': 908, 'following_count': 476, 'tweet_count': 168319, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1330885051186249731/4b9bpI6i_normal.jpg,1317787022262611968,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2pdfUVrNQ1', 'expanded_url': 'https://skeb.jp/@hemoko1', 'display_url': 'skeb.jp/@hemoko1'}]}, 'description': {'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/2v3BQx1pbd', 'expanded_url': 'http://twpf.jp/hemoko1', 'display_url': 'twpf.jp/hemoko1'}]}}"
1310825034,,False,La cabra al monte tira.😉,lamaspaka,,False,Paca,,"{'followers_count': 169, 'following_count': 947, 'tweet_count': 3455, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1281486422386585600/uQooCEO8_normal.jpg,,
1185580684502388736,pkmn bsr コロコロ 等々…,False,"雪敷鮟鱇(ゆきしきあんこう)といいます 今日も楽しく推死活動 お化け嫌いの草お姉ちゃんが死ぬほど大好き 趣味特技は珍装とデジタル福笑い
#鮟コス  #鮟鱇房 
ヘッダーは立華みかんさん @tachibana_poke から頂きました！",shikiyuki_cos,,False,雪敷鮟鱇,,"{'followers_count': 405, 'following_count': 687, 'tweet_count': 71217, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1519687792246550528/8s9EGXiO_normal.jpg,1461845204567273474,"{'description': {'hashtags': [{'start': 68, 'end': 72, 'tag': '鮟コス'}, {'start': 74, 'end': 78, 'tag': '鮟鱇房'}], 'mentions': [{'start': 93, 'end': 108, 'username': 'tachibana_poke'}]}}"
3147098257,,False,"가끔 에혀랍니다 ❝᷀ົཽ≀ˍ̮ ❝᷀ົཽ 
프로필 아기짜장이 내 생각나서 사준 구데타마 피규어
헤더 터치! 구데타마 일 플로땅뜨 대사 스크린샷",hardmeringue,,False,머랭,,"{'followers_count': 32, 'following_count': 41, 'tweet_count': 56454, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1473183299179008000/SJQjtuhW_normal.jpg,1462700659195596804,
225634188,AZ,False,イザベラ| 26 | AZ,Bela_Cinderella,,False,Gojo’s Reply Guy,,"{'followers_count': 202, 'following_count': 395, 'tweet_count': 31940, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1376743882650611718/2nhEqJ6Q_normal.jpg,1140511147386232832,
2420429713,神奈川県,False,"ITインフラエンジニア。ツイートは所属組織を代表する見解ではありません。
ストV：ButakoTamagawaPC、ウルダイG
INFINITAS：SP6段
アイコンはシイナ様(@92shi7)より。
読書：https://t.co/EHXnONvfOn",ButakoTamagawa,https://t.co/xmiua1uft5,False,豚子玉川,,"{'followers_count': 560, 'following_count': 806, 'tweet_count': 4406, 'listed_count': 10}",https://pbs.twimg.com/profile_images/1483768107646996480/VN9e8tQ1_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xmiua1uft5', 'expanded_url': 'https://ma2.click/', 'display_url': 'ma2.click'}]}, 'description': {'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/EHXnONvfOn', 'expanded_url': 'https://bookmeter.com/users/482857', 'display_url': 'bookmeter.com/users/482857'}], 'mentions': [{'start': 89, 'end': 96, 'username': '92shi7'}]}}"
3635981,そこブゥワー曲ごうたらビル、ポワ〜ン建っとるからそこや！,False,あの青年とは想像もつかないほど礼儀正しい青年,roentgen,,False,roentgen/技術書典3 か-46,,"{'followers_count': 573, 'following_count': 242, 'tweet_count': 83447, 'listed_count': 30}",https://pbs.twimg.com/profile_images/639533657678458880/csaJpOxc_normal.jpg,921686555575566337,
3317552437,,False,,kei99322,,False,焼肉派生,,"{'followers_count': 20, 'following_count': 44, 'tweet_count': 18757, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1509331784256745472/Wn8H7G-6_normal.jpg,1492062469656772609,
855582589154930688,,False,,LisandroDamian8,,False,Lisandro Damian,,"{'followers_count': 38, 'following_count': 58, 'tweet_count': 5441, 'listed_count': 1}",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1022415847111909377,,False,"사고 또 사고, 먹고 또 먹고
끊임없이 소비하는 인간/마음과 알티는 못 참지",HomoConsumus_,,False,건강최고 모난돌,,"{'followers_count': 80, 'following_count': 114, 'tweet_count': 17817, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1389871285740601350/w85m-_xJ_normal.jpg,1414478451508006915,
1715239256,"인장 벽돌님 커미션, 헤더 추룽님",False,"하루쿠토 = Harukuto = ハルクト / 20⬆ / 장르 - 프문겜, 앙스타 / 🦁🐱 / 터프 X, 지방혐오 X / 미러블락 사용 중",gkfntkd,,False,하루쿠토 ଳ,,"{'followers_count': 276, 'following_count': 376, 'tweet_count': 199547, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1442378445422411779/Fqv311fZ_normal.jpg,1389629696640389126,
115666926,秋葉原,False,"VRと人類の未来と地獄を作る人
最近は「ゆるめた」って会話が苦手な人でもアシストして楽しく会話できるのメタバース作っている途中。「ゆるめた」のアカウントはこっち https://t.co/Bfv08LQ5eT",oukaichimon,https://t.co/xybHPhTd1V,False,桜花一門＠ハイパーメタバースクリエーター,,"{'followers_count': 9275, 'following_count': 2651, 'tweet_count': 57314, 'listed_count': 276}",https://pbs.twimg.com/profile_images/1172827141852954625/XqzIpkF7_normal.jpg,1468936299692572672,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xybHPhTd1V', 'expanded_url': 'https://oukaichimon.com', 'display_url': 'oukaichimon.com'}]}, 'description': {'urls': [{'start': 81, 'end': 104, 'url': 'https://t.co/Bfv08LQ5eT', 'expanded_url': 'https://twitter.com/yuru_meta', 'display_url': 'twitter.com/yuru_meta'}]}}"
141019494,Where Brooklyn at?,True,stand up comedian. tv writer. whore. reality tv obsessed. extremely annoying. 🇳🇬,raesanni,,False,Rae Sanni,,"{'followers_count': 33620, 'following_count': 694, 'tweet_count': 89345, 'listed_count': 280}",https://pbs.twimg.com/profile_images/1375216470347554819/erOS3OPp_normal.jpg,1473767124724293636,
81110446,Michigan,False,"“Where there is love, nothing is too much trouble and there is always time”  ― Abdu'l-Bahá",JoyDickman,,False,💐🌸JOY to the 🌎🌈,,"{'followers_count': 531, 'following_count': 351, 'tweet_count': 20148, 'listed_count': 23}",https://pbs.twimg.com/profile_images/1492676387303526402/2WjgJLgN_normal.jpg,796603229941460992,
883966745798615040,"Aomori, Japan",False,"「大合奏！バンドブラザーズP」で椎名もた/MSSPばっかり耳コピしてた人
UTAU音源「苔色かげ」「枯色ヤモ」の中の人
耳コピ / DTM / パソコン / ケモノ etc.
マイブームはころころ変わります
Male・24 years old",tsumuntema,https://t.co/VrAkCEy2gj,False,ツムンテマ🐍,,"{'followers_count': 155, 'following_count': 124, 'tweet_count': 61098, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1518200913231368194/50dHR3Tw_normal.jpg,1518199664125759488,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VrAkCEy2gj', 'expanded_url': 'https://profcard.info/u/HwUABaFBGpO1R4CHC2zynV3piez1', 'display_url': 'profcard.info/u/HwUABaFBGpO1…'}]}}"
919221304976343040,Badalona,False,Mestra Escola Guinardó SCCL,areugep,,False,Antònia,,"{'followers_count': 111, 'following_count': 318, 'tweet_count': 7689, 'listed_count': 2}",https://pbs.twimg.com/profile_images/966933737299693568/fhlEEvZd_normal.jpg,,
272903343,"Heinola, Suomi",False,TOEIC 954→1134→1242,nashihima,,False,Homma Seyanen,,"{'followers_count': 393, 'following_count': 372, 'tweet_count': 78337, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1455905185608658944/lSGQDpYm_normal.jpg,,
823367657743413248,"Michigan, USA",False,"#TheMoovement 🐮
#Resistance",CheriBranch5,,False,Cheri Branch,,"{'followers_count': 576, 'following_count': 1739, 'tweet_count': 3826, 'listed_count': 1}",https://pbs.twimg.com/profile_images/940718192112078848/-jsnsnJW_normal.jpg,,"{'description': {'hashtags': [{'start': 0, 'end': 13, 'tag': 'TheMoovement'}, {'start': 16, 'end': 27, 'tag': 'Resistance'}]}}"
55800420,日本各所,False,国道、大正国道、道路元標、空撮、火山、石ころ、橋、レンティキュラートラス、バットレスダム、すてんしょ碑、近代化遺産、風土、景観、ドバイのらくださんと一緒に旅してます。RICOH THETAで360度写真。著書『ドローン空撮で見えてくる日本の地理と地形』『中央自動車道の不思議と謎』（ともに実業之日本社）,roadexplorer,,False,えぬ％重版出来『ドローン空撮で見えてくる日本の地理と地形』好評発売中,,"{'followers_count': 2864, 'following_count': 197, 'tweet_count': 99451, 'listed_count': 123}",https://pbs.twimg.com/profile_images/1488528469378347009/2--UnWAV_normal.jpg,1377578944120037377,
199230973,Madrid,False,Sin forzar. Al final compenso. Ni un tuit sin su errata.,SweetGiorgio,,False,Jorge Luna,,"{'followers_count': 165, 'following_count': 627, 'tweet_count': 8272, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1185073816780857344/_c4gPW3l_normal.jpg,,
3040266538,Cr7 is the 🐐,False,Gooner-Madridista-AC Milan-Schalke 04-DC United-USMNT-Ravens-Music-Politics-Wrestling,soccerforkev,,False,benzegoat,,"{'followers_count': 104, 'following_count': 1387, 'tweet_count': 6993, 'listed_count': 15}",https://pbs.twimg.com/profile_images/1521125373139992579/Xk-pqCxS_normal.jpg,,
1268468538479489026,,False,ポケットモンスター ソードの対戦やってます,8vbeSGIcL4vdozl,,False,ぴろ,,"{'followers_count': 60, 'following_count': 135, 'tweet_count': 1985, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1269131790691651586/0QOYyv0p_normal.jpg,1270857573999054848,
105659956,舞い踊る星屑描いた理想郷,False,埼玉県民系岡山勢/黒タイツが標準装備/デレステ:森久保乃々・橘ありす・二宮飛鳥(名ばかりのSSランク)/DIVA:魔女ルカ・アムール/プロセカ:ほなちゃん最推し(揺れ君102位・໒꒱໒꒱໒꒱) 2021.12.24 レオニ箱໒꒱/ぬいぐるみ、猫、微生物が好き/空中や身内ネタ多め ✿旦那→@kazu921,asagi_luk,https://t.co/D3203J3obR,False,あさぎ,,"{'followers_count': 324, 'following_count': 205, 'tweet_count': 194689, 'listed_count': 39}",https://pbs.twimg.com/profile_images/943465045849079808/9V-P_Xad_normal.jpg,1417808066595065861,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/D3203J3obR', 'expanded_url': 'http://twpf.jp/asagi_luk', 'display_url': 'twpf.jp/asagi_luk'}]}, 'description': {'mentions': [{'start': 144, 'end': 152, 'username': 'kazu921'}]}}"
20186071,"Rural Co Cork, Ireland",False,Take care of the luxuries and the necessities will take care of themselves. - Dorothy Parker,owlbird,,False,Sue,,"{'followers_count': 1205, 'following_count': 1251, 'tweet_count': 106403, 'listed_count': 53}",https://pbs.twimg.com/profile_images/604385483309912064/y8z62VQJ_normal.jpg,,
3083584777,"Ohio, USA",False,,cblaker20,,False,ILikeToast,,"{'followers_count': 223, 'following_count': 2435, 'tweet_count': 925, 'listed_count': 1}",https://pbs.twimg.com/profile_images/986056187669106688/XoYQp8wU_normal.jpg,,
1258301876518318082,he/him,False,always remember to be kind 🏳️‍🌈 #NCT127 #NCTDream #WayV #SuperM #StrayKids #TheBoyz #Seventeen #TXT #Enhypen,haechanleeace,https://t.co/6HvEAERnkB,False,aj 💎,,"{'followers_count': 16, 'following_count': 112, 'tweet_count': 462, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1463902354106097664/4kfWYXOd_normal.jpg,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/6HvEAERnkB', 'expanded_url': 'https://youtu.be/oZP2h3WIzqk', 'display_url': 'youtu.be/oZP2h3WIzqk'}]}, 'description': {'hashtags': [{'start': 32, 'end': 39, 'tag': 'NCT127'}, {'start': 40, 'end': 49, 'tag': 'NCTDream'}, {'start': 50, 'end': 55, 'tag': 'WayV'}, {'start': 56, 'end': 63, 'tag': 'SuperM'}, {'start': 64, 'end': 74, 'tag': 'StrayKids'}, {'start': 75, 'end': 83, 'tag': 'TheBoyz'}, {'start': 84, 'end': 94, 'tag': 'Seventeen'}, {'start': 95, 'end': 99, 'tag': 'TXT'}, {'start': 100, 'end': 108, 'tag': 'Enhypen'}]}}"
116881199,,False,Revo/田村睦心/プリパラ/十三機兵 👧🏻4歳＆2歳　https://t.co/N0EE97AVrG,kaidddddn,https://t.co/oKoXcQ9tHZ,False,かいだん,,"{'followers_count': 438, 'following_count': 461, 'tweet_count': 90138, 'listed_count': 12}",https://pbs.twimg.com/profile_images/1309885358771900417/-6gdhNpt_normal.jpg,1333768415148851203,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oKoXcQ9tHZ', 'expanded_url': 'http://dreamickey.blog104.fc2.com', 'display_url': 'dreamickey.blog104.fc2.com'}]}, 'description': {'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/N0EE97AVrG', 'expanded_url': 'http://kaidanshibashin.blogspot.com/?m=1Yb8DjXlwaQhVU6Heu3X4LdG7i', 'display_url': 'kaidanshibashin.blogspot.com/?m=1Yb8DjXlwaQ…'}]}}"
2734400215,RTミュートしてください,False,一般ピーポー(20↑),Cashimom,,False,🍎🍏か⎳もん,,"{'followers_count': 180, 'following_count': 602, 'tweet_count': 82009, 'listed_count': 6}",https://pbs.twimg.com/profile_images/1245359817029324802/_ESYaf5N_normal.jpg,,
481294928,,False,結局は自分との戦いが一番タフな戦いなんだって分かってきた今日この頃。,desanoyo,,False,でさのよ,,"{'followers_count': 318, 'following_count': 278, 'tweet_count': 31932, 'listed_count': 19}",https://pbs.twimg.com/profile_images/942747481695182849/6KZYsPja_normal.jpg,,
