,description,url,verified,profile_image_url,location,id,pinned_tweet_id,username,entities,name,protected,public_metrics
2239445606,"Si lo que buscas es un tío gracioso, cortes educado y con dinero, no soy yo. Yo soy un poco gilipollas.
Sahimin EUW Platino 4 pocho",,False,https://pbs.twimg.com/profile_images/1365016539121004547/MiAhpv6y_normal.jpg,Numancia de la Sagra,,,ConejoSahimin,,David Conejo,False,"{'followers_count': 23, 'following_count': 40, 'tweet_count': 397, 'listed_count': 0}"
189023941,"West Coast, Tesla FSD is new addiction, Twitter Hypocrite",https://t.co/60p9E95AIz,False,https://pbs.twimg.com/profile_images/1484046743620644864/abK13cuZ_normal.jpg,"Los Angeles, CA",,1404950609191526401,CloroxKrish,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/60p9E95AIz', 'expanded_url': 'http://www.heartfulness.com', 'display_url': 'heartfulness.com'}]}}",Clorox,False,"{'followers_count': 105, 'following_count': 926, 'tweet_count': 5276, 'listed_count': 6}"
148807993,"Husband, Father, and owner of Molly and Brody the mad beagles! Enjoying all the good things the West of Scotland has to offer!",,False,https://pbs.twimg.com/profile_images/1500763247674368000/pl5rDB3j_normal.jpg,"Kilwinning, Scotland",,891752624571199489,craigcmullen,,Craig,False,"{'followers_count': 152, 'following_count': 723, 'tweet_count': 5061, 'listed_count': 1}"
1083685036434558976,,,False,https://pbs.twimg.com/profile_images/1519360408569716736/Bav79Xrt_normal.jpg,17 // she/her // white / 🇷🇴 ,,,dominoksm,,daii 🍓,False,"{'followers_count': 431, 'following_count': 963, 'tweet_count': 25707, 'listed_count': 10}"
13777752,INTJ. I hate feelings.,https://t.co/k28lsU6Ehx,False,https://pbs.twimg.com/profile_images/1499879917517164544/LHGP4b-g_normal.jpg,Philippines,,,hassseeeee,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/k28lsU6Ehx', 'expanded_url': 'http://Instagram.com/hassseeeee', 'display_url': 'Instagram.com/hassseeeee'}]}}",Hasee,False,"{'followers_count': 168, 'following_count': 343, 'tweet_count': 3322, 'listed_count': 0}"
945954930,,,False,https://pbs.twimg.com/profile_images/1129893694591651847/TbUR1fBQ_normal.jpg,,,660530051704889344,eyruka,,Eyruka 🏳️‍🌈,False,"{'followers_count': 253, 'following_count': 537, 'tweet_count': 13304, 'listed_count': 0}"
479462385,"Husband to @MByiers
@FootballManager researcher @pfcofficial
One half of the @toon_blue podcast
Writer for @OverTheBarFB & @NE98FT
@AState_Of_Mind contributor",https://t.co/WPc4n27nqM,False,https://pbs.twimg.com/profile_images/1441052903532269570/Jf773gci_normal.jpg,"Crimond, Scotland",,1521544301494349824,byiers13,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WPc4n27nqM', 'expanded_url': 'https://linktr.ee/ColinByiers', 'display_url': 'linktr.ee/ColinByiers'}]}, 'description': {'mentions': [{'start': 11, 'end': 19, 'username': 'MByiers'}, {'start': 20, 'end': 36, 'username': 'FootballManager'}, {'start': 48, 'end': 60, 'username': 'pfcofficial'}, {'start': 77, 'end': 87, 'username': 'toon_blue'}, {'start': 107, 'end': 120, 'username': 'OverTheBarFB'}, {'start': 123, 'end': 130, 'username': 'NE98FT'}, {'start': 131, 'end': 146, 'username': 'AState_Of_Mind'}]}}",Colin Byiers,False,"{'followers_count': 378, 'following_count': 1582, 'tweet_count': 11919, 'listed_count': 6}"
986733990,La vida es el camino que hacemos hacia el futuro.,,False,https://pbs.twimg.com/profile_images/1092019405431689216/tQZPv6QX_normal.jpg,Madrid.,,1117152950206513152,malvalila,,MALVALILA,False,"{'followers_count': 733, 'following_count': 1633, 'tweet_count': 41404, 'listed_count': 2}"
1947940448,,,False,https://pbs.twimg.com/profile_images/1504885082632249348/bEsNN88-_normal.jpg,"Phoenix, AZ",,,grajkamal22,,Rajkamal,False,"{'followers_count': 2, 'following_count': 8, 'tweet_count': 99, 'listed_count': 0}"
560580964,,,False,https://pbs.twimg.com/profile_images/1514760214310010885/wo6ItuZX_normal.jpg,,,,luciaydanilo,,Gimena🌹💗,False,"{'followers_count': 61, 'following_count': 292, 'tweet_count': 335, 'listed_count': 0}"
377125368,,,False,https://pbs.twimg.com/profile_images/1414819417263849477/H8sqEoqV_normal.jpg,,,,who_gi_u_joke,,God's Favourite,False,"{'followers_count': 136, 'following_count': 136, 'tweet_count': 33549, 'listed_count': 3}"
3000381147,Sic Parvis Magna✨,,False,https://pbs.twimg.com/profile_images/1321197214870417408/Wpi_c6_-_normal.jpg,,,1203390812882489344,Mariooo525,,Mario Camacho™,False,"{'followers_count': 91, 'following_count': 582, 'tweet_count': 2588, 'listed_count': 0}"
33914362,"Strategic Marketing Manager - Ex BBC Sports Producer,",,False,https://pbs.twimg.com/profile_images/1498560155117572096/ybAD4Nsd_normal.jpg,,,,Saffronflowers,,Joanna,False,"{'followers_count': 734, 'following_count': 1157, 'tweet_count': 41057, 'listed_count': 20}"
88475983,,,False,https://pbs.twimg.com/profile_images/745005192731627520/qfzouct1_normal.jpg,,,,joboyes,,joboyes,False,"{'followers_count': 202, 'following_count': 487, 'tweet_count': 1376, 'listed_count': 2}"
1263405284925607940,"quiero ser mama soltera y tengo la antimulleriana a 0,24 asi que voy a intentarlo por ovodonación",,False,https://pbs.twimg.com/profile_images/1263405674798747648/gsb1YLlw_normal.jpg,,,,mamaysoltera,,mamaysoltera,False,"{'followers_count': 108, 'following_count': 121, 'tweet_count': 2022, 'listed_count': 2}"
1297775505798815746,TV chef | Voice over Artist | Songwriter | Dumbass| 3 time cooking competition loser. Looking for number 4.,https://t.co/O7sv0V5xyK,False,https://pbs.twimg.com/profile_images/1430133115595509767/fSB7jb6P_normal.jpg,Gaborone,,1463812441851240448,CookIt_BW,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O7sv0V5xyK', 'expanded_url': 'http://www.facebook.com/cookitshow', 'display_url': 'facebook.com/cookitshow'}]}}",Tizzle,False,"{'followers_count': 1411, 'following_count': 1530, 'tweet_count': 9931, 'listed_count': 2}"
634956638,Living and loving life in Hawaii. Peace and Love,,False,https://pbs.twimg.com/profile_images/445849563069313024/TQsENceQ_normal.jpeg,"Oahu, Hawaii",,982496872248918016,juliehawaii,,juliehawaii🌴,False,"{'followers_count': 824, 'following_count': 349, 'tweet_count': 20759, 'listed_count': 28}"
1267921408715370497,a la merda tot!💛,,False,https://pbs.twimg.com/profile_images/1429908943267061767/qT5PSy7T_normal.jpg,,,,margaferriol_,,@maargaafeerriiool,False,"{'followers_count': 128, 'following_count': 446, 'tweet_count': 656, 'listed_count': 0}"
312167126,,,False,https://pbs.twimg.com/profile_images/616719267967299584/JsRe7bSX_normal.jpg,Desubicado,,870947576828366848,il_Sarcasmo,,ilSarcasmo,False,"{'followers_count': 122, 'following_count': 175, 'tweet_count': 7159, 'listed_count': 0}"
426339769,Wences//Covelli,,False,https://pbs.twimg.com/profile_images/1514129898603905024/r4MZKKgy_normal.jpg,bay area,,863523278219911168,hennnifer_,,J. Rodriguez ❥,False,"{'followers_count': 405, 'following_count': 149, 'tweet_count': 98137, 'listed_count': 7}"
37775890,im just a girl 💓.https://t.co/oC6Yof1og3,,False,https://pbs.twimg.com/profile_images/1292574144693927936/YI-ghMQv_normal.jpg,Newcastle,,,Sarahlm1975,"{'description': {'urls': [{'start': 17, 'end': 40, 'url': 'https://t.co/oC6Yof1og3', 'expanded_url': 'https://youtu.be/SqdWTeXWvOgG', 'display_url': 'youtu.be/SqdWTeXWvOgG'}]}}",SARAH,False,"{'followers_count': 139, 'following_count': 163, 'tweet_count': 9616, 'listed_count': 0}"
815947906725318656,suelo estar distraída 🦋,,False,https://pbs.twimg.com/profile_images/1491023871394426883/l2I7scmy_normal.jpg,,,1330225381366968323,caaaaaarmela,,K.,False,"{'followers_count': 123, 'following_count': 267, 'tweet_count': 11518, 'listed_count': 0}"
950000622,"Crucigramero de tiempo completo: ADN y El Tiempo de los sábados. El Heraldo, Coopidrogas",,False,https://pbs.twimg.com/profile_images/1014892683695927298/DNkNab99_normal.jpg,,,,crucigramese,,alejandro rivas,False,"{'followers_count': 4052, 'following_count': 474, 'tweet_count': 27433, 'listed_count': 26}"
105234352,"🎸🎵🎹🍺🦄

Right is wrong and left is right;
my mother taught me well.
Mom and Nana, crusading online against the evils afoot.
#Resist",,False,https://pbs.twimg.com/profile_images/1190225489786494976/rMSh66Dd_normal.jpg,"British Columbia, Canada",,,SarinaJansson,"{'description': {'hashtags': [{'start': 123, 'end': 130, 'tag': 'Resist'}]}}",View from the Forest,False,"{'followers_count': 3912, 'following_count': 4923, 'tweet_count': 12157, 'listed_count': 2}"
235403359,"Freelance Writer for @SuperHeroHype, @digitaltrends, @Marvel, @ComingSoon 

Ex-@SYFY. @TheDCUniverse, @CraveOnline, @WizardWorld, @MTVNews, @IGN, @GeekandSundry",,False,https://pbs.twimg.com/profile_images/1318134968/gangstatron_small_normal.jpg,"Los Angeles, CA",,850419875142967296,BlairMarnell,"{'description': {'mentions': [{'start': 21, 'end': 35, 'username': 'SuperHeroHype'}, {'start': 37, 'end': 51, 'username': 'digitaltrends'}, {'start': 53, 'end': 60, 'username': 'Marvel'}, {'start': 62, 'end': 73, 'username': 'ComingSoon'}, {'start': 79, 'end': 84, 'username': 'SYFY'}, {'start': 86, 'end': 100, 'username': 'TheDCUniverse'}, {'start': 102, 'end': 114, 'username': 'CraveOnline'}, {'start': 116, 'end': 128, 'username': 'WizardWorld'}, {'start': 130, 'end': 138, 'username': 'MTVNews'}, {'start': 140, 'end': 144, 'username': 'IGN'}, {'start': 146, 'end': 160, 'username': 'GeekandSundry'}]}}",Blair Marnell,False,"{'followers_count': 684, 'following_count': 809, 'tweet_count': 14839, 'listed_count': 28}"
15198597,"Assoc. Professor at California State University, Long Beach. Dream job, dream life.",https://t.co/EpGaCkqe0o,False,https://pbs.twimg.com/profile_images/3724685582/e4b1c6b12b43141131166bc0a4ecdf39_normal.jpeg,"Long Beach, CA",,,lauriegatlin,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EpGaCkqe0o', 'expanded_url': 'https://naea.digication.com/lgatlin', 'display_url': 'naea.digication.com/lgatlin'}]}}",Dr. Laurie Gatlin,False,"{'followers_count': 115, 'following_count': 51, 'tweet_count': 667, 'listed_count': 6}"
372410340,"Mother of 3
Grandmother to 7 amazing children
63 and needs a home based job due to health issues !!",,False,https://pbs.twimg.com/profile_images/1600213854/Innuendo_Inc_normal.jpg,"Saskatoon, Sk",,,gandalfsgurl,,Joannie Dueck,False,"{'followers_count': 9, 'following_count': 83, 'tweet_count': 85, 'listed_count': 0}"
770644127759278081,Control what you can. Ignore the rest,,False,https://pbs.twimg.com/profile_images/770645149743407104/S8P5MpD9_normal.jpg,Hotel California,,,squareRootOf121,,Eleven,False,"{'followers_count': 0, 'following_count': 121, 'tweet_count': 108, 'listed_count': 0}"
790243683316723712,I am a genre busting #author and #amwriting all the time. Find my books on Amazon or read stories on #Wattpad,,False,https://pbs.twimg.com/profile_images/1444580743687061505/3VLKJZoY_normal.jpg,Poole,,1421097773986877443,fionajroberts1,"{'description': {'hashtags': [{'start': 21, 'end': 28, 'tag': 'author'}, {'start': 33, 'end': 43, 'tag': 'amwriting'}, {'start': 101, 'end': 109, 'tag': 'Wattpad'}]}}",Fiona J Roberts Author,False,"{'followers_count': 6587, 'following_count': 4874, 'tweet_count': 15091, 'listed_count': 12}"
20763586,is positive she's an award winning something or other....it just hasnt made itself apparent yet.,https://t.co/1a8PTGElGG,False,https://pbs.twimg.com/profile_images/896644507172827136/BOU3HJw4_normal.jpg,Scotland,,,jellycat72,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/1a8PTGElGG', 'expanded_url': 'http://www.blipfoto.com/jellycat72', 'display_url': 'blipfoto.com/jellycat72'}]}}",Nikki Coles,False,"{'followers_count': 278, 'following_count': 832, 'tweet_count': 14544, 'listed_count': 34}"
856821995148763136,"Travelling - it leaves you speachless, then turns you into a story teller.

#workhard #havefun #makehistory
#amazonian",,False,https://pbs.twimg.com/profile_images/1027486606960160768/7LNv9ect_normal.jpg,India,,,subh_paul,"{'description': {'hashtags': [{'start': 76, 'end': 85, 'tag': 'workhard'}, {'start': 86, 'end': 94, 'tag': 'havefun'}, {'start': 95, 'end': 107, 'tag': 'makehistory'}, {'start': 108, 'end': 118, 'tag': 'amazonian'}]}}",Subham Paul,False,"{'followers_count': 27, 'following_count': 372, 'tweet_count': 87, 'listed_count': 0}"
2583793975,| ไอโอน้องคัตจัง&น้องท้บ&อุกิ | 20⬆️ รีเน้ด but น้อยลงแล้ว                 🔞คำหยาบเยอะ,,False,https://pbs.twimg.com/profile_images/1475165916304273409/S0NtEOLa_normal.jpg,,,1280174952323268612,itsmemarrrnottt,,𝔐 ||| หมาน้ท 💦💦,False,"{'followers_count': 289, 'following_count': 294, 'tweet_count': 236882, 'listed_count': 19}"
460873893,Stream on twitch | Gamertag: BakingFiend | Rip City!! AΧΩ alumni. Portland State grad and proud fan. Pursuing life as a physical therapist.,,False,https://pbs.twimg.com/profile_images/1406509566964027393/aXxYsJOD_normal.jpg,"Portland, OR",,,ndhardisty,,Nicole | Bakingfriend,False,"{'followers_count': 206, 'following_count': 773, 'tweet_count': 1340, 'listed_count': 1}"
2334312691,better be sexy and racy than sexist and racist,,False,https://pbs.twimg.com/profile_images/1493208390016946178/AxELklLh_normal.jpg,"Palermo, Sicily",,1255471862953500676,cherryleksa,,leksa,False,"{'followers_count': 299, 'following_count': 163, 'tweet_count': 52816, 'listed_count': 3}"
2965152082,Magisterio UC 📚,,False,https://pbs.twimg.com/profile_images/1176840991577387008/ka3j0STP_normal.jpg,"Cabezón de la Sal, España",,1082740522895265792,suloo_1,,Saúl,False,"{'followers_count': 396, 'following_count': 785, 'tweet_count': 2076, 'listed_count': 0}"
2677692290,"🏳️‍🌈 I read books and ship Destiel💉4moT!           
      📜CR: The Alchemist
 
🌈  they/them | 23
 AO3:QueerLokiTanyx",https://t.co/N6Vf9NJ4wW,False,https://pbs.twimg.com/profile_images/1515883085862092800/ZRjtSAkd_normal.jpg,The Revenge,,1514647011559022605,lokikilledtanyx,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/N6Vf9NJ4wW', 'expanded_url': 'https://tanyascreams.wordpress.com/', 'display_url': 'tanyascreams.wordpress.com'}]}}",💀Tanyx Winchester 💀 Nellie Nelson 💀,False,"{'followers_count': 732, 'following_count': 667, 'tweet_count': 27153, 'listed_count': 39}"
18266526,A technology geek on a mission to find the perfect meal and self avowed political junkie.,,False,https://pbs.twimg.com/profile_images/1696461707/n508394838_814518_9501_normal.jpg,Las Vegas,,,craven_m,,Jeff Drummond,False,"{'followers_count': 73, 'following_count': 234, 'tweet_count': 3800, 'listed_count': 1}"
1218967508587360256,le spleen n'est plus à la mode.,https://t.co/W3wfLPi6Ok,False,https://pbs.twimg.com/profile_images/1504365753134424066/6XSYplwH_normal.jpg,"Murcia, España",,1345863385976594432,mariaimx,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/W3wfLPi6Ok', 'expanded_url': 'https://instagram.com/mariaimx?r=nametag', 'display_url': 'instagram.com/mariaimx?r=nam…'}]}}",maría,False,"{'followers_count': 77, 'following_count': 119, 'tweet_count': 1297, 'listed_count': 0}"
242867317,"Nacido en los Madriles, criado en Aluche y viviendo a gusto en los Carabancheles. Espíritu viajero.          29/03/20❤️",,False,https://pbs.twimg.com/profile_images/2256753322/coyote_normal.jpg,madrid,,,aluchero,,juanele,False,"{'followers_count': 87, 'following_count': 273, 'tweet_count': 2393, 'listed_count': 1}"
16857002,Profe y escritor. 1/2 de #CostaAlcalá. #LaSegundaRevolución #BuenasHermanas #LaMúsicaDeLosProdigios #ElCantoDeLasRuinas Instagram: https://t.co/ObPGe1oot8 (él/he/him),https://t.co/CC9xbIedkn,False,https://pbs.twimg.com/profile_images/996497946207248384/tw8F41dg_normal.jpg,"Cáceres, Spain",,1451151311953698820,FerAlcala_S,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CC9xbIedkn', 'expanded_url': 'http://costaalcala.com', 'display_url': 'costaalcala.com'}]}, 'description': {'urls': [{'start': 131, 'end': 154, 'url': 'https://t.co/ObPGe1oot8', 'expanded_url': 'http://bit.ly/3m17JMJ', 'display_url': 'bit.ly/3m17JMJ'}], 'hashtags': [{'start': 25, 'end': 37, 'tag': 'CostaAlcalá'}, {'start': 39, 'end': 59, 'tag': 'LaSegundaRevolución'}, {'start': 60, 'end': 75, 'tag': 'BuenasHermanas'}, {'start': 76, 'end': 99, 'tag': 'LaMúsicaDeLosProdigios'}, {'start': 100, 'end': 119, 'tag': 'ElCantoDeLasRuinas'}]}}",Fer Alcalá 👁 🏳️‍🌈 🍏,False,"{'followers_count': 4247, 'following_count': 2797, 'tweet_count': 36082, 'listed_count': 66}"
918433891752452097,TNFSH｜內褲控｜喜三角後空｜25y,,False,https://pbs.twimg.com/profile_images/1017282136179535872/NzNpjim5_normal.jpg,,,,undieholic,,斯文研究生,False,"{'followers_count': 194, 'following_count': 2101, 'tweet_count': 212, 'listed_count': 1}"
1032373294522150923,"Don't you want to see it come soon?
Floating on a big white balloon,
given on your own silver spoon",,False,https://pbs.twimg.com/profile_images/1032622071560527872/GRSRTOzW_normal.jpg,,,1198670567194480640,angeredappleman,,A Real Phoenix,False,"{'followers_count': 28, 'following_count': 150, 'tweet_count': 1981, 'listed_count': 0}"
11006752,"julie. she/they. actual hag. dean winchester & deancas. venomfucker. brown ajah. enthusiastic about mickey milkovich, mat cauthon, and bucky barnes. 18+",https://t.co/aKgWUCi2LG,False,https://pbs.twimg.com/profile_images/1410317674668716033/vhhXf4_K_normal.jpg,hotel california,,1158799129989931008,xylodemon,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aKgWUCi2LG', 'expanded_url': 'https://twitter.com/xylodemon/status/874356773058035712', 'display_url': 'twitter.com/xylodemon/stat…'}]}}",wheel of time era,False,"{'followers_count': 2506, 'following_count': 232, 'tweet_count': 99599, 'listed_count': 39}"
20573493,,,False,https://pbs.twimg.com/profile_images/1070163572506775553/MhYMjyRE_normal.jpg,india first,,993800845434216451,shahparthik,,parthik shah,False,"{'followers_count': 28, 'following_count': 249, 'tweet_count': 244, 'listed_count': 0}"
