,description,id,url,name,profile_image_url,public_metrics,location,verified,username,protected,entities,pinned_tweet_id
118113235,boof,,,Dog,https://pbs.twimg.com/profile_images/1377578781246947330/bx0oEzG1_normal.jpg,"{'followers_count': 7, 'following_count': 50, 'tweet_count': 826, 'listed_count': 0}",,False,Dog989,False,,
3221970817,alleged cinephile | she/they,,https://t.co/IPYeYYQtjw,paul dadno,https://pbs.twimg.com/profile_images/1500843433908441094/7e8j3KX8_normal.jpg,"{'followers_count': 1113, 'following_count': 784, 'tweet_count': 152984, 'listed_count': 39}",18 | 🇮🇩 in 🇮🇪,False,RUNNlNGONRIVER,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IPYeYYQtjw', 'expanded_url': 'https://boxd.it/esEH', 'display_url': 'boxd.it/esEH'}]}}",1489741011790278660
1044298764314398721,,,,mateo,https://pbs.twimg.com/profile_images/1422285218082344962/S8IU_C9X_normal.jpg,"{'followers_count': 71, 'following_count': 113, 'tweet_count': 3990, 'listed_count': 1}",,False,valverdios_,False,,1514206010952531968
20507882,Views expressed are my own personal view and are not in any way the view of my employer.,,,Edward Crutchington,https://pbs.twimg.com/profile_images/1164291468774821889/dC-T-Ew7_normal.jpg,"{'followers_count': 159, 'following_count': 475, 'tweet_count': 2539, 'listed_count': 6}","ÜT: 52.36059,-0.184358",False,darkrenown,False,,
19585146,"Apparently joined Twitter in 2009. Actively, during the first lockdooon.",,,Serena,https://pbs.twimg.com/profile_images/1467786345053630465/JcLWdvGF_normal.jpg,"{'followers_count': 183, 'following_count': 422, 'tweet_count': 3581, 'listed_count': 0}",,False,sazmuz,False,,
31230504,,,,Steve F,https://pbs.twimg.com/profile_images/1440611119903621126/fLlv_QIc_normal.jpg,"{'followers_count': 1179, 'following_count': 934, 'tweet_count': 150944, 'listed_count': 27}",The banks of the Wandle.,False,UpperTierSteve,False,,
840316287427448832,🏳️‍🌈,,,Alejandro :D,https://pbs.twimg.com/profile_images/1506318888417611788/CYTwE2q__normal.jpg,"{'followers_count': 79, 'following_count': 229, 'tweet_count': 5466, 'listed_count': 1}","Benidorm, España",False,alejandromm_77,False,,1483840234093748226
79800361,Reader... Dreamer... Big Picture Optimist... She/her... Positivity is powerful. Choose Love. Choose Kindness. Choose Compassion.,,,Bobbi,https://pbs.twimg.com/profile_images/1245048492331917313/XvVlI-r8_normal.jpg,"{'followers_count': 50, 'following_count': 172, 'tweet_count': 4230, 'listed_count': 1}","Lewiston, ID",False,dragonsgrrrl,False,,
613322671,"Mami sufridora.
Urbanita. In love con BCN.
Entro en bucle con cualquier cosa.
Es un sin vivir 😉🤷🏼‍♀️.
I ❤️ the sea.",,,Uncarameloraro,https://pbs.twimg.com/profile_images/1388499371944206337/4ufxRiOx_normal.jpg,"{'followers_count': 15, 'following_count': 169, 'tweet_count': 624, 'listed_count': 0}","Gavá, Barcelona",False,paky_63,False,,
146472036,ゲーム、アニメ、漫画、小説、映画、旅、カメラ、阪神、グルメ(料理・店)、ファッション等の多趣味垢です ※一人称あたしですが男性です（オネエキャラでもないです）😘 最近FF14復帰中,,https://t.co/x8Fq8083oP,ぜくぅ,https://pbs.twimg.com/profile_images/948130814465732608/gABpuCnK_normal.jpg,"{'followers_count': 810, 'following_count': 740, 'tweet_count': 282371, 'listed_count': 24}",,False,ZEKU_,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x8Fq8083oP', 'expanded_url': 'http://zeku77.blog133.fc2.com/', 'display_url': 'zeku77.blog133.fc2.com'}]}}",
867440729613881344,"Husband, father, brother, son, great uncle. Enthusiastic, compassionate, inquisitive.  Inclined to RT mental health.",,,Richard D,https://pbs.twimg.com/profile_images/1332966453226639360/fTJHgthg_normal.jpg,"{'followers_count': 42, 'following_count': 200, 'tweet_count': 2538, 'listed_count': 1}","Leicester, England",False,rchdnv,False,,
18177133,Mad as hell that the non-fascist major political party is still trying to make nice with the fascists.,,https://t.co/uatQHkQSh9,Marion Doesn't Remember 81M Voting for Sinema,https://pbs.twimg.com/profile_images/1313682903746973696/siEMqba-_normal.jpg,"{'followers_count': 999, 'following_count': 1003, 'tweet_count': 15525, 'listed_count': 23}","New York, NY",False,Marionstein,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/uatQHkQSh9', 'expanded_url': 'http://www.marionstein.net', 'display_url': 'marionstein.net'}]}}",1371791961175244806
1449239086074576898,,,,a,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,"{'followers_count': 1, 'following_count': 28, 'tweet_count': 109, 'listed_count': 0}",,False,a47471045,False,,
231154385,,,,Chris Carriger,https://pbs.twimg.com/profile_images/2161308266/FB_Prof_Pic_normal.jpg,"{'followers_count': 51, 'following_count': 266, 'tweet_count': 1136, 'listed_count': 1}","Chicago, IL",False,Ccarriger5,False,,
50444210,㊛ stay away ☺︎ 뚜두뚜두,,,ǝɹɹǝ,https://pbs.twimg.com/profile_images/1515776969056653313/6WXigjqe_normal.jpg,"{'followers_count': 454, 'following_count': 359, 'tweet_count': 32175, 'listed_count': 1}",Westview,False,dtxrtx,False,,1397239366037159950
28852181,"Friends, Family,Movies, Books, Travel, ...thats what i live for",,,Amit Khaira,https://pbs.twimg.com/profile_images/1310622328703737856/fLqYr40t_normal.jpg,"{'followers_count': 44, 'following_count': 165, 'tweet_count': 3349, 'listed_count': 1}","Vancouver, British Columbia",False,Amitkhaira,False,,
1106847942,Married Welsh 🏴󠁧󠁢󠁷󠁬󠁳󠁿 mum of 2 girls. Teaching assistant but I used to be a solicitor! Views are my own. Francophile 🇫🇷❤️,,,Ruth Agius,https://pbs.twimg.com/profile_images/671011533149839361/LjEL_Ko7_normal.jpg,"{'followers_count': 151, 'following_count': 738, 'tweet_count': 3202, 'listed_count': 3}","Cardiff, Wales",False,agius_ruth,False,,
14606474,Human companion of guide dog Hillary. Retinitis Pigmentosa. All views someone else's. BLM Trans Rights are Human Rights She/her,,,"Jacq Kelly, Jorts stan",https://pbs.twimg.com/profile_images/1300789059493789697/BjphBiYM_normal.jpg,"{'followers_count': 895, 'following_count': 1058, 'tweet_count': 15002, 'listed_count': 31}","Lochgelly, Scotland",False,Jacqkelly,False,,1406561629664317442
60872453,"TV Quiz Champ, self employed bettor, coffee drinker, big FC Halifax Town fan, speedway, stock cars, cricket, WWE, socialising, music & much more",,,Graham Townsend,https://pbs.twimg.com/profile_images/672904364281982976/nV2IdJ9o_normal.jpg,"{'followers_count': 281, 'following_count': 97, 'tweet_count': 2381, 'listed_count': 0}",Halifax,False,geebobuk,False,,
1075101666,🇮🇨,,,PaulaCruZ🇮🇨,https://pbs.twimg.com/profile_images/1232961208002715648/wl89FLcN_normal.jpg,"{'followers_count': 17, 'following_count': 235, 'tweet_count': 291, 'listed_count': 0}","San Fernando, Spain",False,chpaula25,False,,
385008362,,,,@rubened,https://pbs.twimg.com/profile_images/1426598960282673156/R2IE3SN8_normal.jpg,"{'followers_count': 166, 'following_count': 1133, 'tweet_count': 11360, 'listed_count': 0}","Gijón, Spain",False,rubenedelrio,False,,
90420521,classes: https://t.co/n0fTVVFt4X…,,,Meghan Hatalla,https://pbs.twimg.com/profile_images/1049090360025051137/l_jscjVh_normal.jpg,"{'followers_count': 1023, 'following_count': 1283, 'tweet_count': 20062, 'listed_count': 81}",Isla Nublar,False,megtalla,False,"{'description': {'urls': [{'start': 9, 'end': 32, 'url': 'https://t.co/n0fTVVFt4X', 'expanded_url': 'http://minnesconsinyoga.com/2022/02/03/yog', 'display_url': 'minnesconsinyoga.com/2022/02/03/yog'}]}}",
1047784995979444224,lo estoy dejando...,,,bianca,https://pbs.twimg.com/profile_images/1331664894916227073/Ay_8oyTc_normal.jpg,"{'followers_count': 164, 'following_count': 449, 'tweet_count': 13596, 'listed_count': 0}",En cama,False,biancote__,False,,
787313994101063680,"Totalmente imperfecta. Dicen que con mala hostia, pero es que si no me contestarais gilipolleces… 🤷🏻‍♀️ Ni 3, ni 2, a los trolls os bloqueo a la de 1 ♍️",,https://t.co/pWpU7s0gA7,La Vermu🍸,https://pbs.twimg.com/profile_images/1501299782358286340/ZJuX17hC_normal.jpg,"{'followers_count': 6732, 'following_count': 1915, 'tweet_count': 389127, 'listed_count': 14}","Gijón, España",False,Vermutin2,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pWpU7s0gA7', 'expanded_url': 'https://chirb.it/eHq4fk', 'display_url': 'chirb.it/eHq4fk'}]}}",1472347536220463109
147878345,"A dot means multiply, an X also means multiply. What differs them is the vector.

👆🏽(Not) My Daughter!",,,Hared,https://pbs.twimg.com/profile_images/1518610744597573633/vqnSANIk_normal.jpg,"{'followers_count': 1042, 'following_count': 972, 'tweet_count': 24204, 'listed_count': 1}",KL/KK/SA/Kodiang,False,halfharith,False,,1518606922961674240
1409876588393553932,Working at staying calm,,,Lita Alderete,https://pbs.twimg.com/profile_images/1409877045736263700/D6hrk_Yf_normal.jpg,"{'followers_count': 22, 'following_count': 226, 'tweet_count': 964, 'listed_count': 0}",,False,LisaAlderete4,False,,1521869501532282880
160413184,"My name is Astin, & I rock. Creator of Comedy @realfakeseries. 1/2 Rock Band @theeblkpearlmzk. Fine Art Photographer. Comcast RISE Recipient. NBAF Artist. NFTs.",,https://t.co/e9g2RRYGzo,my name is astin & i rawk. 🎸✨,https://pbs.twimg.com/profile_images/1521124376938270722/rtAYhohn_normal.jpg,"{'followers_count': 1208, 'following_count': 1583, 'tweet_count': 66540, 'listed_count': 37}",atlannuh,False,WhyAstinRocks,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/e9g2RRYGzo', 'expanded_url': 'http://linktree.com/whyastinrocks', 'display_url': 'linktree.com/whyastinrocks'}]}, 'description': {'mentions': [{'start': 46, 'end': 61, 'username': 'realfakeseries'}, {'start': 77, 'end': 93, 'username': 'theeblkpearlmzk'}]}}",1496195277212250113
1103128864597950464,Aprendiz de ajedrecista/Chess Apprentice,,,Feliciano Rodriguez,https://pbs.twimg.com/profile_images/1103141755392847872/to3s1NNW_normal.png,"{'followers_count': 18, 'following_count': 37, 'tweet_count': 280, 'listed_count': 0}","Menlo Park, CA",False,Feliciano_Chess,False,,
146212491,Marxist. Member of International Socialist Alternative. Owner at FCUM.,,https://t.co/fQpGU58Idt,Forza Dane,https://pbs.twimg.com/profile_images/1474340408549384210/m55yH0f4_normal.jpg,"{'followers_count': 520, 'following_count': 1536, 'tweet_count': 7223, 'listed_count': 12}",Salford,False,forzaDane,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fQpGU58Idt', 'expanded_url': 'http://www.socialistalternative.net', 'display_url': 'socialistalternative.net'}]}}",
161229160,"Pronouns- insufficiently self absorbed/

Cancer Survivor - I'm a semi colon/

Fan of Oldham, soccer's sleeping dwarf/

ADHD so I keep extra thoughts in my mouth",,,⚂❤John Paul Quinlan,https://pbs.twimg.com/profile_images/1507636599462543363/dxM99im2_normal.jpg,"{'followers_count': 602, 'following_count': 1574, 'tweet_count': 27440, 'listed_count': 7}",Bolton,False,Gnomosapien,False,,1459179180726394880
17613977,I'm a concert enthusiast & photographer. I love current tech. My taste in music is vast. Films are easily pleasing to me. Pro-wrestling & MMA fanatic! xXx ἄθεος,,https://t.co/aITewMQDPU,Ed Battes,https://pbs.twimg.com/profile_images/488858331822690305/8rOF7MZa_normal.jpeg,"{'followers_count': 1133, 'following_count': 1536, 'tweet_count': 68413, 'listed_count': 33}","Northeastern, Ohio",False,EdBattes,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aITewMQDPU', 'expanded_url': 'http://www.settabphoto.com', 'display_url': 'settabphoto.com'}]}}",
3381747117,"Life long Dolly Parton and Country Music fan, love reading books and visiting Castles and historic places.",,,Shirley Enticott,https://pbs.twimg.com/profile_images/1504877859197837318/VIJu4i1Q_normal.jpg,"{'followers_count': 357, 'following_count': 685, 'tweet_count': 8349, 'listed_count': 0}","Wales, United Kingdom",False,saenticott,False,,1321802900654444545
167782859,Sherborne Town supporter and real ale drinker,,,Derek Norman,https://pbs.twimg.com/profile_images/1475180708461264907/H4rPLQpK_normal.jpg,"{'followers_count': 66, 'following_count': 119, 'tweet_count': 8066, 'listed_count': 3}",South Somerset,False,dereknorman552,False,,
279618277,"Wit, bon viveur, matinee idol, complete fantasist.",,,Flatlander Level 49 💙🇺🇦,https://pbs.twimg.com/profile_images/1520676312779825152/XgZ4HgI7_normal.jpg,"{'followers_count': 292, 'following_count': 2067, 'tweet_count': 10570, 'listed_count': 10}",Norwich,False,KevS1973,False,,
1255887210882228225,Entidad sin ánimo de lucro cuya misión es la mejora de la calidad de las personas afectadas por un problema de #SaludMental y sus familias.,,,Federación Salud Mental Castilla La Mancha,https://pbs.twimg.com/profile_images/1394242204722466816/nEN6XDyr_normal.jpg,"{'followers_count': 419, 'following_count': 200, 'tweet_count': 1302, 'listed_count': 7}",,False,federacionsmclm,False,"{'description': {'hashtags': [{'start': 111, 'end': 123, 'tag': 'SaludMental'}]}}",1493145572194369537
218155707,Using my new fishing rod.,,,Colin Hopkins,https://pbs.twimg.com/profile_images/1475458312095346694/IdFY3be6_normal.jpg,"{'followers_count': 168, 'following_count': 47, 'tweet_count': 1831, 'listed_count': 0}",,False,888Hop,False,,
65896928,"Motorbike riding, pool playing, beer drinking rock chick, ex-Special & retired Paramedic! Come on,let's go explore the world 🌎
At long last, living the dream!",,,Alison Arrundale,https://pbs.twimg.com/profile_images/1498269641172557825/nGoaB2_O_normal.jpg,"{'followers_count': 158, 'following_count': 727, 'tweet_count': 7104, 'listed_count': 1}",Scunthorpe,False,rockchic666,False,,1193958304512385025
29335643,Huge DC Sports Fan,,,Daniel Bloxom,https://pbs.twimg.com/profile_images/1294643109654036480/-4q0Alc1_normal.jpg,"{'followers_count': 115, 'following_count': 794, 'tweet_count': 3720, 'listed_count': 0}",Eastern Shore of Virginia,False,dbloxom82,False,,1432690346400657411
852203913449287680,"- 19 y/o of fucking tears

- Forgetting is like a wound. The wound can heal but it leaves a scar.

- Right Back for Orfeo 🇮🇹

- 🤍²³",,https://t.co/zWbcqZCPi6,𝕼𝖚𝖊𝖅𝖟 🌪️,https://pbs.twimg.com/profile_images/1519960834750959617/JqhH18EW_normal.jpg,"{'followers_count': 183, 'following_count': 253, 'tweet_count': 52266, 'listed_count': 0}","Liverpool, England",False,QueZz1004,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zWbcqZCPi6', 'expanded_url': 'https://www.instagram.com/aleex_tm10/', 'display_url': 'instagram.com/aleex_tm10/'}]}}",1355568871797891085
552106073,"24, fiera. «Que se muera de envidia la Gran Vía viendo las ganas que nos tenemos».
Carnavalera.🎭 👩🏻‍🎓educación infantil. #opocc📚",,,maría cc.,https://pbs.twimg.com/profile_images/1519320055493931008/SJ0wB_5Q_normal.jpg,"{'followers_count': 1283, 'following_count': 882, 'tweet_count': 59620, 'listed_count': 5}",Cádiz. ,False,MariaCC128,False,"{'description': {'hashtags': [{'start': 121, 'end': 127, 'tag': 'opocc'}]}}",1506945283690835970
94351355,むかひと,,https://t.co/7XhiV2qazm,muneta chainsaw,https://pbs.twimg.com/profile_images/1439290296106246145/4dCtDX3__normal.jpg,"{'followers_count': 233, 'following_count': 405, 'tweet_count': 6182, 'listed_count': 15}",大宮市,False,painage,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7XhiV2qazm', 'expanded_url': 'https://soundcloud.app.goo.gl/R8Fcahppf2VsLVeM9', 'display_url': 'soundcloud.app.goo.gl/R8Fcahppf2VsLV…'}]}}",1509852091350908930
20642808,Football and sports fan. Fantasy football enthusiast. Avid reader. Sometimes a writer. Someday I hope to own a dragon. She/Her. #lgbt #blm #cowboynation🧡🌈,,,Erika,https://pbs.twimg.com/profile_images/1144444218976407552/ysJLswGs_normal.jpg,"{'followers_count': 300, 'following_count': 777, 'tweet_count': 18863, 'listed_count': 9}",OK ✈️ CHI ✈️ DAL,False,amerika108,False,"{'description': {'hashtags': [{'start': 128, 'end': 133, 'tag': 'lgbt'}, {'start': 134, 'end': 138, 'tag': 'blm'}, {'start': 139, 'end': 152, 'tag': 'cowboynation'}]}}",
43635874,Introvert. Thinker. Pessimist. G-Force | Other half of the Asian Twins | One of the Angels,,,Maike Jahnke,https://pbs.twimg.com/profile_images/1454274562041200641/FZMolRIE_normal.jpg,"{'followers_count': 11800, 'following_count': 472, 'tweet_count': 15589, 'listed_count': 32}",,False,gforce_michael,False,,
64406376,,,,ツ⚡️ Guill ⚡️ツ 🎗,https://pbs.twimg.com/profile_images/926436241104519169/G9-XT0hg_normal.jpg,"{'followers_count': 190, 'following_count': 239, 'tweet_count': 17671, 'listed_count': 71}","Reus, República de Catalunya",False,Pillem23,False,,
242885673,,,,sikujuiwewe,https://pbs.twimg.com/profile_images/1307914001519644673/OlCnZ5l9_normal.jpg,"{'followers_count': 286, 'following_count': 2747, 'tweet_count': 7617, 'listed_count': 1}",BFH,False,sikujuiwewe,False,,
342162775,"Artist 🌟 Bug Princess 🌟 She/Her ⭐

(Icon is by @altermentality, cover photo is a gift from my wonderful FIANCÉ @FreakInASheet!!!!!!!!)",,https://t.co/DC1JHaW2lf,Carianne 🇺🇦,https://pbs.twimg.com/profile_images/1336447563218571265/ppKf2b6l_normal.jpg,"{'followers_count': 385, 'following_count': 294, 'tweet_count': 329207, 'listed_count': 95}",Canada,False,Zomrombone,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DC1JHaW2lf', 'expanded_url': 'http://artsycraftsyspider.ca', 'display_url': 'artsycraftsyspider.ca'}]}, 'description': {'mentions': [{'start': 47, 'end': 62, 'username': 'altermentality'}, {'start': 111, 'end': 125, 'username': 'FreakInASheet'}]}}",1352514505360633856
2183598858,"b.'62 Montreal Go Habs Go!  ISTJ  Tweetalongs, # Games, Pugs, furiends    #GoodLuckESLers  #GreatCharacterActor
Sherlock Holmes @cesspudlians",,,Mark Hanson stands with Ukraine 💙 💛,https://pbs.twimg.com/profile_images/1496986409298763778/G9t3gUHt_normal.jpg,"{'followers_count': 4141, 'following_count': 5000, 'tweet_count': 140846, 'listed_count': 93}","London, Ontario",False,MHanson62,False,"{'description': {'hashtags': [{'start': 74, 'end': 89, 'tag': 'GoodLuckESLers'}, {'start': 91, 'end': 111, 'tag': 'GreatCharacterActor'}], 'mentions': [{'start': 128, 'end': 141, 'username': 'cesspudlians'}]}}",1408342570732765186
