,name,url,protected,profile_image_url,id,username,public_metrics,description,verified,location,entities,pinned_tweet_id
705346346157379584,m,,False,https://pbs.twimg.com/profile_images/1191582066346844160/qSa9j1Dm_normal.jpg,,m_m_m_6_4,"{'followers_count': 7, 'following_count': 268, 'tweet_count': 199, 'listed_count': 0}",‼︎,False,,,1507637512168427529
3018579476,SaKo,https://t.co/AMZXyuZcgW,False,https://pbs.twimg.com/profile_images/1496618035586617348/5espoXpv_normal.jpg,,11_Gamba39,"{'followers_count': 529, 'following_count': 397, 'tweet_count': 29743, 'listed_count': 4}",No.11播戸竜二に憧れてNo.39宇佐美貴史に夢を見た…そんな関東在住ガンバサポです。最近は関学出身選手推し 大学サッカー @JUFA_kanto @JUFA_soccerは良いぞ @sakanaction 魚民🐟,False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AMZXyuZcgW', 'expanded_url': 'https://note.com/sako_3933', 'display_url': 'note.com/sako_3933'}]}, 'description': {'mentions': [{'start': 63, 'end': 74, 'username': 'JUFA_kanto'}, {'start': 75, 'end': 87, 'username': 'JUFA_soccer'}, {'start': 92, 'end': 104, 'username': 'sakanaction'}]}}",1481869922871377920
1056917836407300096,枯渇(こかつ),https://t.co/EcfiulpwFf,False,https://pbs.twimg.com/profile_images/1505930302102728707/Roa7xKTb_normal.jpg,,Kokatsu778141,"{'followers_count': 113, 'following_count': 181, 'tweet_count': 296, 'listed_count': 1}","リンリン@lingling_bishテレフォンズですこんにちは。
他のWACKとかはあんまりわかんないのでリンリンとBiSHのことだけ呟きます
田舎より愛をこめて
よろしくお願いします(^-^) 21歳の大学生です",False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/EcfiulpwFf', 'expanded_url': 'https://youtube.com/shorts/GXrI65LZWCw?feature=share', 'display_url': 'youtube.com/shorts/GXrI65L…'}]}, 'description': {'mentions': [{'start': 4, 'end': 18, 'username': 'lingling_bish'}]}}",1501787324489039872
91808058,みにゃきち。,https://t.co/TTT7SY1al0,False,https://pbs.twimg.com/profile_images/1447935734946619398/Vs-3440d_normal.png,,oO_yukino_Oo,"{'followers_count': 456, 'following_count': 1287, 'tweet_count': 87155, 'listed_count': 26}","たぶんIT技術者。
BI、ETL、RPA、ERPのツールをよく使う器用貧乏系。
いまはAngular使ってます
RT多め。思考がよく脱線する。
年2回くらい食い倒れてるらしい。

［B］でぬけます",False,家,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/TTT7SY1al0', 'expanded_url': 'http://twilog.org/oO_yukino_Oo', 'display_url': 'twilog.org/oO_yukino_Oo'}]}}",
26881758,AYI🍊,https://t.co/eRB1hNiUkI,False,https://pbs.twimg.com/profile_images/1474187787045937153/ZnKchI7R_normal.jpg,,adrinila,"{'followers_count': 2047, 'following_count': 692, 'tweet_count': 335999, 'listed_count': 46}","adrisinspiration owner | MERAKI co-owner | Genio fuerte, sonrisa fácil | selfiesuperselfish | ""Her şey olur her şey biter""",False,at my desk,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eRB1hNiUkI', 'expanded_url': 'https://linktr.ee/adrinila', 'display_url': 'linktr.ee/adrinila'}]}}",
36023447,3301,,False,https://pbs.twimg.com/profile_images/1398013328501452804/gCgi1zE0_normal.jpg,,basilndolo,"{'followers_count': 77, 'following_count': 1001, 'tweet_count': 695, 'listed_count': 2}",✭#CowBoysNation🏈✭ | 🎷Big Band & Swing Jazz | #DCComics 🦸 | SU Tech Alumni | $SOL,False,,"{'description': {'hashtags': [{'start': 1, 'end': 15, 'tag': 'CowBoysNation'}, {'start': 45, 'end': 54, 'tag': 'DCComics'}], 'cashtags': [{'start': 76, 'end': 80, 'tag': 'SOL'}]}}",
17277118,ゆるマッチョ先生,https://t.co/CXvkXUBCjV,False,https://pbs.twimg.com/profile_images/1484807960345731076/TBUfipJ1_normal.jpg,,TTPC,"{'followers_count': 3788, 'following_count': 3556, 'tweet_count': 205275, 'listed_count': 133}",住宅・音楽・映画・自転車・コーヒー,False,乙訓郡,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CXvkXUBCjV', 'expanded_url': 'http://www.lowlife.info/', 'display_url': 'lowlife.info'}]}}",1390320453093236739
215115377,THIS IS HARDCORE,,False,https://pbs.twimg.com/profile_images/1516044214173585415/b5ZvGb24_normal.jpg,,HxC_BlackMurder,"{'followers_count': 1043, 'following_count': 453, 'tweet_count': 184925, 'listed_count': 25}",BEcause I Like You,False,"Bucheon, South Korea",,704484402269540352
1369453281479639042,4月は両立:;(∩´﹏`∩);:エリカてゃ🎀,https://t.co/05g9CKmarc,False,https://pbs.twimg.com/profile_images/1371472056479408128/2qHHUqZG_normal.jpg,,puellae_parvae,"{'followers_count': 238, 'following_count': 204, 'tweet_count': 17732, 'listed_count': 5}",地闢千秋日月山川同慶喜、門開萬福人天龍象任登臨 言葉と歴史と思想・丁寧な暮らし B4,False,お気持ち表明/言語等々雑多垢,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/05g9CKmarc', 'expanded_url': 'https://peing.net/ja/puellae_parvae', 'display_url': 'peing.net/ja/puellae_par…'}]}}",1521333865394049025
758689112610201605,Mabel Orofino,,False,https://pbs.twimg.com/profile_images/1509223872633073665/li40pu3i_normal.jpg,,MabelOrofino,"{'followers_count': 3, 'following_count': 74, 'tweet_count': 75, 'listed_count': 0}",,False,,,
244115524,ねっつー,https://t.co/lLSZSKovfD,False,https://pbs.twimg.com/profile_images/1461131040547041280/Ym69GKv6_normal.jpg,,nyankamedon,"{'followers_count': 8833, 'following_count': 263, 'tweet_count': 111085, 'listed_count': 103}",ぷにぷにきゃわゆい系デフォルメマスコット大好きマン ■アレな絵置き場。閲覧は注意してくださいね①https://t.co/y4c6BKg9oJ ②ヒト用: https://t.co/qAiaHIYaW4■skeb(版権以外): https://t.co/6ClMne75OO,False,UMAの傍ら,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/lLSZSKovfD', 'expanded_url': 'http://www.pixiv.net/member.php?id=438157', 'display_url': 'pixiv.net/member.php?id=…'}]}, 'description': {'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/y4c6BKg9oJ', 'expanded_url': 'http://inkbunny.net/Nettue', 'display_url': 'inkbunny.net/Nettue'}, {'start': 78, 'end': 101, 'url': 'https://t.co/qAiaHIYaW4', 'expanded_url': 'https://baraag.net/web/@nyankamejin', 'display_url': 'baraag.net/web/@nyankamej…'}, {'start': 114, 'end': 137, 'url': 'https://t.co/6ClMne75OO', 'expanded_url': 'http://skeb.jp/@nyankamedon', 'display_url': 'skeb.jp/@nyankamedon'}]}}",1443184636004163587
83545217,レオル,https://t.co/WRXRLlNPDy,False,https://pbs.twimg.com/profile_images/1519163260087709696/3hTtzCXp_normal.jpg,,reoru,"{'followers_count': 18514, 'following_count': 1047, 'tweet_count': 25973, 'listed_count': 359}",A4A(https://t.co/oaHDU92OY0)でCGデザイナーやってます。お仕事の依頼は弊社宛にお願いします🦁 (icon:@nemui_offline_ header:@nu_suisuisui),False,Tokyo,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/WRXRLlNPDy', 'expanded_url': 'http://crystal-arrow.tumblr.com/', 'display_url': 'crystal-arrow.tumblr.com'}]}, 'description': {'urls': [{'start': 4, 'end': 27, 'url': 'https://t.co/oaHDU92OY0', 'expanded_url': 'http://a4a.jp', 'display_url': 'a4a.jp'}], 'mentions': [{'start': 67, 'end': 82, 'username': 'nemui_offline_'}, {'start': 90, 'end': 103, 'username': 'nu_suisuisui'}]}}",1077519413962629121
264557567,nori,,False,https://pbs.twimg.com/profile_images/1481065876/P1010092_normal.JPG,,10robi,"{'followers_count': 89, 'following_count': 196, 'tweet_count': 1272, 'listed_count': 3}","もはやこれまでか…
2015年度TOEIC戦績
L495/R435 → L485/R465 → L495/R465",False,茨城県つくば市,,
73847161,ゆざき,,False,https://pbs.twimg.com/profile_images/1516758637913731079/VTRwMJwr_normal.jpg,,yu7gi,"{'followers_count': 414, 'following_count': 411, 'tweet_count': 69453, 'listed_count': 50}",ハリツヤランデヴー,False,びわこ,,
1269459720462462976,まりー🎀👶1y+24w🥚🐘,,False,https://pbs.twimg.com/profile_images/1483751430993625090/jvzi9Or5_normal.jpg,,029_marie,"{'followers_count': 115, 'following_count': 297, 'tweet_count': 1771, 'listed_count': 2}",1歳女児といっしょ 14時間睡眠したいワーママ,False,,,
2734400215,🍎🍏か⎳もん,,False,https://pbs.twimg.com/profile_images/1245359817029324802/_ESYaf5N_normal.jpg,,Cashimom,"{'followers_count': 180, 'following_count': 602, 'tweet_count': 82001, 'listed_count': 6}",一般ピーポー(20↑),False,RTミュートしてください,,
3714008952,Tiny Wombat,,False,https://pbs.twimg.com/profile_images/1497828854974803974/vaF2vzY3_normal.jpg,,tinywombat,"{'followers_count': 98, 'following_count': 378, 'tweet_count': 208, 'listed_count': 0}",Social Science/Psychology student | Daily Wordle-r | Twitter training wheels on | 90s nostalgia tragic | she/her,False,"Lake Mac, NSW",,
866005935990292480,家具琵琶,https://t.co/9XZw1lZ8K3,False,https://pbs.twimg.com/profile_images/1509736383513980929/BvmWHoZd_normal.jpg,,Furnitureloquat,"{'followers_count': 1209, 'following_count': 1906, 'tweet_count': 139915, 'listed_count': 36}",文B4 よく現場にいます #くすのきひろば,False,@knm_klkl @nk_sa_lol,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9XZw1lZ8K3', 'expanded_url': 'https://www.mixcloud.com/Furnitureloquat/', 'display_url': 'mixcloud.com/Furnitureloqua…'}]}, 'description': {'hashtags': [{'start': 13, 'end': 21, 'tag': 'くすのきひろば'}]}}",
14479846,Anthony J,,False,https://pbs.twimg.com/profile_images/1349123699539062786/EkUBtRZL_normal.jpg,,ajmennuti,"{'followers_count': 164, 'following_count': 602, 'tweet_count': 1079, 'listed_count': 5}",Philom.,False,"NJ, USA",,
1598731944,"Adam ""Joke Bloke"" Pino",https://t.co/LfHeo59Yx5,False,https://pbs.twimg.com/profile_images/1465047112362516482/9n2WuSn8_normal.jpg,,pinotorious,"{'followers_count': 7644, 'following_count': 768, 'tweet_count': 55910, 'listed_count': 99}",He/Him. Purveyor of dumb tweets. Technically Owning Combat Areas at Bungie. Not a support account! Not a news account! Opinions are my own!,False,Pungie,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LfHeo59Yx5', 'expanded_url': 'https://twitter.com/pinotorious/status/1514297821184241665?s=20&t=zBNI_tRapn3fSVT8DKbHRA', 'display_url': 'twitter.com/pinotorious/st…'}]}}",1083524890785763328
227221754,FeralPetrel,,False,https://pbs.twimg.com/profile_images/1191780486/ProfileFuzzy_normal.JPG,,pgfpvt,"{'followers_count': 102, 'following_count': 135, 'tweet_count': 6433, 'listed_count': 3}",Amateur student of everything,False,"Johannesburg, South Africa",,
125282495,まるまるくちん,,False,https://pbs.twimg.com/profile_images/1449715096951803905/y8oG2HB4_normal.jpg,,MALU_BSMD,"{'followers_count': 437, 'following_count': 766, 'tweet_count': 35410, 'listed_count': 11}",日本語教育に関わる道産子。横浜6年→マレーシア（JB/KL）4年→インドネシア（SRG/JKT）4年→ベトナム（HCM）2年→2021.12-東京。美味しいごはんとお酒が大好き。ビールは黒ラベルとIPA、ワインはNZのSBとAUSのShiraz、日本酒は酸味高めの中口、ウイスキーは白州。猫と爆笑問題も大好き。RT多め。,False,飲める街,,1434803811869085698
441600897,丙,https://t.co/kE2plhyPrx,False,https://pbs.twimg.com/profile_images/1520747932835745793/iapzaYzK_normal.jpg,,hinoeichi,"{'followers_count': 203, 'following_count': 202, 'tweet_count': 37433, 'listed_count': 5}",20↑ だいたいゲームの話してる🔸無断転載・使用禁止🔸Reprint is prohibited.,False,F外通知オフ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kE2plhyPrx', 'expanded_url': 'https://twpf.jp/hinoeichi', 'display_url': 'twpf.jp/hinoeichi'}]}}",1514952163000139778
489530173,タコすけ,,False,https://pbs.twimg.com/profile_images/1505111400787906560/f52hSY42_normal.jpg,,takosuke__,"{'followers_count': 294, 'following_count': 2795, 'tweet_count': 10902, 'listed_count': 7}",,False,日本 愛知,,
850863845438509056,リュウ,,False,https://pbs.twimg.com/profile_images/1514303098550128641/-ufVIH8G_normal.jpg,,ryujobless,"{'followers_count': 665, 'following_count': 1108, 'tweet_count': 74845, 'listed_count': 0}",音ゲ ラーメン←これ以外書くこと無い終人(おわりんちゅ) S 曲漁り,False,,,1406283127907962888
22860340,lonely star,,False,https://pbs.twimg.com/profile_images/1345590498744889345/ORySCp22_normal.jpg,,zingingcutie22,"{'followers_count': 1343, 'following_count': 504, 'tweet_count': 43121, 'listed_count': 5}",i don’t know if i’m coming across but i’m really trying,False,she/her,,1292933403264729088
700974776156696577,Sugar,,False,https://pbs.twimg.com/profile_images/1514876771409137668/5KbBL-HP_normal.jpg,,Sugar5815224,"{'followers_count': 590, 'following_count': 239, 'tweet_count': 12127, 'listed_count': 11}",日本語教師。日本語学校で教える他、ベトナム、マレーシア、インドネシアのエンジニアに入国前トレーニングをしています。趣味は韓国に関することならなんでも🇰🇷ディープスポット好き。TOEIC930点、TOPIK5級,False,,,
1603129213,だん,https://t.co/2cnUjmSNLH,False,https://pbs.twimg.com/profile_images/1505896080956743683/Q7QgUjgV_normal.jpg,,den_p_den,"{'followers_count': 283, 'following_count': 99, 'tweet_count': 114494, 'listed_count': 0}",だん/20↑/松原早耶担当/東方Project/STG/リアル脱出ゲーム/APEX/DB/バタジス/魔師弟/未トラベジ,False,あそこらへん,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/2cnUjmSNLH', 'expanded_url': 'https://twpf.jp/den_p_den', 'display_url': 'twpf.jp/den_p_den'}]}}",
14992328,QTQ,,False,https://pbs.twimg.com/profile_images/1067519837/burapi_normal.jpg,,glow_Q,"{'followers_count': 976, 'following_count': 1025, 'tweet_count': 90945, 'listed_count': 107}",特撮・ゲーム・その他くだらない話題をだらしなく。実況注意。,False,未来悲しみが終わる場所,,
1442767712933924867,뻘계,,False,https://pbs.twimg.com/profile_images/1496540505848442884/Qtr8ACuD_normal.png,,070429_10ve,"{'followers_count': 11, 'following_count': 5, 'tweet_count': 3810, 'listed_count': 0}",공계에서 뻘소리하려고 만든 계정,False,모든장르스포일러잇음그니까계정탐방하지마셈,,1443218827383230479
59723574,サカウヱ,https://t.co/IExi6uoTRx,False,https://pbs.twimg.com/profile_images/954284170997477376/AdM5-MxP_normal.jpg,,sakasakaykhm,"{'followers_count': 2694, 'following_count': 689, 'tweet_count': 189009, 'listed_count': 0}",ずっと幼馴染でいいのに。/ 永遠是儿时的朋友有多好。,False,八月に透ける髪は青い,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/IExi6uoTRx', 'expanded_url': 'http://sakasakaykhm.hatenablog.com/', 'display_url': 'sakasakaykhm.hatenablog.com'}]}}",1426165624636547072
361196622,ꔈꕨꖴꖹꖦꕒꗍꕒ ⁽ᵍʳᵒᵘⁿᵈᵉᵈ⁾,https://t.co/NT4jnFZYgN,False,https://pbs.twimg.com/profile_images/1399711039676055553/tN-1JD6R_normal.jpg,,_grounded,"{'followers_count': 347, 'following_count': 274, 'tweet_count': 210624, 'listed_count': 0}","つねにほんのり体調がよくない

エア本格ミステリ大賞2016、特別賞2020受賞。",False,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NT4jnFZYgN', 'expanded_url': 'http://twpf.jp/_grounded', 'display_url': 'twpf.jp/_grounded'}]}}",
1064540658487214080,Mrs. Gedert,,False,https://pbs.twimg.com/profile_images/1070420622679949312/7gIm-IlW_normal.jpg,,MrsGedert,"{'followers_count': 261, 'following_count': 277, 'tweet_count': 1359, 'listed_count': 0}",Romeo High School SERVE Coordinator - YAC & NHS Advisor - CMU Alum - CMU Mom,False,,,
2475171126,凡人パスタ,https://t.co/0beDjPeUle,False,https://pbs.twimg.com/profile_images/1448952161094696962/GXToj8tm_normal.jpg,,manpockei,"{'followers_count': 1146, 'following_count': 811, 'tweet_count': 140092, 'listed_count': 51}",４コマを描くパスタ。マミさんとにこっちとAqoursとしずくちゃんと夏凜ちゃん。ヘッダーは砂糖さん@001_sugar から、アイコンはムック船長さん@captainmuck から頂きました。,False,愛媛県産小麦使用,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0beDjPeUle', 'expanded_url': 'http://pixiv.me/5648vespa', 'display_url': 'pixiv.me/5648vespa'}]}, 'description': {'mentions': [{'start': 49, 'end': 59, 'username': '001_sugar'}, {'start': 75, 'end': 87, 'username': 'captainmuck'}]}}",
1970791,Scott,,False,https://pbs.twimg.com/profile_images/1509425705201057793/rhodGufV_normal.jpg,,scott_thewspot,"{'followers_count': 561, 'following_count': 1395, 'tweet_count': 59236, 'listed_count': 29}","Meh. All views are possibly my own. If in doubt, assume it's sarcasm. Follow @ip1 for my technical feed",False,,"{'description': {'mentions': [{'start': 77, 'end': 81, 'username': 'ip1'}]}}",
1480072354193899520,めるき男,,False,https://pbs.twimg.com/profile_images/1480072485697916928/vDhl5I0-_normal.jpg,,oki_shafu,"{'followers_count': 70, 'following_count': 104, 'tweet_count': 1064, 'listed_count': 0}",沖縄県産の社会不適合者、和名は『オキナワゴクツブシゴミムシ』です。「おすすめユーザー」は勝手にフォローします。 #住所不定無職 #ウマ娘 #ボドゲ #TRPG #マダミス #釣り #ダーツ #ファンシーラット,False,沖縄,"{'description': {'hashtags': [{'start': 56, 'end': 63, 'tag': '住所不定無職'}, {'start': 64, 'end': 68, 'tag': 'ウマ娘'}, {'start': 69, 'end': 73, 'tag': 'ボドゲ'}, {'start': 74, 'end': 79, 'tag': 'TRPG'}, {'start': 80, 'end': 85, 'tag': 'マダミス'}, {'start': 86, 'end': 89, 'tag': '釣り'}, {'start': 90, 'end': 94, 'tag': 'ダーツ'}, {'start': 95, 'end': 104, 'tag': 'ファンシーラット'}]}}",1491712848224948225
1355579755957989387,llZiomarall,,False,https://pbs.twimg.com/profile_images/1438504552173477890/Cy1MzAnA_normal.jpg,,llZiomara_309ll,"{'followers_count': 96, 'following_count': 190, 'tweet_count': 1216, 'listed_count': 1}","|| 🅑🅜🅣🅗 || ""... De pronto, mis penas echaron a correr, explotaron y alzaron el vuelo... y no se deciros a dónde se fueron..."" || |-/ 
""Imagina ser alexbier""",False,• .✫aLexBY11✧ ˚ . *VioletaG˚ °,,1495126702590074880
918731660,ひじりん,https://t.co/MNGfOjNl8Y,False,https://pbs.twimg.com/profile_images/786190457453752320/oBOux4if_normal.jpg,,sororor31,"{'followers_count': 311, 'following_count': 307, 'tweet_count': 24096, 'listed_count': 11}",いつも心にお布団を,False,眠りの森,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MNGfOjNl8Y', 'expanded_url': 'http://pixiv.me/sororo31', 'display_url': 'pixiv.me/sororo31'}]}}",997094048652382210
148268495,⌥電析界面から傾斜した電場配向組織⌫,https://t.co/ZzK8fA4HYO,False,https://pbs.twimg.com/profile_images/378800000160897344/b1993119bf90f36901bc515be80277f1_normal.jpeg,,inorgani,"{'followers_count': 399, 'following_count': 634, 'tweet_count': 49786, 'listed_count': 6}",時期によって出張が多くなります。日本全国のどこかに居るようじょです。 好きなフォントはAXISとMyriadです。HF-CYDER149ユーザ #ペリスタルティックポンプをペリポンと略さない人に抗議します,False,呼ばれたところ,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZzK8fA4HYO', 'expanded_url': 'https://www.amazon.jp/hz/wishlist/ls/2YIHEGCCIORGX?ref_=wl_share', 'display_url': 'amazon.jp/hz/wishlist/ls…'}]}, 'description': {'hashtags': [{'start': 72, 'end': 102, 'tag': 'ペリスタルティックポンプをペリポンと略さない人に抗議します'}]}}",1476189684548403207
99313262,みた,,False,https://pbs.twimg.com/profile_images/1513412284949106688/anbl0If8_normal.jpg,,mita_beginner,"{'followers_count': 503, 'following_count': 963, 'tweet_count': 97668, 'listed_count': 15}",,False,,,
2435155938,hiyokohoshi（フォロバお休み中）,,False,https://pbs.twimg.com/profile_images/1453393425202515968/PfSmL26L_normal.jpg,,hiyokohoshi,"{'followers_count': 528, 'following_count': 415, 'tweet_count': 54667, 'listed_count': 42}","Reproduction is prohibited.
画像の転載・複製・改変禁止！
 ここに載せた画像は使用しないでください。 
イラストや縫製のご依頼はお受けしません。
お返しが必要な方には向きません。
 虫はお譲り・販売しません。",False,北魔界27%,,1399040133572091906
14977306,akki-yo,,False,https://pbs.twimg.com/profile_images/952369942648709120/_zMspV55_normal.jpg,,yfm25,"{'followers_count': 293, 'following_count': 306, 'tweet_count': 37098, 'listed_count': 19}","マリノス ♥ Arsenal


Gooner ♥ Yokohama F. Marinos ♥",False,currently tokyo,,
439013752,jigyakkuma,https://t.co/ejbn0C0MAO,False,https://pbs.twimg.com/profile_images/881663743322542080/oDSZo7fn_normal.jpg,,jigyakkuma_,"{'followers_count': 435, 'following_count': 717, 'tweet_count': 13078, 'listed_count': 8}",自作キーボード(@MogmaProducts) / Splatoon2 / t7s / Gyoza engineer / LINEスタンプ:もぐもぐま / https://t.co/4KVIQSCSVC,False,神奈川,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ejbn0C0MAO', 'expanded_url': 'https://blog.jigyakkuma.org/', 'display_url': 'blog.jigyakkuma.org'}]}, 'description': {'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/4KVIQSCSVC', 'expanded_url': 'http://note.com/jigyakkuma', 'display_url': 'note.com/jigyakkuma'}], 'mentions': [{'start': 8, 'end': 22, 'username': 'MogmaProducts'}]}}",1294913578953187328
