,public_metrics,url,profile_image_url,protected,entities,verified,name,id,pinned_tweet_id,username,description,location
3259427020,"{'followers_count': 140, 'following_count': 130, 'tweet_count': 1927, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1503489056579149829/E8f1Mqmp_normal.jpg,False,,False,Danielle Moore,,,daniellek_moore,I’m just here for Fortnite stuff,
318377612,"{'followers_count': 876, 'following_count': 179, 'tweet_count': 186575, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1504850325739491334/bERYAL-H_normal.jpg,False,,False,빈바람🐥🌼,,1186681198623375360,wayaway131,One thing you should know is the art of letting go - Got It Like That,
67614836,"{'followers_count': 72, 'following_count': 168, 'tweet_count': 552, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/378800000431901588/2a607d6c62ebef78b8b591a30d62e9ad_normal.jpeg,False,,False,Emil Cruz,,,e100x10,,"Santo Domingo, RD"
104347182,"{'followers_count': 1184, 'following_count': 3444, 'tweet_count': 13327, 'listed_count': 23}",,https://pbs.twimg.com/profile_images/1311858590/crazyhair_normal.jpg,False,"{'description': {'hashtags': [{'start': 144, 'end': 152, 'tag': 'TeamABC'}, {'start': 153, 'end': 157, 'tag': 'BBN'}]}}",False,Michele Mayer,,,TVStudioGrrrl,"Network News Stage Manager, New Yorker/Kentuckian. ❤️🐎. Wildcat fanatic, crazy cat lady. Perpetually exasperated. Tweets/retweets mean nothing. #TeamABC #BBN",New York City
16929502,"{'followers_count': 274, 'following_count': 116, 'tweet_count': 33630, 'listed_count': 16}",,https://pbs.twimg.com/profile_images/1388923995626553349/uzs8Atkn_normal.jpg,False,,False,🥸🤪😜,,,ptkim,Nostalgia is a dangerous form of comparison - Brene Brown. My tweets are personal opinions and do not represent any positions of my affliations.,"Dallas, Texas, United States"
277011012,"{'followers_count': 371, 'following_count': 2049, 'tweet_count': 18164, 'listed_count': 5}",,https://pbs.twimg.com/profile_images/443595449522323456/8iJew4FE_normal.jpeg,False,,False,Per Djoos,,1222220065623498761,perdjoos,"Pear Juice, not Per Djoos.",Vancouver
27504631,"{'followers_count': 36, 'following_count': 356, 'tweet_count': 2350, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/899739216367824902/FNKfwwEE_normal.jpg,False,,False,Patrick Edgington,,,patjane,,
529716690,"{'followers_count': 150, 'following_count': 1437, 'tweet_count': 754, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/916996903425925121/bj6FagS9_normal.jpg,False,,False,Suze,,,T1ggerfan,,
30873,"{'followers_count': 8255, 'following_count': 775, 'tweet_count': 45163, 'listed_count': 355}",https://t.co/J95tBchiHl,https://pbs.twimg.com/profile_images/1506301944327024652/3ojbQbZK_normal.png,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/J95tBchiHl', 'expanded_url': 'https://marty.com', 'display_url': 'marty.com'}]}, 'description': {'mentions': [{'start': 16, 'end': 31, 'username': 'adventure_fund'}, {'start': 36, 'end': 52, 'username': 'venturestudiohq'}, {'start': 57, 'end': 62, 'username': 'a16z'}, {'start': 144, 'end': 155, 'username': 'Whitehouse'}]}}",False,marty.com,,652893551169261568,martymadrid,"BAYC #9551 | GP @adventure_fund and @venturestudiohq. LP @a16z. Founder w/ 5x exits: Twitter, Eventbrite, Brex, Invision, WPP. Prev. Innovation @Whitehouse.","Brooklyn, NY"
31257857,"{'followers_count': 111, 'following_count': 398, 'tweet_count': 11965, 'listed_count': 6}",,https://pbs.twimg.com/profile_images/1344841573318725633/VsbKJcmQ_normal.jpg,False,,False,R ¥△N W△¥ N E,,,stopitbrrruce,I hate people when they’re not polite.,"Pittsburgh, PA"
491207915,"{'followers_count': 286, 'following_count': 766, 'tweet_count': 3466, 'listed_count': 13}",https://t.co/0LhjLddjqf,https://pbs.twimg.com/profile_images/1430260667983015938/Ntu-8fM9_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0LhjLddjqf', 'expanded_url': 'https://uk.linkedin.com/in/alexachucarro', 'display_url': 'uk.linkedin.com/in/alexachucar…'}]}}",False,Chatty Chooks,,,chattychooks,"Obsessed with digital workplace and human interaction with tech. Fan of cinema, F1, Police and God. All my opinions are correct and not of my employer.",UK
226396089,"{'followers_count': 17, 'following_count': 39, 'tweet_count': 1010, 'listed_count': 3}",,https://pbs.twimg.com/profile_images/2610690086/44ihij86o1vzrlfq5aqb_normal.gif,False,,False,John Morgan,,,brutusraider,,Illinois
1494651225584779269,"{'followers_count': 23, 'following_count': 336, 'tweet_count': 2562, 'listed_count': 0}",https://t.co/r8ju1vYIhd,https://pbs.twimg.com/profile_images/1494881728325775360/Otubof5__normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/r8ju1vYIhd', 'expanded_url': 'https://www.instagram.com/malgrandakeito', 'display_url': 'instagram.com/malgrandakeito'}]}}",False,Keito,,1497853415665254400,malgrandakeito,alta 大学生 / ぽんむす,
24784838,"{'followers_count': 615, 'following_count': 744, 'tweet_count': 23428, 'listed_count': 18}",https://t.co/x9Wwie2hZB,https://pbs.twimg.com/profile_images/1489031007672152068/RwPcIXl8_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x9Wwie2hZB', 'expanded_url': 'http://facebook.com/davidmorell', 'display_url': 'facebook.com/davidmorell'}]}}",False,David Morell,,,davidmorelldmo,Hi there! I am from Rhode Island. I’m Dominican. I’m a Christian. I love the Atlanta Braves. I take selfies every Sunday with bow ties. That is pretty much it!,USA
335905524,"{'followers_count': 6, 'following_count': 126, 'tweet_count': 94, 'listed_count': 0}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,,False,FeaolPlay,,,FeaolPlay,,
150076103,"{'followers_count': 332, 'following_count': 530, 'tweet_count': 7924, 'listed_count': 8}",https://t.co/iZPjiAxISV,https://pbs.twimg.com/profile_images/1472659172651159555/Rp26hGzN_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/iZPjiAxISV', 'expanded_url': 'https://manuelrdz.com', 'display_url': 'manuelrdz.com'}]}}",False,Manu,,,Manuelrodgzz,Hola | Software Developer,"Cadereyta Jiménez, Nuevo León"
27937371,"{'followers_count': 478, 'following_count': 1339, 'tweet_count': 13827, 'listed_count': 27}",,https://pbs.twimg.com/profile_images/744347254434070528/VaqcIHvF_normal.jpg,False,"{'description': {'hashtags': [{'start': 140, 'end': 148, 'tag': 'Mapkins'}]}}",False,IAmBeardiful,,973249561165795328,boggerVB,Husband-Dad-VehicleWrapper-Twins-Cal Berkeley-USMNT-Skol. KD once tweeted me an apology. SI appearances - 1 (10/21/13 pg17) - Co-founder of #Mapkins,
1373169384965935109,"{'followers_count': 88, 'following_count': 87, 'tweet_count': 2644, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1386207914097090562/iWKxNZG5_normal.jpg,False,"{'description': {'urls': [{'start': 93, 'end': 116, 'url': 'https://t.co/QARNKYuFHu', 'expanded_url': 'http://Twitch.tv/amychanvt', 'display_url': 'Twitch.tv/amychanvt'}, {'start': 117, 'end': 140, 'url': 'https://t.co/aC6DRqWQfQ', 'expanded_url': 'https://thrn.co/u/amy-chanvt', 'display_url': 'thrn.co/u/amy-chanvt'}], 'mentions': [{'start': 11, 'end': 22, 'username': 'yuyupurinn'}, {'start': 31, 'end': 38, 'username': 'uovo_0'}, {'start': 78, 'end': 92, 'username': 'Magical_Helen'}]}}",False,Amy-chan M4R4,,1491093413143674880,amychanttv,"Banner by: @yuyupurinn
Pfp by: @uovo_0 
She/Her🏳️‍⚧️
Kitsune vtuber
Model by: @Magical_Helen
https://t.co/QARNKYuFHu
https://t.co/aC6DRqWQfQ",Behind the screen
2190397028,"{'followers_count': 197, 'following_count': 213, 'tweet_count': 8146, 'listed_count': 5}",https://t.co/7jEWCevmev,https://pbs.twimg.com/profile_images/1431345014144184323/tj51vCxO_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7jEWCevmev', 'expanded_url': 'https://rnielikki.github.io', 'display_url': 'rnielikki.github.io'}]}, 'description': {'mentions': [{'start': 108, 'end': 122, 'username': 'patapon_meden'}]}}",False,Lumi Mielikki@Pataroad,,1520705366178385921,rnielikki,"Generalist Mon...nomad✨Unique social awkward, shitposter🚩border-radius 50% Lv5 Kanokyon Yaripon🦌 Patapon on @patapon_meden 💫 From 🇫🇮 I block spam","Lahti, Suomi"
27641444,"{'followers_count': 594, 'following_count': 589, 'tweet_count': 14267, 'listed_count': 10}",,https://pbs.twimg.com/profile_images/725552090458787840/E2hed_WX_normal.jpg,False,,False,Bobbie G,,,bobbiegillette,I do it all and do it all well.,Free Falling
3225245091,"{'followers_count': 8, 'following_count': 80, 'tweet_count': 233, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/593887152343244800/8g2q2A2V_normal.jpg,False,,False,Domingo Sánchez,,1009913850135826432,MrSunday92,Chelista🎶Luther en ciernes🎻Corista por accidente🎼Informático frustrado💻,
500372819,"{'followers_count': 33, 'following_count': 200, 'tweet_count': 390, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1246681277941649408/nhgk32eO_normal.jpg,False,,False,Erin Florence,,,xd_erin,,
2411250763,"{'followers_count': 9, 'following_count': 99, 'tweet_count': 221, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1436318017592328197/5q58MCFB_normal.jpg,False,,False,Ijuuuinn,,,Ijuuuuuin1,,
184991811,"{'followers_count': 564, 'following_count': 1393, 'tweet_count': 5564, 'listed_count': 14}",,https://pbs.twimg.com/profile_images/1213291240/niceone_normal.jpg,False,"{'description': {'mentions': [{'start': 106, 'end': 122, 'username': 'SigmaDeltaTauHQ'}]}}",False,Caren Silverman,,,carensilverman,"All opinions expressed are my own. Recovering attorney (Temple law alum), Penn State fan, proud member of @SigmaDeltaTauHQ and all things Philly",Philadelphia
766100337392574464,"{'followers_count': 72, 'following_count': 190, 'tweet_count': 996, 'listed_count': 1}",,https://pbs.twimg.com/profile_images/1370969905688887298/buqRziBJ_normal.jpg,False,,False,It's spelled Jonny (without the h),,,gaijinjonny,Horror aficionado | Cinephile | Self-described weeb | Metalhead | Human,"New England, USA"
988925246,"{'followers_count': 1236, 'following_count': 1850, 'tweet_count': 44994, 'listed_count': 44}",https://t.co/CuNXMDGDbB,https://pbs.twimg.com/profile_images/1501208139374505998/O5jG_MC8_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CuNXMDGDbB', 'expanded_url': 'http://tomtomos.com', 'display_url': 'tomtomos.com'}]}, 'description': {'mentions': [{'start': 16, 'end': 24, 'username': 'OU_FASS'}, {'start': 25, 'end': 33, 'username': 'OUMusic'}, {'start': 97, 'end': 109, 'username': 'Plaid_Cymru'}]}}",False,Dr Tom Hewitt 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺,,,Ethnotweeter,"Visiting Fellow @OU_FASS @OUMusic. 
Research in the philosophy of music.  
Also a painter. Aelod @Plaid_Cymru",Cymru / Wales
1367333519115104257,"{'followers_count': 6, 'following_count': 7, 'tweet_count': 75, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1480434093653475328/ECivGed__normal.jpg,False,,False,face,,1491277172832890880,faithzow,whole lotta wordle spam,
1485358238841262080,"{'followers_count': 3, 'following_count': 26, 'tweet_count': 64, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1485359408913649665/5kz1aeYc_normal.jpg,False,,False,Ghaith,,,GhaithOfCali,Science and tech enthusiasts,
390336169,"{'followers_count': 4177, 'following_count': 4899, 'tweet_count': 88745, 'listed_count': 44}",,https://pbs.twimg.com/profile_images/1459842102867673090/4VhgEpM1_normal.jpg,False,,False,Susan -stand with 🇺🇦-Rhodes,,1400056759490957312,Susanforney,in my sixth decade -curiosity and kindness leading my way.,"Rosslyn, VA"
34112509,"{'followers_count': 961, 'following_count': 484, 'tweet_count': 20655, 'listed_count': 8}",,https://pbs.twimg.com/profile_images/1267886227354644480/GEQgDzw1_normal.png,False,"{'description': {'urls': [{'start': 40, 'end': 63, 'url': 'https://t.co/vLb6B6TXzu', 'expanded_url': 'http://ko-fi.com/pugoata', 'display_url': 'ko-fi.com/pugoata'}, {'start': 69, 'end': 92, 'url': 'https://t.co/0zVNlucEiH', 'expanded_url': 'http://archiveofourown.org/users/pugoata/', 'display_url': 'archiveofourown.org/users/pugoata/'}], 'mentions': [{'start': 16, 'end': 31, 'username': 'saigamiproject'}]}}",False,pugoata 🐝,,1223669363431104512,pugoata,"she/her. 🐝 🖤🦅 
💕@saigamiproject💕
ko-fi: https://t.co/vLb6B6TXzu ao3: https://t.co/0zVNlucEiH…","Maine, USA"
1150187804254724097,"{'followers_count': 130, 'following_count': 113, 'tweet_count': 13628, 'listed_count': 2}",,https://pbs.twimg.com/profile_images/1519737521772670978/kgJP6K5B_normal.jpg,False,,False,mel 🌌 | slow,,1280118088315416576,henkaiminie,the dawn is here🌅,103.5📻 
1171174569438253057,"{'followers_count': 104, 'following_count': 87, 'tweet_count': 10320, 'listed_count': 1}",https://t.co/a9ezZib4j9,https://pbs.twimg.com/profile_images/1303716425345970178/tHl2jTWc_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/a9ezZib4j9', 'expanded_url': 'https://archiveofourown.org/users/angrennufuin/works', 'display_url': 'archiveofourown.org/users/angrennu…'}]}}",False,Mirk @ wirk :(,,1353436372376428544,angrennufuin,Grennu/Mirk | she/her | mid20s. The fake gamer girl you were warned about. Persona/fe3h/genshin/assorted anime/I GUESS THE LYMOND LIVETWEET TOO,
4863570675,"{'followers_count': 30, 'following_count': 337, 'tweet_count': 2755, 'listed_count': 1}",https://t.co/16YVnEGVDD,https://pbs.twimg.com/profile_images/1490745368514027526/APm3Tpuz_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/16YVnEGVDD', 'expanded_url': 'http://beacons.ai/joanvsr', 'display_url': 'beacons.ai/joanvsr'}]}}",False,𝐕~,,785852179391414272,JOANVSR,"〘 In the end I will be the one who remains standing 〙
◈ 21 | ♂️ | ENTJ | ♐ | 武士道 ◈","Barcelona, España"
2358391572,"{'followers_count': 188, 'following_count': 2940, 'tweet_count': 8710, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1351681348939890689/6FSvm9bZ_normal.jpg,False,,False,ElTony32,,,PapaPca32,,
55982133,"{'followers_count': 221, 'following_count': 410, 'tweet_count': 18556, 'listed_count': 0}",https://t.co/w14P8G2SCv,https://pbs.twimg.com/profile_images/1191029155439222785/RM6iTfSj_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/w14P8G2SCv', 'expanded_url': 'https://venmo.com/Eldryn', 'display_url': 'venmo.com/Eldryn'}]}, 'description': {'hashtags': [{'start': 57, 'end': 64, 'tag': 'resist'}]}}",False,EldRyn Phoenix,,,EldRynPhoenix,"WTF?! Yeah, I made you say that.
Don't be nice. Be good. #resist",Denver
380950483,"{'followers_count': 155, 'following_count': 526, 'tweet_count': 1507, 'listed_count': 4}",http://www.wonderword.com,https://pbs.twimg.com/profile_images/1227290441974001665/RaLVSnk9_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 25, 'url': 'http://www.wonderword.com'}]}}",False,Wonderword,,,Wonderword1,WONDERWORD is the best word search puzzle in the world. Get a free puzzle every Monday and Friday at wonderword.com. (printable and digital version available).,
102199952,"{'followers_count': 77, 'following_count': 241, 'tweet_count': 2202, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/980270845938585600/FPzwtIjo_normal.jpg,False,,False,Kelly Leak,,1515522023178518530,timmyreards,,
1287813572584669184,"{'followers_count': 372, 'following_count': 684, 'tweet_count': 2045, 'listed_count': 4}",https://t.co/eDqYycgVVp,https://pbs.twimg.com/profile_images/1509023167406354434/iAFoYJuf_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eDqYycgVVp', 'expanded_url': 'https://youtube.com/channel/UCrFd2tuXFEmk7vSohfnVXxw', 'display_url': 'youtube.com/channel/UCrFd2…'}]}}",False,🐴Stalkaz🐎 (YouTuber and Artist)🔜AC,,1511018154306285577,StalkazStallion,"Hi! I'm Stalkaz the Stallion. I draw and make YouTube videos! Partly gay; totally furry!

☆Billing Specialist

☆He/Him | Bi | 37","Pennsylvania, USA"
202664872,"{'followers_count': 208, 'following_count': 336, 'tweet_count': 141308, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1268563502714609669/oD6BT4MS_normal.jpg,False,"{'description': {'mentions': [{'start': 72, 'end': 79, 'username': 'oaibna'}]}}",False,アオ,,,anbiao,成人済みの腐。好き放題何か呟く。RTいいね多目。フリゲの『END ROLL』はいいぞ。アイコンはテラリウムメーカー様。できてしまった夢・創作垢→@oaibna,グンマーの奥地
899305995590959104,"{'followers_count': 55, 'following_count': 412, 'tweet_count': 19184, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/899311208125169665/j4mdXOuK_normal.jpg,False,,False,무우민🏳️‍🌈,,,endlips5124,"체력은 덕력 , 안사후 사후낫 🏳️‍🌈",대한민국 서울
58347306,"{'followers_count': 9961, 'following_count': 1461, 'tweet_count': 36591, 'listed_count': 95}",,https://pbs.twimg.com/profile_images/1521697499941154816/OZFW5Zlk_normal.jpg,False,,False,chel,,,cee_ryan,"totally joking, except for when i’m not. i help put either your favorite or most hated NY sports teams on your tv. (not a joke)",
247900367,"{'followers_count': 511, 'following_count': 290, 'tweet_count': 117384, 'listed_count': 16}",https://t.co/zRPHMfYkVc,https://pbs.twimg.com/profile_images/1125370159106023424/7JGSSzuK_normal.jpg,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zRPHMfYkVc', 'expanded_url': 'https://www.twitter.com/jaredstoltzsays', 'display_url': 'twitter.com/jaredstoltzsays'}]}, 'description': {'hashtags': [{'start': 72, 'end': 80, 'tag': 'Broncos'}, {'start': 83, 'end': 91, 'tag': 'Yankees'}, {'start': 94, 'end': 104, 'tag': 'Lightning'}, {'start': 107, 'end': 114, 'tag': 'Vipers'}, {'start': 117, 'end': 125, 'tag': 'Nuggets'}]}}",False,Hank The Tank Stan Account,,,jaredstoltzsays,Clemson Alum. Infantry. I’m just here so I won’t get fined. 5-time AWL. #Broncos | #Yankees | #Lightning | #Vipers | #Nuggets | 🌴,9dime ➡️ TigerTown ➡️ St. Pete
1051851531350433792,"{'followers_count': 215, 'following_count': 639, 'tweet_count': 3374, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1468818620163637253/0JMBVq2x_normal.jpg,False,,False,MIKE | ACAB,,,micycle_armada,"He/him, 37. Father, husband, geek. Trans guy. Audiodrama podcast fan. Scary story chaser. Cat wrangler.",
