,protected,verified,id,description,name,profile_image_url,url,public_metrics,username,entities,location,pinned_tweet_id
529076866,False,False,,"grandma, mom, daughter, sister, friend, sometimes a tad mouthy, politics junkie",Linda Sims,https://pbs.twimg.com/profile_images/1505813583182979074/Ro8UIy1D_normal.jpg,,"{'followers_count': 222, 'following_count': 459, 'tweet_count': 30260, 'listed_count': 2}",lms2811,,,
444614457,False,False,,"Series, videojuegos y fútbol.",gobetto,https://pbs.twimg.com/profile_images/752458938763927553/TOp4rmSX_normal.jpg,,"{'followers_count': 246, 'following_count': 398, 'tweet_count': 20358, 'listed_count': 8}",gobetto88,,"Barcelona, Cataluña",1477619040512356357
158883878,False,False,,"UK Queer Ace, 35, She/They TransAlly 🏳️‍⚧️🏳️‍🌈   
Likes Animals, Sci-Fi, Fandom & Food♠️🐺☠️🍇 SFW account. No Prawn here",Lilsi - 🏴‍☠️🏳️‍🌈 OFMD,https://pbs.twimg.com/profile_images/1516007116095512578/R5JqVoZB_normal.jpg,,"{'followers_count': 105, 'following_count': 148, 'tweet_count': 7598, 'listed_count': 0}",_Lilsi_,,,1517917548842561537
408314269,False,False,,"""All the good shit came from Black people"". - Joseph Gordon-Levitt",♑️☼♐️☽♓️⇡♒️ ☊ 🐍1️⃣,https://pbs.twimg.com/profile_images/1441253033971576851/GO5iBizy_normal.jpg,https://t.co/u5mbUpApvu,"{'followers_count': 0, 'following_count': 48, 'tweet_count': 698, 'listed_count': 0}",AntHatesYouAll,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/u5mbUpApvu', 'expanded_url': 'https://wlo.link/@anthatesyouall', 'display_url': 'wlo.link/@anthatesyouall'}]}}",Away from other humans,1414503546771415040
25376226,False,False,,Senior QA Analyst at @NetherRealm | All tweets are my own. | Amazon Associates participant. Tweets may contain affiliate links. | https://t.co/8gUIw0y0li | He/Him.,Arthur Moy,https://pbs.twimg.com/profile_images/3445955316/880b04b8a53a5d312c046a2297816ac8_normal.jpeg,https://t.co/pEx2V5lQ15,"{'followers_count': 5129, 'following_count': 5580, 'tweet_count': 147190, 'listed_count': 0}",SpeedBrkr,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pEx2V5lQ15', 'expanded_url': 'https://www.twitch.tv/speedbrkr', 'display_url': 'twitch.tv/speedbrkr'}]}, 'description': {'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/8gUIw0y0li', 'expanded_url': 'http://bit.ly/ChromaCamGET', 'display_url': 'bit.ly/ChromaCamGET'}], 'mentions': [{'start': 21, 'end': 33, 'username': 'NetherRealm'}]}}","Chicago, IL",
843552821920387073,False,False,,throat goat,Life-saving limp wrist,https://pbs.twimg.com/profile_images/1499896673748803594/R9EqLoJe_normal.jpg,https://t.co/QLefpH3VQU,"{'followers_count': 67, 'following_count': 218, 'tweet_count': 6331, 'listed_count': 0}",bennslay,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/QLefpH3VQU', 'expanded_url': 'https://bennslay.carrd.co/', 'display_url': 'bennslay.carrd.co'}]}}",he/him.,1516640707456479233
1077633042326478848,False,False,,emotionally unavailable :)                   candado: @mcnmqsad,charly ❤️‍🔥,https://pbs.twimg.com/profile_images/1305181313696239618/XbcONqSv_normal.jpg,https://t.co/9UT6FmmHN9,"{'followers_count': 217, 'following_count': 334, 'tweet_count': 2424, 'listed_count': 0}",chaaarlyyyy__,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/9UT6FmmHN9', 'expanded_url': 'https://www.instagram.com/chaaarlyyyy__/', 'display_url': 'instagram.com/chaaarlyyyy__/'}]}, 'description': {'mentions': [{'start': 54, 'end': 63, 'username': 'mcnmqsad'}]}}","Comunidad de Madrid, España",1448067584239284224
53832207,False,False,,📷🎥🌳⚽🎧🎹🎶💜💙 –ㅅ–,Andrea⁷,https://pbs.twimg.com/profile_images/1494492445119328281/UPn9KQpI_normal.jpg,,"{'followers_count': 227, 'following_count': 83, 'tweet_count': 95807, 'listed_count': 0}",thewishingspell,,México ✌🏼,
1000004472469426176,False,False,,,David Finlay,https://pbs.twimg.com/profile_images/1000006302385557504/vSrw5EJk_normal.jpg,,"{'followers_count': 30, 'following_count': 138, 'tweet_count': 81, 'listed_count': 1}",DaViDfInLaY37,,Ireland,
763377709464555520,False,False,,"Catarí que te vi, le llamo rata, le llamo chepudo. Díselo reina!!!!! Menopáusica me llamó cretino. 🤷‍♀️🤷‍♀️🤷‍♀️",Tongo7h,https://pbs.twimg.com/profile_images/1499469987873972232/DiE8lfKr_normal.jpg,,"{'followers_count': 81, 'following_count': 546, 'tweet_count': 1470, 'listed_count': 0}",Butch_Cassidy1,,Catar,
1591362673,False,False,,they / them,Рай Бижеш,https://pbs.twimg.com/profile_images/734908086775894017/scBY3dIW_normal.jpg,,"{'followers_count': 1197, 'following_count': 3112, 'tweet_count': 1618, 'listed_count': 5}",CaRay8,,"London, England",
109792313,False,False,,,d,https://pbs.twimg.com/profile_images/492909569669337088/LWc5M4Mm_normal.jpeg,,"{'followers_count': 6, 'following_count': 47, 'tweet_count': 417, 'listed_count': 0}",dawnieadders,,,
106353776,False,False,,"Still learning every day. Friends, family, Wales, music, rugby, laughter, camping, nature not necessarily in that order.",Janey,https://pbs.twimg.com/profile_images/1518469264486940673/zJYQ6g5X_normal.jpg,https://t.co/VbtNYBGYQG,"{'followers_count': 1534, 'following_count': 2290, 'tweet_count': 60416, 'listed_count': 54}",FannyIngabout,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VbtNYBGYQG', 'expanded_url': 'https://vm.tiktok.com/ZSC5xUTK/', 'display_url': 'vm.tiktok.com/ZSC5xUTK/'}]}}",Newport ,
82186128,False,False,,"Educator, musician, Whovian, Simmer, mildly startled newish cat mum. Known to communicate in small coloured squares. Probably strumming something. :) INTP-T",Shejzh,https://pbs.twimg.com/profile_images/1121126681274650624/ZFuGyzwF_normal.jpg,,"{'followers_count': 165, 'following_count': 744, 'tweet_count': 5233, 'listed_count': 8}",simthings,,"Midlands, UK",
4588206316,False,False,,"Ultramortenc, constructor en molts sentits. A la oposició -de moment-. Defensor del sentit comú. També faig de Conseller Comarcal. 🏳️‍🌈",Miquel Pallés,https://pbs.twimg.com/profile_images/1453612695014580226/H-sm0Zi-_normal.jpg,https://t.co/hKDUPPuH0U,"{'followers_count': 85, 'following_count': 202, 'tweet_count': 688, 'listed_count': 2}",MQL_75,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hKDUPPuH0U', 'expanded_url': 'http://www.mpalles.com', 'display_url': 'mpalles.com'}]}}","Ultramort, España",
409136871,False,False,,⛸⛸⚽️🔴⚪️🍹,Gayle 🏴󠁧󠁢󠁳󠁣󠁴󠁿 💁🏼‍♀️,https://pbs.twimg.com/profile_images/1512456629811298310/ei3Finmy_normal.jpg,,"{'followers_count': 843, 'following_count': 832, 'tweet_count': 13604, 'listed_count': 1}",GayleStephen2,,Aberdeen,
38426329,False,False,,Married. Mum of one. Love live comedy🥰. Usually tired and probably in my pyjamas. Bit of a Scatterbrain. Talky,Claire,https://pbs.twimg.com/profile_images/1487879906251968517/RFqOpdPU_normal.jpg,,"{'followers_count': 1467, 'following_count': 1220, 'tweet_count': 235157, 'listed_count': 53}",clairabellejp,,England. Mostly.,1110320408719429635
2841975085,False,False,,MYUデ情卒/こじ研OG/みゅーぽけOG/ 神アイコンは@Zetuboumgmg_67,かかお,https://pbs.twimg.com/profile_images/1292006394065874944/YF-X5tuq_normal.jpg,https://t.co/VjctV7Hdul,"{'followers_count': 323, 'following_count': 312, 'tweet_count': 80046, 'listed_count': 8}",khpkmn0508,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/VjctV7Hdul', 'expanded_url': 'https://peing.net/khpkmn0508', 'display_url': 'peing.net/khpkmn0508'}]}, 'description': {'mentions': [{'start': 28, 'end': 43, 'username': 'Zetuboumgmg_67'}]}}",カイオーガの背中、ウツロイドの腕の中,1319609394854723584
19187216,False,False,,Dare.,Adam,https://pbs.twimg.com/profile_images/838479882283806720/VaTe8sip_normal.jpg,https://t.co/eiYaEspl7p,"{'followers_count': 1093, 'following_count': 832, 'tweet_count': 51998, 'listed_count': 0}",TheJackSack,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/eiYaEspl7p', 'expanded_url': 'http://thejacksack.com', 'display_url': 'thejacksack.com'}]}}","New York, USA",
1401687310236884992,False,False,,Sam experta en Gender Bender/ creadora de universos,Onee Sama-ntha match Clais ✌️💚,https://pbs.twimg.com/profile_images/1518430793542086657/WS8leOpg_normal.jpg,,"{'followers_count': 415, 'following_count': 969, 'tweet_count': 15547, 'listed_count': 0}",HoffmanSamnta,,,1520869429843742722
1078426020447948805,False,False,,nostalgic night ⠀ ⠀ ⠀ ⠀♡⠀infj,𝐚𝐥 ♥︎,https://pbs.twimg.com/profile_images/1514031283130847238/OW1BFHG6_normal.jpg,https://t.co/ZhKNKATdyI,"{'followers_count': 55, 'following_count': 97, 'tweet_count': 4724, 'listed_count': 0}",swtavr,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZhKNKATdyI', 'expanded_url': 'https://instagram.com/xx.avr_', 'display_url': 'instagram.com/xx.avr_'}]}}",madrid,1518161952052285441
1330322213111812099,False,False,,🌟,noant.eth,https://pbs.twimg.com/profile_images/1510855104429182978/xtyBMcfW_normal.jpg,,"{'followers_count': 42, 'following_count': 79, 'tweet_count': 3200, 'listed_count': 0}",noant13,,,
3115816246,False,False,,#nffc,Hally256.🔴⚪ 🇺🇦,https://pbs.twimg.com/profile_images/1081221949576171520/3WO_vliV_normal.jpg,,"{'followers_count': 211, 'following_count': 239, 'tweet_count': 1509, 'listed_count': 0}",Hally256,"{'description': {'hashtags': [{'start': 0, 'end': 5, 'tag': 'nffc'}]}}",Skegby Nottinghamshire. ,1516739863189594114
62732836,False,False,,I'm a life long Arsenal fan,Carla Le Maistre,https://pbs.twimg.com/profile_images/347819002/P1000568_normal.JPG,,"{'followers_count': 60, 'following_count': 1279, 'tweet_count': 1438, 'listed_count': 0}",carla34ff,,Jersey,
2966202339,False,False,,"♎
💫 puja aquí dalt que veurás Canterbury 💫",daztibon 🥵,https://pbs.twimg.com/profile_images/1514375127118622722/9UzfxQRd_normal.jpg,,"{'followers_count': 282, 'following_count': 225, 'tweet_count': 37554, 'listed_count': 5}",anddreeww__,,,
15257810,False,False,,Love: #Family #Milwaukee @Bucks @Brewers @Packers @MilwaukeeWave #USSoccer | Work: @NationPR @fairelections @economicsecproj | the tweets are me | T1D | he/his,Sachin Chheda,https://pbs.twimg.com/profile_images/1190098553017962502/3fHO7Djw_normal.jpg,,"{'followers_count': 5003, 'following_count': 4608, 'tweet_count': 26252, 'listed_count': 82}",skchheda,"{'description': {'hashtags': [{'start': 6, 'end': 13, 'tag': 'Family'}, {'start': 14, 'end': 24, 'tag': 'Milwaukee'}, {'start': 65, 'end': 74, 'tag': 'USSoccer'}], 'mentions': [{'start': 25, 'end': 31, 'username': 'Bucks'}, {'start': 32, 'end': 40, 'username': 'Brewers'}, {'start': 41, 'end': 49, 'username': 'Packers'}, {'start': 50, 'end': 64, 'username': 'MilwaukeeWave'}, {'start': 83, 'end': 92, 'username': 'NationPR'}, {'start': 93, 'end': 107, 'username': 'fairelections'}, {'start': 108, 'end': 124, 'username': 'economicsecproj'}]}}","Milwaukee, WI",1418688614234411009
998454125116485632,False,False,,"manuel neuer, jamal musiala, and leon goretzka enthusiast. | fc bayern + germany nt, and random stuff | main: @ToastSupremacy",🅱🅰,https://pbs.twimg.com/profile_images/1455715501871874048/7thCnN8p_normal.jpg,,"{'followers_count': 202, 'following_count': 190, 'tweet_count': 8686, 'listed_count': 0}",NeuerAssist,"{'description': {'mentions': [{'start': 110, 'end': 125, 'username': 'ToastSupremacy'}]}}",she/her 22,1520403290772865025
58598931,False,False,,"UJED FECA Graduate. Toronto Raptors, Leafs and TFC Fan, SF 49ers, Boston Red Sox fan. Songwriter, Soccer and Basketball player 🙊",Aldo Chavez,https://pbs.twimg.com/profile_images/1285041448677789696/OhhFKTvF_normal.jpg,,"{'followers_count': 3091, 'following_count': 4996, 'tweet_count': 313185, 'listed_count': 64}",aldo_chavez,,"Toronto, Ontario",1128189600348770305
16247176,False,False,,"Aquí se habla de series, películas, Eurovision y mi vida en Villapingüino.",Inma,https://pbs.twimg.com/profile_images/1484095715748069378/ym5arZ8Q_normal.jpg,http://t.co/wh9Yo1qhvj,"{'followers_count': 619, 'following_count': 552, 'tweet_count': 99849, 'listed_count': 44}",lobezna_,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/wh9Yo1qhvj', 'expanded_url': 'http://lobistelly.blogspot.com/', 'display_url': 'lobistelly.blogspot.com'}]}}",,1478683469966450688
144143674,False,False,,Un gars d'plus dans le twit-jeu.,Benjamin Button,https://pbs.twimg.com/profile_images/950129581226446854/mVSr-UGY_normal.jpg,,"{'followers_count': 147, 'following_count': 469, 'tweet_count': 53955, 'listed_count': 6}",_JusteJessy,,Paris,767112233704914944
2848088745,False,False,,"Dicen que el Atleti no tiene nada que ver con la vida,no se cuanto saben de la vida pero del Atleti,saben muy poco. ATM E BASTA",Daltrago,https://pbs.twimg.com/profile_images/980882311242833921/fnDEmG5Y_normal.jpg,,"{'followers_count': 113, 'following_count': 260, 'tweet_count': 4233, 'listed_count': 1}",daltrago28,,"Comunidad de Madrid, España",1138783284970868737
1248841417943736320,False,False,,,hello,https://pbs.twimg.com/profile_images/1455155979671113732/e3cUeKDA_normal.jpg,,"{'followers_count': 5, 'following_count': 173, 'tweet_count': 1051, 'listed_count': 0}",tokez152,,,
81145199,False,False,,"Wolves fan, wife to a brain tumour warrior, mum to a teen, proud NHS worker and a part-time baker! Supporter of and fundraiser for brain tumour charities. 🐺🐺",Nina Sinclair 💙🇺🇦,https://pbs.twimg.com/profile_images/1447549346535387136/fu-TofmU_normal.jpg,https://t.co/nFcYxxEbSp,"{'followers_count': 256, 'following_count': 460, 'tweet_count': 7932, 'listed_count': 13}",52Wolf,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/nFcYxxEbSp', 'expanded_url': 'https://www.justgiving.com/QualityGovernanceTeam', 'display_url': 'justgiving.com/QualityGoverna…'}]}}","Wolverhampton, England",1504766301050478598
3121791759,False,False,,"PT Raising Achievement & Maths teacher. Tweets mainly about teaching, assessment and maths.  Music, film & sport fan.🙋‍♂️👨‍🏫🎧🎬⚽️",Neil Tilston,https://pbs.twimg.com/profile_images/1425563300348186635/-7ZEb1VO_normal.jpg,,"{'followers_count': 1837, 'following_count': 2892, 'tweet_count': 6834, 'listed_count': 16}",MrTilston,,Angus,1379499975873339393
234001265,False,False,,stream(s) of consciousness,Experiment 626,https://pbs.twimg.com/profile_images/1438574470957051905/0WEU25gl_normal.jpg,,"{'followers_count': 254, 'following_count': 243, 'tweet_count': 12887, 'listed_count': 2}",ThaaaGus,,"Cape Town, South Africa",1288848486969081856
201994392,False,False,,Kaitani ikuko 貝谷郁子・料理研究家。「ちゃちゃっとイタリアン！」「一杯のお酒から読むミステリー」「魚焼きグリルでラクにおいしく作りましょう」等々。料理・食をめぐって創ったり作ったり書いたり。和歌山出身・長野に縁あり、東京住み。facebook 公開。ブログ「貝谷郁子の和イタリアンキッチンから」天秤座B型,貝谷郁子（ONLINE料理レッスン/イタリアン・和イタリアン・粉もの実習）,https://pbs.twimg.com/profile_images/1429065826125053953/ywAzLJWl_normal.jpg,https://t.co/qnI9kE2pUZ,"{'followers_count': 416, 'following_count': 333, 'tweet_count': 4519, 'listed_count': 11}",kai_cucina,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/qnI9kE2pUZ', 'expanded_url': 'https://ameblo.jp/kaitani-ikuko-kitchen/', 'display_url': 'ameblo.jp/kaitani-ikuko-…'}]}}",,
779796857388163072,False,False,,50000000002% more gay,322ahsiws,https://pbs.twimg.com/profile_images/809513065788145664/7KgHDbmE_normal.jpg,,"{'followers_count': 37, 'following_count': 4, 'tweet_count': 449999, 'listed_count': 0}",322ahsiws,,,
1137658213522989057,False,False,,"Travelling slowly, noticing more. Staying curious, optimistic and adventurous. Field Notes for Curious Minds, every Sunday 6pm sharp. Reading more at #57Books",@feastsandfables,https://pbs.twimg.com/profile_images/1212310232006889472/nUPDqZqw_normal.jpg,https://t.co/CX2alrOQ0L,"{'followers_count': 2818, 'following_count': 3456, 'tweet_count': 31635, 'listed_count': 25}",feastsandfables,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CX2alrOQ0L', 'expanded_url': 'https://www.feastsandfables.co.uk/email-sign-up', 'display_url': 'feastsandfables.co.uk/email-sign-up'}]}, 'description': {'hashtags': [{'start': 150, 'end': 158, 'tag': '57Books'}]}}",France,
193034331,False,False,,"""🎸🎸We're Not Gonna Take It🎸🎸""

Si me ves por aquí, es que ya me he ido

¡Vive para correr un día mas!",ALF 🐈🎸🏃‍♂️🏀🏈💾,https://pbs.twimg.com/profile_images/1156145559570440192/7_NXMmJi_normal.jpg,,"{'followers_count': 877, 'following_count': 249, 'tweet_count': 98030, 'listed_count': 56}",iSchumi_,,C:\W98\Temp,709282857060048897
1475552289679101960,False,False,,avid venti enjoyer #ZETAWIN,finn,https://pbs.twimg.com/profile_images/1520107803330891776/VBApGQ8g_normal.jpg,,"{'followers_count': 2, 'following_count': 60, 'tweet_count': 10, 'listed_count': 0}",nanohanaidk,"{'description': {'hashtags': [{'start': 19, 'end': 27, 'tag': 'ZETAWIN'}]}}",,
36290149,False,False,,Born in Merdin. Raised in Nashville. Nurse Practitioner,Akhink Omer,https://pbs.twimg.com/profile_images/1521367588550451200/E6_UB9c9_normal.jpg,,"{'followers_count': 10592, 'following_count': 101, 'tweet_count': 18600, 'listed_count': 35}",Akhink,,,1240423526756159488
577078103,False,False,,I recorded my sneeze this one time and I'm an incomplete blinker.,♪☀♥ CħärLïє ♥☀♪,https://pbs.twimg.com/profile_images/1411910766131822592/_b28a0YJ_normal.jpg,,"{'followers_count': 286, 'following_count': 376, 'tweet_count': 5867, 'listed_count': 5}",TarrynCharlie,,"Cape Town, South Africa",766472506274353160
584891821,False,False,,22|😇,Nippun Sachddev,https://pbs.twimg.com/profile_images/1290660968415006722/ce3sMfuE_normal.jpg,,"{'followers_count': 32, 'following_count': 211, 'tweet_count': 131, 'listed_count': 0}",NippunSachddev,,"New Delhi, India",
