,protected,name,id,description,username,url,verified,profile_image_url,pinned_tweet_id,public_metrics,location,entities
318921423,False,Montse H Aguilar,,"Artista, Escultora.

No importa que se utilicen las obras y palabras,siempre que figuren el origen y la autoría,sé respetuos@,gracias",Mou_h_Art,http://t.co/kcXodNb19J,False,https://pbs.twimg.com/profile_images/1399850965/Dibujo4_5_normal.JPG,701804501636927489,"{'followers_count': 1995, 'following_count': 2151, 'tweet_count': 109165, 'listed_count': 30}",Barcelona,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/kcXodNb19J', 'expanded_url': 'http://supervivenciaconysinarte.blogspot.com.es/', 'display_url': '…ervivenciaconysinarte.blogspot.com.es'}]}}"
1422028521401053190,False,நான்_Nathan,,"நட்ட கல்லும் பேசுமோ? நாதன் உள்ளிருக்கையில்! IAnbe ShivamI
Just Be❤️ I எல்லா உயிர்களும் இன்புற்றிருக்க | Mech. Engineer I Quality professional I #RajaMusicIsGod",Jayktnathan333,,False,https://pbs.twimg.com/profile_images/1489905155688792069/VgwS5fXt_normal.jpg,,"{'followers_count': 31, 'following_count': 108, 'tweet_count': 1399, 'listed_count': 0}","Tamil Nadu, India","{'description': {'hashtags': [{'start': 144, 'end': 159, 'tag': 'RajaMusicIsGod'}]}}"
1073417787094241280,False,Matthew Cox,,,Matthew31251144,,False,https://pbs.twimg.com/profile_images/1379047767478263809/MCvJrCTm_normal.jpg,,"{'followers_count': 24, 'following_count': 208, 'tweet_count': 1098, 'listed_count': 0}","Hamilton, Ontario",
1277798654762508288,False,Bodybag Burner,,,BBB72578176,,False,https://pbs.twimg.com/profile_images/1392842968277606403/Rk9gFhvM_normal.jpg,1514975784590528515,"{'followers_count': 1, 'following_count': 103, 'tweet_count': 313, 'listed_count': 0}",Everywhere,
1498236136392699908,False,Elizabeth Manning,,,carpefelem123,,False,https://pbs.twimg.com/profile_images/1498237672388767744/ewb0d10f_normal.jpg,,"{'followers_count': 2, 'following_count': 12, 'tweet_count': 63, 'listed_count': 0}",,
100751663,False,オヤブン🌒,,"うさぎ(2013年8月中旬生まれ/♀)とインコ(2013年12/1生まれ/♀)

セレッソ大阪/アルテリーヴォ和歌山/回胴部/弾球部/読書/ボウリング/ガーデニング/アクアリウム/ゲーム/カリンバ/オタマトーン/ドカ食い気絶部
【RT非表示推奨】🌿当選品はインスタとメディア🌿

ʕ•̀ω•́ʔ💉💉💉",luv_crz,https://t.co/MjOReE1ivS,False,https://pbs.twimg.com/profile_images/378800000815473180/e4b5448b00aa9cc9ba984d91ae5ad77e_normal.jpeg,1521717701890084867,"{'followers_count': 709, 'following_count': 4974, 'tweet_count': 66348, 'listed_count': 41}",⭐⭐,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MjOReE1ivS', 'expanded_url': 'https://www.instagram.com/o_yabun_3', 'display_url': 'instagram.com/o_yabun_3'}]}}"
249815294,False,lucas,,here's come the sun!,elmas_maas,,False,https://pbs.twimg.com/profile_images/1422988262839312390/tX7tBak5_normal.jpg,674399071134724099,"{'followers_count': 93, 'following_count': 867, 'tweet_count': 4910, 'listed_count': 0}","Lomas de Zamora, Argentina",
134809594,False,Jaclyn I❤️ 🇺🇦,,"Love 🐱. https://t.co/wfY1jX8a2e 
#Nolefam Draw a line! I STAND WITH UKRAINE Я стою з вами, мої брати і сестри",Jacsiss,https://t.co/LDNPoGaKYU,False,https://pbs.twimg.com/profile_images/1497555469996597252/kgrZeenM_normal.jpg,1499333469503119364,"{'followers_count': 748, 'following_count': 2352, 'tweet_count': 65280, 'listed_count': 44}","England, United Kingdom","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LDNPoGaKYU', 'expanded_url': 'http://www.wjhorrod.co.uk', 'display_url': 'wjhorrod.co.uk'}]}, 'description': {'urls': [{'start': 8, 'end': 31, 'url': 'https://t.co/wfY1jX8a2e', 'expanded_url': 'https://www.amazon.co.uk/hz/wishlist/ls/2U43G7H656RW6?ref_=wl_share', 'display_url': 'amazon.co.uk/hz/wishlist/ls…'}], 'hashtags': [{'start': 33, 'end': 41, 'tag': 'Nolefam'}]}}"
19939692,False,TT,,eating wings and drinking water,Tari_Sinai,,False,https://pbs.twimg.com/profile_images/1341104217885437956/LoiwN-fJ_normal.jpg,,"{'followers_count': 488, 'following_count': 708, 'tweet_count': 24587, 'listed_count': 20}",bham,
2208087349,False,Krista Lynn,,I have loved the stars too fondly to be fearful of the night.,leilahkitten,,False,https://pbs.twimg.com/profile_images/1510212624155394050/hMZ7UO8s_normal.jpg,,"{'followers_count': 38, 'following_count': 212, 'tweet_count': 3885, 'listed_count': 0}",North Carolina,
1487222623172022276,False,Jeff,,"USAF veteran. Let's Go Brandon.  Save America, impeach Biden.  #FJB",Motrctymadmann,,False,https://pbs.twimg.com/profile_images/1487227445887606789/yTgS-gfX_normal.jpg,,"{'followers_count': 839, 'following_count': 1110, 'tweet_count': 5499, 'listed_count': 0}","Detroit, MI","{'description': {'hashtags': [{'start': 63, 'end': 67, 'tag': 'FJB'}]}}"
44156758,False,NotoriousKBG,,Late bloomer. Procrastinator. Writer. Teacher. Contrarian. Editor of @FlightsSCC. Views and salty language *entirely* my own.,Gee_Kate,,False,https://pbs.twimg.com/profile_images/1057649512510963712/bx7Z7mG2_normal.jpg,1137720174872793088,"{'followers_count': 797, 'following_count': 740, 'tweet_count': 16118, 'listed_count': 19}","Dayton, OH","{'description': {'mentions': [{'start': 69, 'end': 80, 'username': 'FlightsSCC'}]}}"
283205132,False,Liz,,midlander living in exile just north of London #avfc and sometimes I’m in the pub I also do #paperreview and a new addition #soupreview loves quizzes xxx,LizAnne_x,,False,https://pbs.twimg.com/profile_images/1520096992982147075/o1rBHIH4_normal.jpg,1350380943534661634,"{'followers_count': 3155, 'following_count': 3426, 'tweet_count': 193987, 'listed_count': 36}",Hertfordshire,"{'description': {'hashtags': [{'start': 47, 'end': 52, 'tag': 'avfc'}, {'start': 92, 'end': 104, 'tag': 'paperreview'}, {'start': 124, 'end': 135, 'tag': 'soupreview'}]}}"
2665476180,False,No,,"Don't follow please, it's embarassing",Unfunny0701,https://t.co/xXK7s1Cr7U,False,https://pbs.twimg.com/profile_images/1512038335594008581/71E07P3f_normal.jpg,1260804648186728449,"{'followers_count': 383, 'following_count': 184, 'tweet_count': 11124, 'listed_count': 1}",Your dreams,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/xXK7s1Cr7U', 'expanded_url': 'https://mobile.twitter.com/search?q=%28from%3aunfunny0701%29+-filter%3areplies', 'display_url': 'mobile.twitter.com/search?q=%28fr…'}]}}"
378774242,False,🇪🇸✝🍀,,Asies,srcasares,,False,https://pbs.twimg.com/profile_images/1352420446256377856/ZJH226yg_normal.jpg,980637381945675778,"{'followers_count': 285, 'following_count': 1682, 'tweet_count': 27149, 'listed_count': 1}","Barcelona, España",
789146002393563136,False,It's Really Wendy,,"Really pale. Echews stupidity from society and our leaders. Intolerant of intolerance. Lover of critters, facts, and snarkery. Opinions my own.",ItsReallyWendy,,False,https://pbs.twimg.com/profile_images/1041340419337015297/N5IqTnPF_normal.jpg,1035888055436161025,"{'followers_count': 133, 'following_count': 247, 'tweet_count': 18303, 'listed_count': 1}","Connecticut, USA",
1072433352496553985,False,ForzaDorianPro,,"16/♂️/Autism speaks supporters dni |    

          just some autistic dude who tries to be the funny.",Fricken_Forza,,False,https://pbs.twimg.com/profile_images/1518326331347460101/XglEXHVy_normal.jpg,1477315656307679237,"{'followers_count': 434, 'following_count': 1013, 'tweet_count': 14044, 'listed_count': 10}","Illinois, USA",
350901559,False,José Andrés Carrasco,,Socio nº 12.986 del @RealBetis. Fundador de @OndaBetica. Administración y contabilidad. ADE en la UNED. Papá de Adriana.,Josa_Carrasco,,False,https://pbs.twimg.com/profile_images/635379376885002240/-kQgJRxf_normal.jpg,,"{'followers_count': 1114, 'following_count': 747, 'tweet_count': 24932, 'listed_count': 3}","Ronda, España","{'description': {'mentions': [{'start': 20, 'end': 30, 'username': 'RealBetis'}, {'start': 44, 'end': 55, 'username': 'OndaBetica'}]}}"
158858274,False,Paula,,"It's about the yearning 🤌📚 “I am large, I contain multitudes.” (she/her)",paulamaars,https://t.co/NBwiO0OMYa,False,https://pbs.twimg.com/profile_images/1378680291808714756/crA8sux6_normal.jpg,961978357750562817,"{'followers_count': 277, 'following_count': 503, 'tweet_count': 51495, 'listed_count': 9}","300 Fox Way, Henrietta 🔮","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/NBwiO0OMYa', 'expanded_url': 'https://www.goodreads.com/relarpaula', 'display_url': 'goodreads.com/relarpaula'}]}}"
143373590,False,Lorenzo,,Entre São Paulo y Madrid,Lorenmadrid,,False,https://pbs.twimg.com/profile_images/1042739159675412481/yDPEX52y_normal.jpg,,"{'followers_count': 162, 'following_count': 734, 'tweet_count': 2685, 'listed_count': 5}",São Paulo,
493228248,False,david,,a mí ya me iba mal de antes,iDavidJimenez,https://t.co/RKNxM4XTUm,False,https://pbs.twimg.com/profile_images/1516505039442952195/-tgH4Aq7_normal.jpg,,"{'followers_count': 635, 'following_count': 300, 'tweet_count': 18772, 'listed_count': 5}","Alicante, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RKNxM4XTUm', 'expanded_url': 'http://aprisoft.es', 'display_url': 'aprisoft.es'}]}}"
1131344895887773696,False,maru 🦋,,"98. ♏ 𝘴𝘩𝘦/𝘩𝘦𝘳 • 𝘢𝘴𝘵𝘳𝘰, 𝘴𝘧9, 𝘬𝘥𝘳𝘢𝘮𝘢𝘴, 𝘱𝘦𝘳𝘪𝘰𝘥 𝘥𝘳𝘢𝘮𝘢𝘴, 𝘣𝘰𝘰𝘬𝘴, 𝘵𝘩𝘪𝘴 𝘪𝘴 𝘶𝘴 • 𝘪𝘯𝘧𝘫-𝘵 • 𝘨𝘳𝘭 𝘱𝘸𝘳 ♀",marupedi98,https://t.co/H2IJ8msjmJ,False,https://pbs.twimg.com/profile_images/1424751859638624259/Nz9OoH78_normal.jpg,1505952244377735173,"{'followers_count': 160, 'following_count': 265, 'tweet_count': 30244, 'listed_count': 0}","Principado de Asturias, España","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H2IJ8msjmJ', 'expanded_url': 'https://linktr.ee/marupedi98', 'display_url': 'linktr.ee/marupedi98'}]}}"
16747519,False,Bernie Biron,,,thebernie,,False,https://pbs.twimg.com/profile_images/378800000657045932/ab6d75528249dfbc00f18c4eb51eeef2_normal.jpeg,,"{'followers_count': 2, 'following_count': 110, 'tweet_count': 423, 'listed_count': 0}",Litchfield NH,
300524002,False,Prof. Voir M. Granovetter,,Globalista español.,pepeblai,,False,https://pbs.twimg.com/profile_images/1081897470437789696/XFbCuWwl_normal.jpg,,"{'followers_count': 5631, 'following_count': 419, 'tweet_count': 133956, 'listed_count': 37}",,
1349695556,False,Coley Col,,,KingKushAZ,,False,https://pbs.twimg.com/profile_images/1484175004451303424/pPNaKDZw_normal.jpg,,"{'followers_count': 38, 'following_count': 207, 'tweet_count': 650, 'listed_count': 0}",Phoenix,
551916451,False,Robot Boy,,"Comunicacion Audiovisual. I'm only a crack in this castle of glass, hardly anything else I need to be. It's never too late
@alex_eneleco",alexeneleco,https://t.co/DDLWRXELLE,False,https://pbs.twimg.com/profile_images/1382730764626841606/oKH73IEM_normal.jpg,1252355300151054337,"{'followers_count': 227, 'following_count': 103, 'tweet_count': 43114, 'listed_count': 7}",Cubas de la Sagra,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DDLWRXELLE', 'expanded_url': 'http://instagram.com/alexeneleco/', 'display_url': 'instagram.com/alexeneleco/'}]}, 'description': {'mentions': [{'start': 123, 'end': 136, 'username': 'alex_eneleco'}]}}"
1557458935,False,Moose,,Love the Central Coast. scorched peanut bars are the best. St George Dragons & Sydney Swans fan,WayneMetti,,False,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,"{'followers_count': 121, 'following_count': 264, 'tweet_count': 6169, 'listed_count': 2}","Central Coast, New South Wales",
36716230,False,bex ꕥ,,hampshire📍pisces ☼ taurus ☽ scorpio ↑,bexxjoseph,https://t.co/J7EAHc0wWj,False,https://pbs.twimg.com/profile_images/1519307811662053376/7U827wwC_normal.jpg,1520696944271712259,"{'followers_count': 242, 'following_count': 164, 'tweet_count': 13948, 'listed_count': 0}","Basingstoke, England ","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/J7EAHc0wWj', 'expanded_url': 'http://www.instagram.com/bexxjoseph', 'display_url': 'instagram.com/bexxjoseph'}]}}"
115735838,False,LaDuquesaRoja/❤️,,"Mujer, madre y abuela de Leo, el niño más dulce del mundo. Abolicionista. #NoAlosVientresDeAlquiler. Feminista. Socialista. En el @PSdeG @PSOE desde 1986 🌹",LaDuquesaRoja,,False,https://pbs.twimg.com/profile_images/1507819117037993990/ETlObswe_normal.jpg,764944230980718592,"{'followers_count': 2433, 'following_count': 2359, 'tweet_count': 63808, 'listed_count': 10}",Frente al mar ,"{'description': {'hashtags': [{'start': 74, 'end': 99, 'tag': 'NoAlosVientresDeAlquiler'}], 'mentions': [{'start': 130, 'end': 136, 'username': 'PSdeG'}, {'start': 137, 'end': 142, 'username': 'PSOE'}]}}"
58109959,False,雲呑麺,,,harumina,,False,https://pbs.twimg.com/profile_images/1080399818/CIMG0989-1_normal.jpg,,"{'followers_count': 30, 'following_count': 211, 'tweet_count': 2234, 'listed_count': 1}",大阪,
96748033,False,Amirtaraj.R ,,•Supercar enthusiast •Gadget freak •Technology addict •Civil Engineer •IT professional •YouTube hobbyist #tweetbot #AMIRTspec.For more Subscribe:,amirtaraj,https://t.co/fIZGiMxCfo,False,https://pbs.twimg.com/profile_images/1501626347734515713/s6bytgG3_normal.jpg,1521476021240754176,"{'followers_count': 371, 'following_count': 404, 'tweet_count': 18825, 'listed_count': 18}","Mysore,Karnataka,India","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fIZGiMxCfo', 'expanded_url': 'https://www.amirtaraj.com/', 'display_url': 'amirtaraj.com'}]}, 'description': {'hashtags': [{'start': 105, 'end': 114, 'tag': 'tweetbot'}, {'start': 115, 'end': 125, 'tag': 'AMIRTspec'}]}}"
317696984,False,Suffolk Fox,,"Beardy McBeardface, a die hard Leicester City fan living in exile in Silly Suffolk",suffolkfox,,False,https://pbs.twimg.com/profile_images/1456565137956028439/aoGPq3Se_normal.jpg,1136631256169504769,"{'followers_count': 276, 'following_count': 545, 'tweet_count': 3158, 'listed_count': 7}",Ipswich,
1165953434174054400,False,Marcos🤡,,soy un puto cuadro,marcospaadilla,,False,https://pbs.twimg.com/profile_images/1473638403564576771/SP2Yowud_normal.jpg,1411995189376434177,"{'followers_count': 232, 'following_count': 376, 'tweet_count': 8459, 'listed_count': 0}","Valencia, España",
917514064695320576,False,Ted the Talking Stamp Collector (who/me),,"An ol' geezer with tweezers, collecting stamps and enjoying classical music. I operate an online stamp shop at https://t.co/fj6zPaR6M2…",TAT_STAMPS,https://t.co/Wb1sbDabFi,False,https://pbs.twimg.com/profile_images/1482143512896356352/VuWq91GV_normal.jpg,1515037921614651393,"{'followers_count': 1315, 'following_count': 547, 'tweet_count': 3459, 'listed_count': 20}","Fort Worth, TX","{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Wb1sbDabFi', 'expanded_url': 'http://www.hipstamp.com/store/tatyszka-stamps', 'display_url': 'hipstamp.com/store/tatyszka…'}]}, 'description': {'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/fj6zPaR6M2', 'expanded_url': 'http://hipstamp.com/store/tatyszka', 'display_url': 'hipstamp.com/store/tatyszka'}]}}"
1058366457690710017,False,Gonzalo,,Pues de putin bolo.,gonzavalds,,False,https://pbs.twimg.com/profile_images/1495490619074138114/A66D3pU4_normal.jpg,1477327206233817095,"{'followers_count': 95, 'following_count': 197, 'tweet_count': 3343, 'listed_count': 0}",Ciudad Esmeralda ,
125870336,False,Cheriloo 💙💛🇨🇦😈 🏳️‍🌈just here for Lucifer,,obsessed with the best show ever - Lucifer,cheriloo,,False,https://pbs.twimg.com/profile_images/1502982441451073536/i07CBFmC_normal.jpg,,"{'followers_count': 153, 'following_count': 292, 'tweet_count': 2195, 'listed_count': 1}","Manitoba, Canada",
18569280,False,The only David X Cohen in the book,,"Music lover, theater goer, protector of children, l, professor,Social policy geek  
""I want to love glitter & to stand up for the double standard taylor swift",sdgold60,,False,https://pbs.twimg.com/profile_images/722738071662424064/MvFqsX3e_normal.jpg,,"{'followers_count': 345, 'following_count': 3403, 'tweet_count': 18312, 'listed_count': 11}",Brooklyn,
469684786,False,Connor McMardigan,,Howdy.,ConnorConqueror,,False,https://pbs.twimg.com/profile_images/1122844778079707137/IDqX3TpX_normal.png,1477916181365497861,"{'followers_count': 98, 'following_count': 151, 'tweet_count': 9798, 'listed_count': 0}",,
731064771328409600,False,Yvonne #Pride2022🌈,,,yvovaldes,,False,https://pbs.twimg.com/profile_images/1373036299779735569/EMkS-pPO_normal.jpg,1372432502996996098,"{'followers_count': 1787, 'following_count': 1364, 'tweet_count': 43844, 'listed_count': 1}",Panama,
1202264611099217920,False,Xennial Gamer,,Gamer rondando los 40. Gestionando el tiempo para poder jugar a todo lo que pillo y no volverme loco. De vez en cuando vuelvo a Hyrule a pasear la moto de BOTW,Xennial_Gamer,,False,https://pbs.twimg.com/profile_images/1469057188983455744/xh4Kft2r_normal.jpg,1508953172261355526,"{'followers_count': 44, 'following_count': 399, 'tweet_count': 686, 'listed_count': 0}","Andalucía, España",
1422812198854791178,False,Visak,,"Normal human being, know the right ones",VisaK85271411,,False,https://pbs.twimg.com/profile_images/1425893188074573828/AThqA65V_normal.jpg,,"{'followers_count': 0, 'following_count': 70, 'tweet_count': 163, 'listed_count': 0}","Chennai,India",
3155837003,False,💙💛in the hizzy,,"Ms•BoyMom•CatLady•SummerBaby
TreeHugger•StarGazer•NightOwl
SwearWolf•TeaSipper•RoadTripper
EverCurious•NeverBored•OftenLate
INFP•Agnostic•Ally•Voter•💉💉💉",TheKellyLlama,,False,https://pbs.twimg.com/profile_images/1325516041280221184/0WpSMMzv_normal.jpg,835908842106064896,"{'followers_count': 1087, 'following_count': 1883, 'tweet_count': 20729, 'listed_count': 3}",512🦂  843🌞 215❤,
15764489,False,Grizzly Dad,,"bulbous, also tapered
Views are my own because nobody else wants them.",GrizzlyDad,https://t.co/DwZ7rllFCo,False,https://pbs.twimg.com/profile_images/1476558181362982913/AvZlFMAO_normal.jpg,,"{'followers_count': 185, 'following_count': 393, 'tweet_count': 3532, 'listed_count': 1}",Corntown!,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DwZ7rllFCo', 'expanded_url': 'http://www.youtube.com/user/MrTCTC2009', 'display_url': 'youtube.com/user/MrTCTC2009'}]}}"
