,username,url,profile_image_url,location,id,verified,description,name,protected,public_metrics,pinned_tweet_id,entities
726143414,YourBoyZulu,https://t.co/BHSP3X9be5,https://pbs.twimg.com/profile_images/1519408844090318853/rkedqA9B_normal.jpg,,,False,"Here for the vibes 🌌 like to stream fighting games #FGC and RPGs - check out my channels 👉

YouTube: YourBoyZulu |
Twitch: https://t.co/k8D5tuBFa6",Zulu #BLM,False,"{'followers_count': 360, 'following_count': 1213, 'tweet_count': 4067, 'listed_count': 2}",1504933654186835969,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BHSP3X9be5', 'expanded_url': 'https://youtube.com/channel/UCbqySV2-7vBQCTnwj9s_9sQ', 'display_url': 'youtube.com/channel/UCbqyS…'}]}, 'description': {'urls': [{'start': 123, 'end': 146, 'url': 'https://t.co/k8D5tuBFa6', 'expanded_url': 'http://twitch.tv/yourboyzulu', 'display_url': 'twitch.tv/yourboyzulu'}], 'hashtags': [{'start': 51, 'end': 55, 'tag': 'FGC'}]}}"
271098657,elaincra,,https://pbs.twimg.com/profile_images/1302560586530775040/JPhBYALw_normal.jpg,,,False,,Elaine Crawford,False,"{'followers_count': 36, 'following_count': 147, 'tweet_count': 2674, 'listed_count': 2}",,
55834204,VALiant573,https://t.co/dmEmc4Oppo,https://pbs.twimg.com/profile_images/1492019198003978245/TXoqek7z_normal.jpg,"Bellevue, NE",,False,"He/him,|🇺🇸🇹🇭🇵🇷|7yrs Sober|ThaiRican|Disabled Veteran|MHP|Buddhist| D&D DM|♉️|#DDAL #MCDM Creator| Events Organizer|Ally| #ChiefsKingdom #MistHunters #DnD",Marcello grads in 31 days.,False,"{'followers_count': 227, 'following_count': 332, 'tweet_count': 6095, 'listed_count': 2}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dmEmc4Oppo', 'expanded_url': 'https://ko-fi.com/mdv_the_vdm?fbclid=IwAR3cKXq5TCeJmahEgrJhoNhbsso0t1DQ9HWZKqmi9o3j--V1jFEE41N-Hh4', 'display_url': 'ko-fi.com/mdv_the_vdm?fb…'}]}, 'description': {'hashtags': [{'start': 77, 'end': 82, 'tag': 'DDAL'}, {'start': 83, 'end': 88, 'tag': 'MCDM'}, {'start': 121, 'end': 135, 'tag': 'ChiefsKingdom'}, {'start': 136, 'end': 148, 'tag': 'MistHunters'}, {'start': 149, 'end': 153, 'tag': 'DnD'}]}}"
1508927849256079361,3T19pwWOomqNNhz,,https://pbs.twimg.com/profile_images/1508928213673984003/32Jc0WFw_normal.jpg,,,False,どこにでもいる普通の情シス（インフラ系）です。,今日は缶の日,False,"{'followers_count': 2, 'following_count': 11, 'tweet_count': 82, 'listed_count': 0}",,
345591592,Ruthie_Orion,,https://pbs.twimg.com/profile_images/1255219146536685569/gZMGFYNA_normal.jpg,"Lambeth, London",,False,"Love, live, work London. I help make books at Orion Publishing. It’s books, food and gardening and that’s it 🌱",Ruthie,False,"{'followers_count': 628, 'following_count': 741, 'tweet_count': 11538, 'listed_count': 14}",,
140974839,ll_shimpa_ll,https://t.co/LnPamnMVFK,https://pbs.twimg.com/profile_images/879177967/a25_normal.gif,,,False,#猫のいる生活 #あやちょ #ゆはしお #999.9 (≒やくせん⚾️),shimpa,False,"{'followers_count': 326, 'following_count': 369, 'tweet_count': 43755, 'listed_count': 5}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/LnPamnMVFK', 'expanded_url': 'http://ameblo.jp/s-mileage8/', 'display_url': 'ameblo.jp/s-mileage8/'}]}, 'description': {'hashtags': [{'start': 0, 'end': 7, 'tag': '猫のいる生活'}, {'start': 8, 'end': 13, 'tag': 'あやちょ'}, {'start': 14, 'end': 19, 'tag': 'ゆはしお'}]}}"
1313103181,maroya_k,,https://pbs.twimg.com/profile_images/1277738025666007040/YqobPPLH_normal.jpg,今年の抱負 自分を変える 「改」,,False,ポケモンとかモンハンとかラブライブとかTwitterとか好きです。ぺラップ歴10年目。王族。,まろやか,False,"{'followers_count': 1766, 'following_count': 1959, 'tweet_count': 345127, 'listed_count': 53}",1501150914723614720,
135775791,yasumasatakukou,,https://pbs.twimg.com/profile_images/1168356055614545920/WLOpXMPf_normal.jpg,,,False,Juggling my 3 children every day and that’s not so bad.,Takukouyuki,False,"{'followers_count': 107, 'following_count': 207, 'tweet_count': 4570, 'listed_count': 0}",,
2462612064,camil4aaa,,https://pbs.twimg.com/profile_images/1510704378629476363/lQAnje-n_normal.jpg,,,False,"Uruguay, 25💜",Camila,False,"{'followers_count': 160, 'following_count': 158, 'tweet_count': 9824, 'listed_count': 1}",,
168760777,tucbiscuit,,https://pbs.twimg.com/profile_images/1211722748462014469/gBE4ddAa_normal.jpg,Leeds,,False,Yorkshire lass. Wife. Mum. Grandma,･ﾟ. 🎀 𝐿𝑒𝒾𝑔𝒽 𝐻❁𝓊𝓁𝓉 🎀 .ﾟ･,False,"{'followers_count': 174, 'following_count': 791, 'tweet_count': 2293, 'listed_count': 3}",,
420647264,gbelliv,,https://pbs.twimg.com/profile_images/999050001362829312/dBjRqW-W_normal.jpg,,,False,,Gbelliv,False,"{'followers_count': 78, 'following_count': 126, 'tweet_count': 1162, 'listed_count': 0}",,
870546704,ladyandrea99_,,https://pbs.twimg.com/profile_images/1519085400719044609/R-g7uuJx_normal.jpg,"Almería, España",,False,«Another person's temporary pleasure is someone's else forever pain» 📍Marketing,Andrea🥱,False,"{'followers_count': 2782, 'following_count': 1851, 'tweet_count': 44522, 'listed_count': 0}",1477762756610822149,
1371816788011458564,MauvFN,https://t.co/snCLhLcNx5,https://pbs.twimg.com/profile_images/1508762599143448581/fAJIX33g_normal.jpg,Toronto,,False,🇵🇭 15 / Comp @NixEnterprise / Unrestricted F/A @FNCompetitive / Business Inquiries @PavanFPS,luv mauv,False,"{'followers_count': 1056, 'following_count': 766, 'tweet_count': 2150, 'listed_count': 1}",1507481080009576451,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/snCLhLcNx5', 'expanded_url': 'https://youtu.be/0RSad7VHilw', 'display_url': 'youtu.be/0RSad7VHilw'}]}, 'description': {'mentions': [{'start': 13, 'end': 27, 'username': 'NixEnterprise'}, {'start': 47, 'end': 61, 'username': 'FNCompetitive'}, {'start': 83, 'end': 92, 'username': 'PavanFPS'}]}}"
180966944,lozzawriting,https://t.co/BvSjydGRNm,https://pbs.twimg.com/profile_images/1025478120097439747/RJxXL4k__normal.jpg,"Edinburgh, Scotland, UK",,False,"Writer of children's picture books. Seeking representation. Mum, teacher, traveller and collector of books. 
#amwriting #kidlit

https://t.co/hMeY79yj1t",Laura Cooney,False,"{'followers_count': 590, 'following_count': 760, 'tweet_count': 1874, 'listed_count': 3}",1521161694902460416,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/BvSjydGRNm', 'expanded_url': 'http://lozzawriting.wordpress.com', 'display_url': 'lozzawriting.wordpress.com'}]}, 'description': {'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/hMeY79yj1t', 'expanded_url': 'http://ko-fi.com/lozzawriting', 'display_url': 'ko-fi.com/lozzawriting'}], 'hashtags': [{'start': 109, 'end': 119, 'tag': 'amwriting'}, {'start': 120, 'end': 127, 'tag': 'kidlit'}]}}"
27424591,billrice23,https://t.co/RhuPtixADM,https://pbs.twimg.com/profile_images/1367052782033915907/6QCX2vxx_normal.jpg,Manchester,,True,"Sport Editor @bbcradiomanc. Radio producer, journalist and football commentator. “If I hadn’t seen such riches, I could live with being poor...”",ᗷIᒪᒪ ᖇIᑕᕮ 🎙📻,False,"{'followers_count': 12478, 'following_count': 2930, 'tweet_count': 56546, 'listed_count': 229}",997109082057314304,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RhuPtixADM', 'expanded_url': 'http://bbc.co.uk/radiomanchester', 'display_url': 'bbc.co.uk/radiomanchester'}]}, 'description': {'mentions': [{'start': 13, 'end': 26, 'username': 'bbcradiomanc'}]}}"
159028899,chappie_jam,,https://pbs.twimg.com/profile_images/1127946612/f6sx_normal.jpg,りあるな現実,,False,botとお友達。たまに独り言をいいましゅ。,chappie_jam,False,"{'followers_count': 89, 'following_count': 304, 'tweet_count': 11593, 'listed_count': 2}",,
746913035478982656,EmonEconomist,,https://pbs.twimg.com/profile_images/1488732875889340416/7YM0ygrY_normal.jpg,Ngunnawal Country • she/her,,False,"""There are probably some very gripping accountants!"" - Harry Jasper Kennedy (The Vicar of Dibley)

Adult 🧍 • Ace ♠ • LotR 💍 • Mars ❤️💚💙

Opinions my own.",Canberra Tragic 😷,False,"{'followers_count': 541, 'following_count': 752, 'tweet_count': 39627, 'listed_count': 10}",841756196461658112,
72074815,SummerDays86,,https://pbs.twimg.com/profile_images/740312115806797825/jQq8JsWK_normal.jpg,RI,,False,"Living life! Pulmonary embolisms survivor. Longtime fan of LIVE!, Backstreet Boys, & game shows. One of the lucky few to win the audience trivia prize at LIVE!",Amy,False,"{'followers_count': 32, 'following_count': 123, 'tweet_count': 1386, 'listed_count': 1}",,
1078195095940132864,saklab_39,,https://pbs.twimg.com/profile_images/1128326467211784192/EqDoNAhF_normal.png,,,False,歌とベースと旅行と映画。2019年1月アカウント移行。旧垢削除以降に絡みのあった方をフォローさせていただいてます。鉄オタじゃないのにJR完乗目指してます。,さく,False,"{'followers_count': 180, 'following_count': 200, 'tweet_count': 3798, 'listed_count': 3}",,
94140916,iam_rahulpathak,,https://pbs.twimg.com/profile_images/1457941708/twitter-bot_normal.png,why,,False,,Rahul,False,"{'followers_count': 8, 'following_count': 16, 'tweet_count': 1837, 'listed_count': 0}",,
257416032,ranshenghui,,https://pbs.twimg.com/profile_images/3355561481/6f59de26a8f0f0e3ecf5d6981a09dce3_normal.jpeg,"Bulacan, Central Luzon",,False,"I am an endangered specie of the family Hominidae, subfamily Homininae, tribe Hominini, genus Homo.",Chris Martin,False,"{'followers_count': 13, 'following_count': 210, 'tweet_count': 402, 'listed_count': 0}",,
19078614,Our_Man_Flint,,https://pbs.twimg.com/profile_images/801513085483810821/1zOQfFl5_normal.jpg,"Leicester, England",,False,Frequently defeated by packaging.,Ash Brown,False,"{'followers_count': 1574, 'following_count': 1999, 'tweet_count': 67617, 'listed_count': 101}",,
1211497416173572097,dygenre,https://t.co/dincdyQ1x2,https://pbs.twimg.com/profile_images/1520884191344402432/P2qgx3OJ_normal.jpg,byf ➡️,,False,doyoung has a big ponderous extensive great major huge immense enormous colossal vast gigantic cosmic whopping prodigious jumbo sized heart,َ,False,"{'followers_count': 1716, 'following_count': 998, 'tweet_count': 85181, 'listed_count': 59}",1520884051846078467,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/dincdyQ1x2', 'expanded_url': 'https://txti.es/DOWOO', 'display_url': 'txti.es/DOWOO'}]}}"
3180225355,renton_eliza,https://t.co/osSEYfcamq,https://pbs.twimg.com/profile_images/1411869773873377285/YAox2dsw_normal.jpg,,,False,"Writer of Romantic Suspense.
Lover of dance and music. 
Keen interest in military medicine. 
Passionate about human rights and social justice.",Eliza Renton,False,"{'followers_count': 193, 'following_count': 429, 'tweet_count': 3194, 'listed_count': 2}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/osSEYfcamq', 'expanded_url': 'https://www.elizarenton.com', 'display_url': 'elizarenton.com'}]}}"
989194056084480000,v8mile,https://t.co/8rbmI7L5xz,https://pbs.twimg.com/profile_images/1176458946665734145/hDoFSdEs_normal.jpg,Poland,,False,"genderfluid bisexual drag king, writer & YouTube creator. seen on @HistoricDET @WroclawUncut. they/them; ono/jejgo PL",Detroiter in Poland🌻 💙💛 BLM STILL,False,"{'followers_count': 206, 'following_count': 958, 'tweet_count': 5745, 'listed_count': 3}",1514309717090353157,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8rbmI7L5xz', 'expanded_url': 'https://www.youtube.com/c/detroiterinpoland', 'display_url': 'youtube.com/c/detroiterinp…'}]}, 'description': {'mentions': [{'start': 66, 'end': 78, 'username': 'HistoricDET'}, {'start': 79, 'end': 92, 'username': 'WroclawUncut'}]}}"
146658380,wpeacock78,https://t.co/o6RcHzUJTY,https://pbs.twimg.com/profile_images/1515130774017777672/RnLE1KTF_normal.jpg,"North Carolina, USA",,False,working to make a better life for me and mine,WEEUM,False,"{'followers_count': 30, 'following_count': 244, 'tweet_count': 675, 'listed_count': 1}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/o6RcHzUJTY', 'expanded_url': 'http://weeum.com', 'display_url': 'weeum.com'}]}}"
1109299919012032513,Sopheuhhh,,https://pbs.twimg.com/profile_images/1481356721972936704/1fnQKVCq_normal.jpg,,,False,spicy scorpio,um,False,"{'followers_count': 185, 'following_count': 278, 'tweet_count': 2976, 'listed_count': 0}",1520309980619890694,
58720584,1Nic_Davies,,https://pbs.twimg.com/profile_images/1183573810705907714/lfeqSYFH_normal.jpg, Brisbane,,False,,Liverpool_Lass,False,"{'followers_count': 70, 'following_count': 106, 'tweet_count': 1270, 'listed_count': 2}",,
1356063445641166851,EnglishTrain_HD,https://t.co/8WZ5S2Zk5c,https://pbs.twimg.com/profile_images/1356063880896684035/n_ejvtX-_normal.jpg,北海道 函館市,,False,函館杉並町にある英語・英会話教室！カナダ人講師1名とオーストラリア帰りの日本人講師1名の教室です。プライベートレッスン中心で、オンラインレッスンも可。木曜日定休日。土日やってます！,English Train,False,"{'followers_count': 81, 'following_count': 206, 'tweet_count': 399, 'listed_count': 0}",1356422833694412800,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/8WZ5S2Zk5c', 'expanded_url': 'https://ameblo.jp/suchienglishtrain/', 'display_url': 'ameblo.jp/suchienglishtr…'}]}}"
701115902226518016,Tris_Otaking,https://t.co/Q6dzYQB64Q,https://pbs.twimg.com/profile_images/1511059689433411592/b2kH-pVX_normal.jpg,,,False,"French/Male/Bisexual/21/Loves animation and music/Megan Thee Stallion, Reol, (sic)boy and beabadoobee stan/Discord: @Tris_Otaking#8088/can be 18+",T R I S,False,"{'followers_count': 1052, 'following_count': 2010, 'tweet_count': 183922, 'listed_count': 25}",1485865881800425473,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Q6dzYQB64Q', 'expanded_url': 'https://myanimelist.net/profile/Teh_Otaking_Tris', 'display_url': 'myanimelist.net/profile/Teh_Ot…'}]}, 'description': {'mentions': [{'start': 116, 'end': 129, 'username': 'Tris_Otaking'}]}}"
384861428,tom_tajima24,https://t.co/O58GyeTcmK,https://pbs.twimg.com/profile_images/1258198329378222083/inTWFXMY_normal.jpg,"Tokyo, Japan",,False,野球 / 少年野球 / スポーツ / 背番号24 / 右投右打 / 育児 / 3児の父 / Apple / 写真・カメラ / 東京マラソン完走 ... 【insta】https://t.co/XS8gfjnwx9  …Shsf.,とも⚾️24,False,"{'followers_count': 1377, 'following_count': 2133, 'tweet_count': 42510, 'listed_count': 40}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/O58GyeTcmK', 'expanded_url': 'http://irumors.doorblog.jp/', 'display_url': 'irumors.doorblog.jp'}]}, 'description': {'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/XS8gfjnwx9', 'expanded_url': 'https://www.Instagram.com/tom.tajima24/', 'display_url': 'Instagram.com/tom.tajima24/'}]}}"
42288886,dcontin,https://t.co/c1ZBfNzaOQ,https://pbs.twimg.com/profile_images/1522082765180743680/msLY0ygz_normal.png,"La Plata, Argentina",,False,"I've made lots of mistakes and I will make more. It's dos I learn. Keep it simple. Retweets not endorsements, but reminders. Time to kick things up! Scheiße UTN",Diego Contin 🇦🇷 Gung Ho!,False,"{'followers_count': 921, 'following_count': 4441, 'tweet_count': 16910, 'listed_count': 22}",1191521886980755456,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/c1ZBfNzaOQ', 'expanded_url': 'https://linktr.ee/dcontin', 'display_url': 'linktr.ee/dcontin'}]}}"
356691027,kubun_chizu,,https://pbs.twimg.com/profile_images/1514270805/090106_145700__1__normal.jpg,東京都,,False,方向音痴,区分地図,False,"{'followers_count': 40, 'following_count': 159, 'tweet_count': 8657, 'listed_count': 1}",,
1494269166,travass666,,https://pbs.twimg.com/profile_images/1000017298982297601/LsRkxNkM_normal.jpg,,,False,(((o(*ﾟ▽ﾟ*)o))),とりころーる,False,"{'followers_count': 7, 'following_count': 145, 'tweet_count': 969, 'listed_count': 0}",,
1274024810952249346,Sandra48172151,,https://pbs.twimg.com/profile_images/1274768580198924288/_p1MtARQ_normal.jpg,,,False,"♥Rodrigo🎾♥ Rocío 📚♥ Gael🐣  
                 Querido..M💓🇪🇸",Sändrą Rodguez,False,"{'followers_count': 30, 'following_count': 96, 'tweet_count': 2909, 'listed_count': 0}",1491599121760800770,
604867642,njc222,,https://pbs.twimg.com/profile_images/1258799012297289728/h8TUy5VN_normal.jpg,"Hipsterville, Manchester",,False,,Njc222,False,"{'followers_count': 11, 'following_count': 259, 'tweet_count': 383, 'listed_count': 0}",,
81289623,minminzemichan,https://t.co/zw2zz792Ua,https://pbs.twimg.com/profile_images/2923074303/93c111a00a43aa9b5691c492df620852_normal.jpeg,おかしのくに,,False,Good music and good chocolate keep me going. ❄️,Min,False,"{'followers_count': 213, 'following_count': 247, 'tweet_count': 16931, 'listed_count': 7}",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zw2zz792Ua', 'expanded_url': 'http://www.instagram.com/min_06/', 'display_url': 'instagram.com/min_06/'}]}}"
311018829,MariaARIS3,,https://pbs.twimg.com/profile_images/1478674244502491138/rIcx13_D_normal.jpg,🇬🇷MACEDONIA🇬🇷,,False,Sam/Jared girl always and forever! ΜΙΑ ΖΩΗ ΟΛΟ ΑΡΗΣ!!!💛🖤 Η ΜΑΚΕΔΟΝΙΑ ΕΙΝΑΙ ΜΙΑ ΚΑΙ ΕΙΝΑΙ ΕΛΛΗΝΙΚΗ!,Sam Fucking Winchester,False,"{'followers_count': 2574, 'following_count': 223, 'tweet_count': 84625, 'listed_count': 11}",,
184014844,TJHeezy,,https://pbs.twimg.com/profile_images/1208374164320608259/Sb3LQjio_normal.jpg,,,False,I tweet bets,Tom,False,"{'followers_count': 3097, 'following_count': 643, 'tweet_count': 115354, 'listed_count': 42}",1372586144567820293,
