,location,verified,description,username,url,protected,pinned_tweet_id,name,id,public_metrics,profile_image_url,entities
319842381,Bay Area,False,Meet me in outer space,chaneycore,https://t.co/tsQNbKoz6V,False,1468672158670880769,Ty,,"{'followers_count': 336, 'following_count': 328, 'tweet_count': 70661, 'listed_count': 2}",https://pbs.twimg.com/profile_images/1465896408054001669/Gym9Y_vv_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/tsQNbKoz6V', 'expanded_url': 'http://Instagram.com/chaneycore', 'display_url': 'Instagram.com/chaneycore'}]}}"
144696334,Buenos Aires,False,,rockandmolly,,False,1516833182984941573,Paula,,"{'followers_count': 609, 'following_count': 735, 'tweet_count': 6386, 'listed_count': 52}",https://pbs.twimg.com/profile_images/1432495137372921862/egVX5R4u_normal.jpg,
472344062,Cape Town,False,,Ovayomonti,,False,,Ovayo,,"{'followers_count': 471, 'following_count': 867, 'tweet_count': 6178, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1355515087071678466/JCiobaF5_normal.jpg,
1412332885,,False,ウマ娘やるおじさん,shiroi_kaede,,False,1322206196762173441,soso,,"{'followers_count': 371, 'following_count': 412, 'tweet_count': 67719, 'listed_count': 8}",https://pbs.twimg.com/profile_images/859437470957674498/MShbw0hI_normal.jpg,
1211637584876560384,Jaén,False,"Videojugadora🎮 Kingdom Hearts, (NEO)TWEWY, Final Fantasy, Dragon Quest, Fortnite |
Anime🌸 |
Amante de los gatos🤗",maleni911,https://t.co/DUtMUA3TA4,False,1262441011025973252,𝔐𝔞𝔩𝔢𝔫𝔞✝,,"{'followers_count': 40, 'following_count': 60, 'tweet_count': 1211, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1512802741952946179/JNdzcHrV_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/DUtMUA3TA4', 'expanded_url': 'https://www.twitch.tv/malena911', 'display_url': 'twitch.tv/malena911'}]}}"
1207219425964937216,"Nairobi, Kenya",False,,bigboootayyy,,False,,sharon,,"{'followers_count': 10, 'following_count': 18, 'tweet_count': 124, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1485610360635895813/imkwIesa_normal.jpg,
2173416468,南の海に浮かぶ蓬莱の島,False,"読み方はジャスティン・シューです
RT多いのでRTミュート推奨
干し🍠：https://t.co/wmNwgHcQdt",Justinhsu13,https://t.co/edD9jacNhJ,False,1479075307982569476,justinhsu,,"{'followers_count': 2552, 'following_count': 1334, 'tweet_count': 401611, 'listed_count': 97}",https://pbs.twimg.com/profile_images/1457610485864738817/VJpZGOGl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/edD9jacNhJ', 'expanded_url': 'http://pixiv.me/justinhsu', 'display_url': 'pixiv.me/justinhsu'}]}, 'description': {'urls': [{'start': 36, 'end': 59, 'url': 'https://t.co/wmNwgHcQdt', 'expanded_url': 'http://bit.ly/2AKE2Ns', 'display_url': 'bit.ly/2AKE2Ns'}]}}"
1060452187,"Madrid, España",False,,almu_nh,https://t.co/SvHbnqGcFf,False,1499825500478443528,Almu. ✨,,"{'followers_count': 568, 'following_count': 1322, 'tweet_count': 11319, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1509615359728435205/WOgBAI8z_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SvHbnqGcFf', 'expanded_url': 'https://www.instagram.com/almu.nh/', 'display_url': 'instagram.com/almu.nh/'}]}}"
1379807377,"Chicago, IL",False,"McGuireWoods Consulting. Chicago politics. Oxford, Illinois Wesleyan, HFHS alum. Interests: Politics. Music. Business. Economics.",JeremyDuffee,,False,782395476188418048,Jeremy Duffee,,"{'followers_count': 283, 'following_count': 1640, 'tweet_count': 20742, 'listed_count': 16}",https://pbs.twimg.com/profile_images/1495588366825447428/VMkNQ5mu_normal.jpg,
2310382171,,False,,Thornley1Kelly,,False,,kelly thornley,,"{'followers_count': 16, 'following_count': 310, 'tweet_count': 235, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1128261877836984321/GMR-4MmH_normal.jpg,
967302499,"Pittsburgh, PA",False,"Content Center Producer @WPXI Past: On-field host @erie_seawolves, Media Relations @penguins, Host/producer @UViewTelevision | PPU '21 | Opinions=own | she/her",tayspirito13,https://t.co/bFNXSuOPUj,False,707425952842780672,Taylor Spirito,,"{'followers_count': 1130, 'following_count': 2924, 'tweet_count': 24718, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1449065354005786626/sddjTSZn_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/bFNXSuOPUj', 'expanded_url': 'https://taylorspirito.wixsite.com/website', 'display_url': 'taylorspirito.wixsite.com/website'}]}, 'description': {'mentions': [{'start': 24, 'end': 29, 'username': 'WPXI'}, {'start': 50, 'end': 65, 'username': 'erie_seawolves'}, {'start': 83, 'end': 92, 'username': 'penguins'}, {'start': 108, 'end': 124, 'username': 'UViewTelevision'}]}}"
856680557198983168,State of Hockey or Las Vegas,False,"Former 3rd line JV all-star. Current husband, father, son, brother & friend. Always counting down the days until next trip to Vegas! #mnwild #PrideOnIce #Skol",mnpuckster,,False,,x - John Olson,,"{'followers_count': 131, 'following_count': 548, 'tweet_count': 4139, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1521625932301103104/kv8DgJrL_normal.jpg,"{'description': {'hashtags': [{'start': 133, 'end': 140, 'tag': 'mnwild'}, {'start': 141, 'end': 152, 'tag': 'PrideOnIce'}, {'start': 153, 'end': 158, 'tag': 'Skol'}]}}"
291951525,"Rancagua, Cachapoal, O'Higgins",False,Rancagüino | Periodista @usach | En @Cooperativa,smirandaberrios,https://t.co/cgpxCODSO7,False,1468436229200879618,Seba Miranda Berríos,,"{'followers_count': 1097, 'following_count': 976, 'tweet_count': 22185, 'listed_count': 13}",https://pbs.twimg.com/profile_images/1521876419990540288/YvnMhJ8e_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cgpxCODSO7', 'expanded_url': 'http://instagram.com/smirandaberrios', 'display_url': 'instagram.com/smirandaberrios'}]}, 'description': {'mentions': [{'start': 24, 'end': 30, 'username': 'usach'}, {'start': 36, 'end': 48, 'username': 'Cooperativa'}]}}"
35108554,RVA,False,".
.

YOU JUST LOST THE GAME! 😃

.

Codemonkey at Dream Axiom. 
Opinions my own, not my employer's.
Yes, I'm the Poochee and Pansy guy.
Only simps block me. 😘",dolst,https://t.co/n54Jkx4gcU,False,1521626238066073607,doLst,,"{'followers_count': 401, 'following_count': 380, 'tweet_count': 28185, 'listed_count': 11}",https://pbs.twimg.com/profile_images/1510071361254871047/wd_Qp7uG_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n54Jkx4gcU', 'expanded_url': 'Https://dreamaxiom.com', 'display_url': 'dreamaxiom.com'}]}}"
43196470,"Scotland, United Kingdom",False,A rambling Scotsman with no context gifs out the wazoo! | Streams on Twitch | Contact: bairdos@outlook.com,Bairdos,https://t.co/7ld4Sfkt7x,False,1487403936378200069,Bairdos,,"{'followers_count': 156, 'following_count': 408, 'tweet_count': 8636, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1487404804053819392/mFWQAqDJ_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/7ld4Sfkt7x', 'expanded_url': 'https://www.twitch.tv/bairdosdelbaggio', 'display_url': 'twitch.tv/bairdosdelbagg…'}]}}"
313467611,"Aberdeen, South Dakota",False,"High school English teacher, writer, play director, and cat guardian.",MSihrer,https://t.co/Brf96xqaTM,False,,Michelle Sihrer,,"{'followers_count': 123, 'following_count': 164, 'tweet_count': 610, 'listed_count': 5}",https://pbs.twimg.com/profile_images/378800000061372053/4c307fad996c7d233da6666d718a709b_normal.jpeg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Brf96xqaTM', 'expanded_url': 'http://offtheleashsd.wordpress.com', 'display_url': 'offtheleashsd.wordpress.com'}]}}"
348139145,St. Louis,False,Husband. Father. Illini & Chicago sports fan in St. Louis area. 2009 U of I and 2014 SLU alum. Boeing Business recruiter at UIUC #WeWillWin #GutItOut #girldad,IlliniDave34,,False,,Dave Boduch,,"{'followers_count': 176, 'following_count': 858, 'tweet_count': 15839, 'listed_count': 8}",https://pbs.twimg.com/profile_images/1348751661121077251/5-JRx7fD_normal.jpg,"{'description': {'hashtags': [{'start': 129, 'end': 139, 'tag': 'WeWillWin'}, {'start': 140, 'end': 149, 'tag': 'GutItOut'}, {'start': 150, 'end': 158, 'tag': 'girldad'}]}}"
1354578081248382977,She Her,False,not harry but his fav girl,Ihhsgirl,,False,1502361985203245056,jill 🐇 RTGC DAY !,,"{'followers_count': 544, 'following_count': 583, 'tweet_count': 39592, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1521862039177728005/DkFUh9_v_normal.jpg,
787344251319353344,"SW, England",False,"Coffee, science fiction & tattoos. Only one disappointment away from becoming a serial killer.  I can always make a bad situation worse, it's my superpower.",AmeliaFitzrovia,,False,1512323229335052289,Lady Amelia ☕ 🖖🦎 💜,,"{'followers_count': 1083, 'following_count': 1463, 'tweet_count': 28520, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1454933144579321859/ueE5A3N3_normal.jpg,
1117675279059566592,2021年6月17日,False,縺帙°縺??縺ｱ縺｡繧薙°縺吶ｒ縺励ｇ縺?ａ縺､縺吶ｋ縺橸ｼ,real_atyu,,False,1459818925240492035,ぬ,,"{'followers_count': 18, 'following_count': 21, 'tweet_count': 9819, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1469878192215236617/KDUiGzzi_normal.jpg,
382975391,,False,,1011011lkg,,False,,1011011🌹,,"{'followers_count': 64, 'following_count': 264, 'tweet_count': 81, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1072620959578972160/u7a7Gm8I_normal.jpg,
123062054,London,False,Professional Singer/ Choir Director/Vocal Coach/Vocal & Choral Arranger,NatalieCJ,,False,1301808395884924929,NatalieChristianJohn,,"{'followers_count': 562, 'following_count': 1083, 'tweet_count': 3284, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1301992623897546753/QBTQ6igl_normal.jpg,
18471555,The mid-California Coast,False,"Arts, media and stones of the philosophers",Poliphony,,False,,Poliphony,,"{'followers_count': 36, 'following_count': 750, 'tweet_count': 161, 'listed_count': 0}",https://pbs.twimg.com/profile_images/117018172/rose_normal.jpg,
803577360,,False,Mo money Mo horses - she/her,PeytonStew23,https://t.co/H9Uz5GNP4F,False,,L.,,"{'followers_count': 62, 'following_count': 153, 'tweet_count': 32654, 'listed_count': 9}",https://pbs.twimg.com/profile_images/844568170740441090/D0HO_6J7_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/H9Uz5GNP4F', 'expanded_url': 'http://hipstahobos.tumblr.com/', 'display_url': 'hipstahobos.tumblr.com'}]}}"
362210819,Moon’s Haunted,False,another filipino RN 🌿 not sorry for all the wrestling content! he/him,holytacbr,https://t.co/MeiHB6IVao,False,1483671532039819264,adrian® you dark matter to me,,"{'followers_count': 284, 'following_count': 1260, 'tweet_count': 22878, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1497765275273465857/rCpnt-C1_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/MeiHB6IVao', 'expanded_url': 'http://Instagram.com/tacbr', 'display_url': 'Instagram.com/tacbr'}]}}"
38784154,Philippines,False,Currently designing a life I love 💕 📍MNL 🇵🇭 | Born in the ‘90s | ♎️ | 📸 IG: @sophiaaahaydee,sophiaahaydee,https://t.co/j3Lu3Q5xpD,False,,Sophia Haydee Anne,,"{'followers_count': 293, 'following_count': 372, 'tweet_count': 11142, 'listed_count': 5}",https://pbs.twimg.com/profile_images/1146054570759483393/hMYiV2nl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/j3Lu3Q5xpD', 'expanded_url': 'http://www.facebook.com/iaaahavila', 'display_url': 'facebook.com/iaaahavila'}]}, 'description': {'mentions': [{'start': 76, 'end': 91, 'username': 'sophiaaahaydee'}]}}"
3178180824,he/him,False,"⁀➷♡ 𝘐𝘙𝘌𝘕𝘌 , 𝘞𝘐𝘕𝘛𝘌𝘙 ·˚ ༘ * ꔛ 𝑅𝑒𝒹 𝒱𝑒𝓁𝓋𝑒𝓉 + 𝒶𝑒𝓈𝓅𝒶 ꔛ 𝘒𝘪𝘵 𝘊𝘰𝘯𝘯𝘰𝘳 is the most goated.",onyourr__ene,,False,1513536630686351360,m〠 ; 𝒽𝑒𝒶𝓇𝓉𝓈𝓉𝑜𝓅𝓅𝑒𝓇♡,,"{'followers_count': 106, 'following_count': 221, 'tweet_count': 162489, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1519782557352873985/0UMOPmXI_normal.jpg,
1316131772724322305,,False,✰ @LonzoBalling,NotLonzoBalling,,False,1462951697068838916,Jay👨🏽‍💻🫡,,"{'followers_count': 416, 'following_count': 453, 'tweet_count': 10441, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1521918424636612609/xi5stG0c_normal.jpg,"{'description': {'mentions': [{'start': 2, 'end': 15, 'username': 'LonzoBalling'}]}}"
86055231,New Zealand,False,Agribusiness PhD Candidate. Global Value Chains and Trade.,ProfessorBotero,https://t.co/cJkPVlOxuv,False,,Julio C Botero,,"{'followers_count': 431, 'following_count': 602, 'tweet_count': 4034, 'listed_count': 7}",https://pbs.twimg.com/profile_images/1250282871618596868/CNDjt-QS_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cJkPVlOxuv', 'expanded_url': 'https://www.linkedin.com/in/juliocbotero/', 'display_url': 'linkedin.com/in/juliocboter…'}]}}"
886012188619616260,,False,NYC • Penn State Alumna,tvll30,,False,1518796326208692227,natalia 🥳,,"{'followers_count': 945, 'following_count': 410, 'tweet_count': 71173, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1519120941699276800/KRjibS2u_normal.jpg,
825342068063105025,"北京, 中华人民共和国",False,中国人🇨🇳/中・日・英OK/移动端音游 (Arcaea Potential12.61 | Deemo Lv11 FC(4/?) | Dynamix class-09金 | Dynamite 9dan EX | Malody 4K 5dan) /ボカロ相关/bug producer/不谈政治/无情的Wordle机器,3uNegative,,False,,Negative_3U,,"{'followers_count': 44, 'following_count': 247, 'tweet_count': 220, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1385990426046255105/js_7Fd5O_normal.jpg,
1170129303599644672,Taiwan,False,"日本語を勉強しましょう！
#AIM",lionelmayhem,,False,,lionelmayhem リオネル,,"{'followers_count': 5, 'following_count': 53, 'tweet_count': 234, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1411307759337754626/p1vAxqbZ_normal.jpg,"{'description': {'hashtags': [{'start': 13, 'end': 17, 'tag': 'AIM'}]}}"
1411052448106659843,"New York, USA",False,,ooo_its_amy,,False,,Amy,,"{'followers_count': 31, 'following_count': 250, 'tweet_count': 484, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1450343075641974787/u7igHm6f_normal.jpg,
581997968,"Washington, DC area(ish)",False,"She: masters in physics, science writer, nonchalant bon vivant (promoted recently from ne'er do well), doting dog mom, keeping mum on the rest 💗💜💙",TheOriginal_BB,,False,1483608443667767296,TheOriginalBB,,"{'followers_count': 107, 'following_count': 143, 'tweet_count': 9258, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1497744457529274370/VrbzuKyY_normal.jpg,
17417949,france,False,,bugza,,False,,bugza,,"{'followers_count': 20, 'following_count': 551, 'tweet_count': 2283, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1458187326207799296/dJR-rOhi_normal.jpg,
947560519,,False,"The Tories are lying to you!
No longer a Labour supporter.
Stoke fan, ex mineworker.
JOIN A UNION!",KevStringer1,,False,,Kevmorangie,,"{'followers_count': 1705, 'following_count': 2688, 'tweet_count': 8662, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1251476700787019776/C-5wmtHo_normal.jpg,
15092074,Chicagoland,False,"Artist, explorer, and emotional support animal for two senior kitties. $cheerfulwoman (goes for one kitty's cancer treatment)",cheerful_woman,,False,,Medicare for All NOW! ✊,,"{'followers_count': 296, 'following_count': 913, 'tweet_count': 4528, 'listed_count': 4}",https://pbs.twimg.com/profile_images/1292963986376462336/v0IGjGMk_normal.jpg,
22462514,Soviet Saskatchewanistan,False,I am what I am and I'm fucking good at it,KenlisViewFarm,,False,,Kenlis View Farm,,"{'followers_count': 563, 'following_count': 2200, 'tweet_count': 14194, 'listed_count': 9}",https://pbs.twimg.com/profile_images/1510139100921315332/kdbyxZ8v_normal.jpg,
193547382,"Manila, Philippines",False,IG: iShaanSeth | Potterhead | Tawag Ng Tanghalan 4 Contender | #LeniKiko2022,richardnicdao,https://t.co/aMZr13dJxB,False,1280390266843590656,Rico Nicdao #LeniKiko2022,,"{'followers_count': 309, 'following_count': 301, 'tweet_count': 11555, 'listed_count': 1}",https://pbs.twimg.com/profile_images/1521882310450171905/3kYRGbRb_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aMZr13dJxB', 'expanded_url': 'http://www.facebook.com/RicoNicdaoOfficialPage', 'display_url': 'facebook.com/RicoNicdaoOffi…'}]}, 'description': {'hashtags': [{'start': 63, 'end': 76, 'tag': 'LeniKiko2022'}]}}"
700782745673306113,,False,"I draw anime (👯‍) and drums (🥁).
Please do not repost my artwork without permission.
Feel free to ask about commissions.
📧: DrummingOni@yahoo.com",DrummingOni,https://t.co/SvItswTcYZ,False,1488424586970492929,Michael DiMaggio,,"{'followers_count': 370, 'following_count': 986, 'tweet_count': 113804, 'listed_count': 14}",https://pbs.twimg.com/profile_images/1455075811803877376/U4QLk5zk_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/SvItswTcYZ', 'expanded_url': 'https://www.pixiv.net/en/users/5678515', 'display_url': 'pixiv.net/en/users/56785…'}]}}"
938320938,Bandung,False,Tetaplah berlari meskipun tak ada yang mengejarmu~,keyzabellaa,,False,1481417134316331009,Keyza Bella Aulia,,"{'followers_count': 846, 'following_count': 369, 'tweet_count': 12810, 'listed_count': 0}",https://pbs.twimg.com/profile_images/1510720330687746048/s-HkbTyA_normal.jpg,
102040572,"District 12, Panem",False,Tribute. Wallflower. Potterhead. Initiate. IG: jovz.exe,coolboyJOVZ,https://t.co/3TMrh9qWQn,False,,Jovz,,"{'followers_count': 696, 'following_count': 90, 'tweet_count': 27571, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1241630992344821768/SWdq7nEl_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3TMrh9qWQn', 'expanded_url': 'http://www.facebook.com/jovzplacido', 'display_url': 'facebook.com/jovzplacido'}]}}"
368896599,Inferno u Hradce,False,"Fanoušek náboženství, komiksů, fantastiky, vědy a všeho možného.
Ve volném čase obětuji lidi temným božstvům z hlubin propasti.",DarkLordBaudish,https://t.co/RtjD4zL43G,False,1489251525524287497,Ադամ Բաուդիշ (υφη 🍄 piscaria 🐟),,"{'followers_count': 287, 'following_count': 1714, 'tweet_count': 20537, 'listed_count': 3}",https://pbs.twimg.com/profile_images/1513910195847577608/13hBM335_normal.jpg,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/RtjD4zL43G', 'expanded_url': 'https://www.instagram.com/darklordbaudish/', 'display_url': 'instagram.com/darklordbaudis…'}]}}"
