,location,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,pinned_tweet_id,entities
185550008,Point Lonsdale,Lady Beagle Servant,False,,False,"{'followers_count': 473, 'following_count': 1523, 'tweet_count': 930, 'listed_count': 0}","Retired medical scientist, North Melbourne tragic, very left leaning.",https://pbs.twimg.com/profile_images/1302189011310505985/D67J89Wf_normal.jpg,Middlebf,,,
161596746,,ごんごん,False,,False,"{'followers_count': 2847, 'following_count': 1323, 'tweet_count': 135696, 'listed_count': 121}",えせ脳科学者ごんごん(非公式). 基本的にポジショントーク．脳とAIを行ったり来たり．最近は何アカウントなのかすらよくわからない。,https://pbs.twimg.com/profile_images/1168392367981809665/1R_ccuuW_normal.jpg,gongonKS,,1507613703948013568,
1937422261,,"Karen (In name only, not in attitude)",False,,False,"{'followers_count': 242, 'following_count': 51, 'tweet_count': 13117, 'listed_count': 2}","Proud Aunt of four. (Probably) overly fond of Bernard Butler, Robert Pattinson, all British things, rainy days and Gibson guitars.",https://pbs.twimg.com/profile_images/1286109716339478531/2r5L4nci_normal.jpg,karen_r57,,,
586126043,Golden Bay,James Neville Onekaka,False,,False,"{'followers_count': 630, 'following_count': 990, 'tweet_count': 20580, 'listed_count': 2}","The further a society drifts from truth, the more it will hate those that speak it. ~ Experts are just professional LIARS",https://pbs.twimg.com/profile_images/1520293303979155463/yME7-bsF_normal.jpg,JamesOnekaka,,,
44067304,"Saskatchewan, Canada",Laina,False,https://t.co/cEMIL4mBpV,False,"{'followers_count': 776, 'following_count': 283, 'tweet_count': 46969, 'listed_count': 72}","Bookworm, blogger, and baked good. Not always a nice person. Co-creater of @queer_reads Aroace, she/they pronouns. I talk about Anne of Green Gables a lot.",https://pbs.twimg.com/profile_images/1488024020230443009/N6M-PFsd_normal.jpg,lainasparetime,,1390376405897076737,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/cEMIL4mBpV', 'expanded_url': 'https://lainahastoomuchsparetime.wordpress.com', 'display_url': 'lainahastoomuchsparetime.wordpress.com'}]}, 'description': {'mentions': [{'start': 75, 'end': 87, 'username': 'queer_reads'}]}}"
1335689125844766720,Mykonos,ねこまんま,False,,False,"{'followers_count': 20, 'following_count': 802, 'tweet_count': 158, 'listed_count': 0}",人の姿を借りてシステムエンジニアをやらせてもらっています。,https://pbs.twimg.com/profile_images/1338925366501466112/SGRi6Die_normal.jpg,neko2rice,,,
41117395,"Melbourne, Victoria",Keats,False,,False,"{'followers_count': 161, 'following_count': 1701, 'tweet_count': 10738, 'listed_count': 7}",He/Him. Longtime Collabarator. Classy Musician. Corporate Rockstar. Living on Wadawurrung Land.,https://pbs.twimg.com/profile_images/1331929738445611009/v5RDdUaQ_normal.jpg,tronz83,,1430511895438528512,
84797019,"Mumbai, India",Nikita,False,,False,"{'followers_count': 68, 'following_count': 52, 'tweet_count': 189, 'listed_count': 1}",Resourceful Human,https://pbs.twimg.com/profile_images/921983373379215360/enZ6VR7N_normal.jpg,nikitabhagat,,,
827309877106196481,A rock in the Pacific Ocean,Brian Kimmel,False,,False,"{'followers_count': 323, 'following_count': 752, 'tweet_count': 35750, 'listed_count': 0}",Living life at the intersection of Murphy's law and Occam's razor.,https://pbs.twimg.com/profile_images/827385496850477057/cA3t_fwW_normal.jpg,Hawaiianbrian33,,1389495817875111937,
1269544534385582081,,Sé Fernández 🔻☂️,False,,False,"{'followers_count': 5582, 'following_count': 6060, 'tweet_count': 67096, 'listed_count': 9}",Intento comprender los sentimientos y emociones y experimentar objetiva y racionalmente lo que sienten otros. Por eso no deseo a nadie lo que no quiero para mí.,https://pbs.twimg.com/profile_images/1473636582037016578/jz2TtLWb_normal.jpg,SFernndez5,,1292855437864435713,
427574076,"San Diego, CA",Jonathan Reisch,False,,False,"{'followers_count': 130, 'following_count': 776, 'tweet_count': 2776, 'listed_count': 3}",Annie’s Shells and White Cheddar Macaroni and Cheese,https://pbs.twimg.com/profile_images/1081964011652927488/qn1CwxKZ_normal.jpg,JonathanReisch,,318782822443778048,
79068728,Global citizen,Cammie,False,,False,"{'followers_count': 777, 'following_count': 566, 'tweet_count': 52795, 'listed_count': 29}","Love anything that involves travelling, eating, working out, napping, & my dogs. My (she/her) incoherent tweets may have ADHD tendencies.",https://pbs.twimg.com/profile_images/1484663254030839809/Fe45JHCx_normal.jpg,Chiqee,,,
1013525963538395142,"Madrid, España",L...💢,False,,False,"{'followers_count': 177, 'following_count': 294, 'tweet_count': 4370, 'listed_count': 0}",🚴🏻‍♂️🥋,https://pbs.twimg.com/profile_images/1473025813004046342/D9ulV8St_normal.jpg,Lozanoo_0,,1463281088390959109,
72158753,,champagne mami,False,,False,"{'followers_count': 199, 'following_count': 209, 'tweet_count': 23969, 'listed_count': 0}",29|extra bitter,https://pbs.twimg.com/profile_images/1278487856835629065/X-z8s2CF_normal.jpg,allie__kaye,,1369093099826409481,
2262363641,,Gage,False,,False,"{'followers_count': 89, 'following_count': 75, 'tweet_count': 140, 'listed_count': 1}",AL,https://pbs.twimg.com/profile_images/1484557987180126218/ptSCNRQk_normal.jpg,GageMchenry,,1507489268905689097,
179444574,Tram 424 i 66 i 105 i 37 i 305,Anna Pruneda Serra,False,,False,"{'followers_count': 1295, 'following_count': 1588, 'tweet_count': 3533, 'listed_count': 23}",Badalona. Catalunya.,https://pbs.twimg.com/profile_images/1378042912462749703/9qEuU4Yk_normal.jpg,annapruneda,,,
1479452281384931332,,thewordlebot,False,https://t.co/Ni12qpPG9g,False,"{'followers_count': 36, 'following_count': 23, 'tweet_count': 377, 'listed_count': 1}",The bot that fights fair(ish).,https://pbs.twimg.com/profile_images/1480310199076503555/lmqDak5F_normal.jpg,thewordlebot,,1499807824448299013,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ni12qpPG9g', 'expanded_url': 'https://marcoshuerta.com/projects.html', 'display_url': 'marcoshuerta.com/projects.html'}]}}"
201086841,,トロリス,False,,False,"{'followers_count': 223, 'following_count': 415, 'tweet_count': 4913, 'listed_count': 3}",大相撲(照ノ富士関、宇良関等々・・・)。プリキュア/サッカー(Juventus等)/麻雀/桜蘭/ポケカラ/ウイスキー605銘柄飲破/,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,ydxqd734,,,
12186192,Glasgow via Aberdeenshire,mòrag 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏳️‍🌈,False,https://t.co/YgR6LqlcWH,False,"{'followers_count': 2776, 'following_count': 1637, 'tweet_count': 29504, 'listed_count': 80}",host @bagenda_pod • @scottishgreens member 🍉 • doric quine • tha beagan Ghàidhlig agam • ♏♍♑ • she/they • views own,https://pbs.twimg.com/profile_images/1516878286525243393/6Iq3gbjG_normal.jpg,moadore,,1205792303849324546,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/YgR6LqlcWH', 'expanded_url': 'https://linktr.ee/moadore', 'display_url': 'linktr.ee/moadore'}]}, 'description': {'mentions': [{'start': 5, 'end': 17, 'username': 'bagenda_pod'}, {'start': 20, 'end': 35, 'username': 'scottishgreens'}]}}"
813058358,"Perth, Western Australia",Scott Taylor,False,,False,"{'followers_count': 75, 'following_count': 154, 'tweet_count': 5829, 'listed_count': 1}",Confirmed Bachelor. Economist.,https://pbs.twimg.com/profile_images/449798023246123008/lHvzJ0q1_normal.jpeg,BennSocialist,,,
400088947,北国のどこか,いそってぃ,False,,False,"{'followers_count': 95, 'following_count': 233, 'tweet_count': 12021, 'listed_count': 5}",今年もアニメとアニソンを愛していきます!視聴アニメは固定ツイートを参照してね。好きなアニメは週フレとゾンビランドサガ。今や完全にフランシュシュ推し!特にまさ…リリィ役の田中美海さんを応援中ですが、メンバー全員推してます!!道民だけどサガ県民!!,https://pbs.twimg.com/profile_images/1108371558387507200/8BRyW8Hr_normal.jpg,itt_oss_is_ay,,1509152847040229376,
478204269,"Toronto, Ontario Canada",Liz Howard,False,https://t.co/oNfbsSzPIN,False,"{'followers_count': 1020, 'following_count': 1649, 'tweet_count': 84206, 'listed_count': 69}","I love relaxing at my trailer, travelling, reading, painting!  Independent Beauty Guide LimeLife by Alcone, all natural skincare and makeup!!",https://pbs.twimg.com/profile_images/1367698950074101763/XppwzYis_normal.jpg,WhatsupLiz,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/oNfbsSzPIN', 'expanded_url': 'https://www.limelifebyalcone.com/LLRP0r3D60pv', 'display_url': 'limelifebyalcone.com/LLRP0r3D60pv'}]}}"
954962426,Australia,LT ◟̽◞̽,False,,False,"{'followers_count': 5683, 'following_count': 491, 'tweet_count': 74944, 'listed_count': 40}",My greatest achievement is holding hands with Taylor Swift,https://pbs.twimg.com/profile_images/1505057664073887745/3IGrYmVq_normal.jpg,dani_el_pez,,,
231118433,井の中,ばる,False,,False,"{'followers_count': 96, 'following_count': 1056, 'tweet_count': 55505, 'listed_count': 3}",20↑ 。カエルと音ゲーとボイロが好きです。人が怖いです。結月ゆかりをすこれ。 下ネタ(@caro_kero ),https://pbs.twimg.com/profile_images/1103746737468915713/XAzullFR_normal.jpg,baLsa_n,,1202095722788786181,"{'description': {'mentions': [{'start': 44, 'end': 54, 'username': 'caro_kero'}]}}"
1344623026596265984,"Victoria, Australia",Ding⭐️💛💙⚖️,False,,False,"{'followers_count': 741, 'following_count': 2258, 'tweet_count': 6704, 'listed_count': 0}","Adult Educator. Wife, Mother, Grandmother. Politics, Social Justice, Education, Sport, Humour. I hate politicians who lie. “I don’t think, I know.” ⚖️",https://pbs.twimg.com/profile_images/1345170855773437953/vdwBGQEF_normal.jpg,Ingridjok,,1451048380105302019,
1464623510303784968,,Gochis.sol,False,,False,"{'followers_count': 160, 'following_count': 175, 'tweet_count': 819, 'listed_count': 2}","First Auction Ended
https://t.co/po5IQBcJQ1",https://pbs.twimg.com/profile_images/1493699441693544448/tFhW9IYz_normal.jpg,GochisSol,,1483959731156885508,"{'description': {'urls': [{'start': 20, 'end': 43, 'url': 'https://t.co/po5IQBcJQ1', 'expanded_url': 'http://gabigochi.holaplex.com', 'display_url': 'gabigochi.holaplex.com'}]}}"
121594383,"Washington, D.C.",Marisel Morales,False,http://t.co/mJGb3J7xnO,False,"{'followers_count': 1115, 'following_count': 2739, 'tweet_count': 79891, 'listed_count': 70}",Fmr Sr Fed Gov official/Dir. Gov Rel 4 NJ Gov. Whitman | Political pundit | Writer| Military mom | Foodie | Wine lover | Travel enthusiast Opinions my own,https://pbs.twimg.com/profile_images/1355147713235603456/NwscICTj_normal.jpg,57MCM,,478388077929721857,"{'url': {'urls': [{'start': 0, 'end': 22, 'url': 'http://t.co/mJGb3J7xnO', 'expanded_url': 'http://mariselmorales.com', 'display_url': 'mariselmorales.com'}]}}"
15820856,Germany,Dirk M.,False,,False,"{'followers_count': 84, 'following_count': 441, 'tweet_count': 3138, 'listed_count': 14}",Permanenter Jetlag. Immer nicht in Glanzform.,https://pbs.twimg.com/profile_images/1420786920074977281/f3_vVP6v_normal.jpg,ostkreuz,,386777671490744320,
345707234,,Michael Whitcombe,False,https://t.co/U0TB6cTalu,False,"{'followers_count': 78, 'following_count': 104, 'tweet_count': 242, 'listed_count': 1}",Chemist (organic and polymer chemistry) including molecularly imprinted polymers (MIPs). Owner of https://t.co/U0TB6cTalu,https://pbs.twimg.com/profile_images/1470124539/mipdatabase_com_logo_mug-p1680654574985762152o3v5_500_normal.jpg,mike_whitcombe,,,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/U0TB6cTalu', 'expanded_url': 'http://mipdatabase.com', 'display_url': 'mipdatabase.com'}]}, 'description': {'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/U0TB6cTalu', 'expanded_url': 'http://mipdatabase.com', 'display_url': 'mipdatabase.com'}]}}"
1377375669554929673,,bozuk satıh,False,,False,"{'followers_count': 99, 'following_count': 246, 'tweet_count': 537, 'listed_count': 0}",🦊,https://pbs.twimg.com/profile_images/1397995214720143366/pE6Ex4O9_normal.jpg,sorrybabuschka,,1379816999258324996,
490910921,🤍❤️🤍,Magneto en Villa Gesell,False,https://t.co/n750QkWQXw,False,"{'followers_count': 760, 'following_count': 2584, 'tweet_count': 30185, 'listed_count': 4}",,https://pbs.twimg.com/profile_images/1491119992129130496/IHyovgzE_normal.jpg,RG_Miope,,1521272826447089665,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/n750QkWQXw', 'expanded_url': 'http://ra.ma', 'display_url': 'ra.ma'}]}}"
39029469,Somewhere Over the Rainbow,emmalee bawden 🧜🏻‍♀️,False,https://t.co/CtWPm98XUF,False,"{'followers_count': 413, 'following_count': 412, 'tweet_count': 24876, 'listed_count': 14}",well cover me in eggs and flour and bake me for forty minutes,https://pbs.twimg.com/profile_images/1517346156455821312/ok72y8cR_normal.jpg,embawden_95,,1129334989043130368,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/CtWPm98XUF', 'expanded_url': 'http://facebook.com/emmalee.bawden/', 'display_url': 'facebook.com/emmalee.bawden/'}]}}"
4261693333,"Taipei City, Taiwan",軋嘎嘎嘎逼,False,,False,"{'followers_count': 33, 'following_count': 150, 'tweet_count': 227, 'listed_count': 0}","Shoto好可愛
Nijisanji EN也好可愛
全包踩油門DD中",https://pbs.twimg.com/profile_images/1421620654940381187/OpGlh4WC_normal.jpg,joey900315,,,
14136457,Northern California,"Dahlila, Boosted ×2",False,https://t.co/hgcwvJXMrH,False,"{'followers_count': 921, 'following_count': 345, 'tweet_count': 125861, 'listed_count': 125}",Easily distracted by dogs + thrift stores. Vaccinated! Send coffee. 🐺☕🔎🗝🏙,https://pbs.twimg.com/profile_images/1515110902722301952/zWBuhlRH_normal.jpg,dahlila,,1289803423009796098,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/hgcwvJXMrH', 'expanded_url': 'http://DahlilaFound.etsy.com', 'display_url': 'DahlilaFound.etsy.com'}]}}"
843593872278282242,"Comunidad de Madrid, España",Larry Capolla🔻,False,,False,"{'followers_count': 56, 'following_count': 1006, 'tweet_count': 4633, 'listed_count': 0}",Ganas de fastidiar... cuenta B... soy esa persona de la que usted habla...,https://pbs.twimg.com/profile_images/843594784904220672/fOCpmU3G_normal.jpg,Porculero55,,,
332023391,Melbourne,Nigel,False,,False,"{'followers_count': 229, 'following_count': 2312, 'tweet_count': 1251, 'listed_count': 8}",27 | Richmond FC 🏉 | Chelsea FC ⚽️ | Melbourne Stars 🏏 | @HgSportsDegrees graduate | Self-confessed sucker for reality TV | Views my own,https://pbs.twimg.com/profile_images/917620693843427328/p3YlQQ6d_normal.jpg,thisisnige,,,"{'description': {'mentions': [{'start': 57, 'end': 73, 'username': 'HgSportsDegrees'}]}}"
91056590,/dev/null,nöbu,False,,False,"{'followers_count': 1988, 'following_count': 2658, 'tweet_count': 159183, 'listed_count': 141}",ビール好きイマジナリー猫。　又の名を社内SsE(ｼｽﾃﾑ ｽｺｼﾜｶﾙ ｴﾝｼﾞﾆｱ) すきなもの:☕🍫️🧑🏻‍💻🍲🍶🍷🍺⚾️⚽️🎾🐱🐶,https://pbs.twimg.com/profile_images/1452673868418539521/qRgXORZe_normal.jpg,noviiro,,,
138175485,,眠りの国の猫,False,,False,"{'followers_count': 117, 'following_count': 272, 'tweet_count': 19399, 'listed_count': 3}",名は猫　字は春眠,https://pbs.twimg.com/profile_images/536001990661136386/bjvG_sBU_normal.jpeg,patapatamamaja,,,
948624847,"Imperial, CA",Patrick,False,,False,"{'followers_count': 416, 'following_count': 355, 'tweet_count': 29926, 'listed_count': 4}",🇺🇸🇲🇽 | Colgate ‘20 | he/him |            @alexiss_lanee_,https://pbs.twimg.com/profile_images/1265454119633838080/0a4WxbHJ_normal.jpg,TheRealPG13,,883231030550736896,"{'description': {'mentions': [{'start': 41, 'end': 56, 'username': 'alexiss_lanee_'}]}}"
257660263,Hope Mills,JC Squires,False,,False,"{'followers_count': 547, 'following_count': 456, 'tweet_count': 128871, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1323590286946246656/yf9YuwDe_normal.jpg,_Simon_Says__,,,
1204785486415446018,MS Word,:,False,https://t.co/0hb1bTEUhj,False,"{'followers_count': 200, 'following_count': 75, 'tweet_count': 681, 'listed_count': 1}",• Filolog • Çevirmen • Merdümgiriz • 8w7 • INTJ •,https://pbs.twimg.com/profile_images/1520790566862266371/2f4KI4Cl_normal.jpg,simgeaydin_,,1518596978669768707,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/0hb1bTEUhj', 'expanded_url': 'https://simgeaydin.com/', 'display_url': 'simgeaydin.com'}]}}"
700883499947929600,SoCal,Mp,False,,False,"{'followers_count': 21, 'following_count': 139, 'tweet_count': 849, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1370588504967716864/GBbVh7sE_normal.jpg,MonteRPeters1,,,
3231668118,ヒスイ地方,ましか,False,,False,"{'followers_count': 433, 'following_count': 2070, 'tweet_count': 23874, 'listed_count': 14}",好きなもの TRPG(シノビガミ・CoC・マギロギ・インセイン・マダミス) 野球(阪神ファン) 麻雀 クソコラ 最近はウマ娘に狂ってます,https://pbs.twimg.com/profile_images/1377501017126756352/6xO_I8uD_normal.png,mushika23304892,,1463536331166924803,
1389662003250319363,,Nazım Yavuz,False,,False,"{'followers_count': 24, 'following_count': 609, 'tweet_count': 1021, 'listed_count': 10}",#bitcoin,https://pbs.twimg.com/profile_images/1442232997000847360/nQ1TXGUB_normal.jpg,nazimyavuz_,,,"{'description': {'hashtags': [{'start': 0, 'end': 8, 'tag': 'bitcoin'}]}}"
