,name,protected,url,verified,public_metrics,description,profile_image_url,username,id,location,pinned_tweet_id,entities
33966442,Mecha Barradas 🚀,False,https://t.co/HomWYIfRjR,False,"{'followers_count': 562, 'following_count': 1017, 'tweet_count': 10827, 'listed_count': 20}",Social Media Manager @ Ciudad Magazine en Artear.  Mi nombre está en dos microchips en Marte.,https://pbs.twimg.com/profile_images/150761199/n811578469_796834_5434_normal.jpg,mechab,,Argentina,1002244905866088448,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/HomWYIfRjR', 'expanded_url': 'http://www.ciudadmagazinetv.com', 'display_url': 'ciudadmagazinetv.com'}]}}"
1385587895159951363,FloofMoth,False,,False,"{'followers_count': 2, 'following_count': 112, 'tweet_count': 319, 'listed_count': 0}",Vtuber obsessor,https://pbs.twimg.com/profile_images/1385588113645387776/3_vOw8Mq_normal.jpg,MothFloof,,,,
1254695438,tookie clothespin 🐙 BLM,False,https://t.co/zdTGnIrdtB,False,"{'followers_count': 368, 'following_count': 157, 'tweet_count': 94597, 'listed_count': 4}","✨ alli / pippin✨ they/them ✨ 💕 @rainerpism 💕 👽 I may be landed gentry, but I’m thrilled to be granted entry👽",https://pbs.twimg.com/profile_images/1480588823323160585/NVDIObZh_normal.jpg,tommyspeck,,some new wicked little town,1520581190801100800,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/zdTGnIrdtB', 'expanded_url': 'https://listography.com/tommyspeck', 'display_url': 'listography.com/tommyspeck'}]}, 'description': {'mentions': [{'start': 31, 'end': 42, 'username': 'rainerpism'}]}}"
530797812,Carmelm Greene,False,,False,"{'followers_count': 108, 'following_count': 368, 'tweet_count': 12864, 'listed_count': 15}",,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,carmelmgni,,,,
16894859,Tom Stukel,False,,False,"{'followers_count': 96, 'following_count': 309, 'tweet_count': 674, 'listed_count': 9}",IT/Designer/Photographer/Runner,https://pbs.twimg.com/profile_images/1463199257222074369/j4fyqLe5_normal.jpg,tomstukel,,"Minneapolis, MN",,
265187158,Becca W.,False,,False,"{'followers_count': 119, 'following_count': 727, 'tweet_count': 1994, 'listed_count': 4}",Wisconsin girl who calls Minnesota home. Keeping my day job to support my shopping habit. Some say I'm fancy.,https://pbs.twimg.com/profile_images/915760230147002369/B4MqQnSv_normal.jpg,astyledwife,,Minneapolis,,
38276199,Alberto Horno,False,,False,"{'followers_count': 104, 'following_count': 154, 'tweet_count': 768, 'listed_count': 1}","Larga trayectoria en ser opinante, lo que le ha generado más de un conflicto, pero también varias satisfacciones...",https://pbs.twimg.com/profile_images/200865752/Alberto_normal.JPG,AlbertoHorno,,"Santiago, Chile.",,
28151230,Blunt Baker,False,,False,"{'followers_count': 30, 'following_count': 174, 'tweet_count': 132, 'listed_count': 0}",I'm a sweet lady on the outside. A dirty pirate hooker on the inside.,https://pbs.twimg.com/profile_images/1519045529539428353/0y7Z43mS_normal.jpg,Skanctified,,Everywhere,,
1489884188,War of THOR,False,,False,"{'followers_count': 25, 'following_count': 24, 'tweet_count': 547, 'listed_count': 0}",,https://pbs.twimg.com/profile_images/1482341239425212421/cX2LyEPy_normal.jpg,m011323,,,,
936194707235000321,LuckyDog316 🐶,False,,False,"{'followers_count': 102, 'following_count': 90, 'tweet_count': 12447, 'listed_count': 0}",Consistently Mercurial,https://pbs.twimg.com/profile_images/1507688909991460876/25bbIUJG_normal.jpg,KidHelium,,THE Motor City,,
49672696,Formerly known as,False,,False,"{'followers_count': 3837, 'following_count': 4922, 'tweet_count': 16996, 'listed_count': 3}","Human being trying to treat everyone else like a human being. I try to learn something new every day.
#EmotionalSupportCanadian
#FBR  #Humanity #Atheist  #BLM",https://pbs.twimg.com/profile_images/1447744097268215809/xmx4TROk_normal.jpg,carbideken,,"Toronto, Ontario",,"{'description': {'hashtags': [{'start': 102, 'end': 127, 'tag': 'EmotionalSupportCanadian'}, {'start': 128, 'end': 132, 'tag': 'FBR'}, {'start': 134, 'end': 143, 'tag': 'Humanity'}, {'start': 144, 'end': 152, 'tag': 'Atheist'}, {'start': 154, 'end': 158, 'tag': 'BLM'}]}}"
607416359,María Pérez,False,https://t.co/aF5ANUzjGi,False,"{'followers_count': 1230, 'following_count': 1068, 'tweet_count': 11639, 'listed_count': 3}","Solo tú sabes como eres, sabes lo que hay 🔥🐯 Pedagogía UMU",https://pbs.twimg.com/profile_images/1515881045299707907/tB8j2v2I_normal.jpg,mariappvv,,Cieza (Murcia) ,1509286347730833409,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/aF5ANUzjGi', 'expanded_url': 'http://Instagram.com/mariappvv', 'display_url': 'Instagram.com/mariappvv'}]}}"
50515609,Kimmer 🌊🌊🌊,False,,False,"{'followers_count': 4817, 'following_count': 5295, 'tweet_count': 25582, 'listed_count': 2}","Love America! Resist and VOTE! (No DMs)

#FBR #Resistance",https://pbs.twimg.com/profile_images/1498770785695113219/m87U0sDq_normal.jpg,kimbee802009,,"South Dakota, USA",,"{'description': {'hashtags': [{'start': 41, 'end': 45, 'tag': 'FBR'}, {'start': 46, 'end': 57, 'tag': 'Resistance'}]}}"
73122463,コラロバ,False,,False,"{'followers_count': 57, 'following_count': 440, 'tweet_count': 2478, 'listed_count': 1}",ちゃんと悩める大人は素敵,https://pbs.twimg.com/profile_images/1314103670020087808/NpVUMPnE_normal.jpg,kolaroba,,Hong Kong,,
735900115,Persis 🇺🇦,False,https://t.co/pb7Ir2UmST,False,"{'followers_count': 1031, 'following_count': 635, 'tweet_count': 17358, 'listed_count': 16}",“You can never get a cup of tea large enough or a book long enough to suit me.” C.S. Lewis,https://pbs.twimg.com/profile_images/1506843057093849090/waUOIXDf_normal.jpg,tea_et_books,,The library,1489240684821368839,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/pb7Ir2UmST', 'expanded_url': 'https://persistentdotthoughts.wordpress.com', 'display_url': 'persistentdotthoughts.wordpress.com'}]}}"
1176539295911469057,Tim Peters,False,,False,"{'followers_count': 28, 'following_count': 24, 'tweet_count': 256, 'listed_count': 0}",I’m a self-employed graphic designer. I love London for its culture and artistic events. I live in south west London and like pootling around on my Vespa,https://pbs.twimg.com/profile_images/1176540131571970048/ICINw_SH_normal.jpg,timpeters2911,,"London, England",,
306437403,Romina Duarte Meadows 🧣,False,,False,"{'followers_count': 212, 'following_count': 203, 'tweet_count': 2807, 'listed_count': 0}",UMD Alumna 🐢 She/Her 🇵🇾,https://pbs.twimg.com/profile_images/1255544210658414597/6_9GAbZy_normal.jpg,romidu94,,"Maryland, USA",,
271082176,Lucho²²,False,,False,"{'followers_count': 154, 'following_count': 677, 'tweet_count': 4148, 'listed_count': 0}",Un coghlanense suelto en Córdoba,https://pbs.twimg.com/profile_images/545332069677551616/7UwmqHqj_normal.jpeg,luchoeme22,,"Córdoba, Argentina",,
79217669,𝗩𝗶𝗰𝘁𝗼𝗿 🍁 - 💉💉💉,False,,False,"{'followers_count': 148, 'following_count': 578, 'tweet_count': 7440, 'listed_count': 2}",Arquitecto y algunas otras cosas mas. #DaleBolso  🇨🇦,https://pbs.twimg.com/profile_images/1283528391631790083/lZiDvyaW_normal.jpg,leigiovin,,Uruguay,1243495639503245312,"{'description': {'hashtags': [{'start': 38, 'end': 48, 'tag': 'DaleBolso'}]}}"
16456959,Stuart Osborne,False,https://t.co/AgXmdgTJFZ,False,"{'followers_count': 1574, 'following_count': 1374, 'tweet_count': 35224, 'listed_count': 48}",Dad & Husband•Producer #GoodDayMarketplace•Fmr: @Dayton247now @TheFeverABC6 @wsyx6•4x @ohiovalleyemmy noms•@moreheadstate alum•@foofighters & @OhioStateFB fan,https://pbs.twimg.com/profile_images/1516403402284191752/3RB5MUY0_normal.jpg,stuartjosborne,,"Columbus, Ohio",,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/AgXmdgTJFZ', 'expanded_url': 'http://www.linkedin.com/in/stuartjosborne', 'display_url': 'linkedin.com/in/stuartjosbo…'}]}, 'description': {'hashtags': [{'start': 23, 'end': 42, 'tag': 'GoodDayMarketplace'}], 'mentions': [{'start': 48, 'end': 61, 'username': 'Dayton247now'}, {'start': 62, 'end': 75, 'username': 'TheFeverABC6'}, {'start': 76, 'end': 82, 'username': 'wsyx6'}, {'start': 86, 'end': 101, 'username': 'ohiovalleyemmy'}, {'start': 107, 'end': 121, 'username': 'moreheadstate'}, {'start': 127, 'end': 139, 'username': 'foofighters'}, {'start': 142, 'end': 154, 'username': 'OhioStateFB'}]}}"
43536241,d m,False,,False,"{'followers_count': 6, 'following_count': 529, 'tweet_count': 389, 'listed_count': 0}","#IWORKFORGM opinions are my own, often incorrect seldom indoubt, beer leaguer after a 44 year off season, Go Leafs, Go Bills",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,gmbuoy,,"Ontario, Canada",,"{'description': {'hashtags': [{'start': 0, 'end': 11, 'tag': 'IWORKFORGM'}]}}"
27053,sandy,False,https://t.co/gQENrGestP,False,"{'followers_count': 4951, 'following_count': 5446, 'tweet_count': 11876, 'listed_count': 215}","Anti-gammon, woke, lefty, Independent Scotland, United Ireland, burgers and beers, geeky stuff, Roteradöl",https://pbs.twimg.com/profile_images/1517878868291596288/5ASjPOLZ_normal.jpg,sandy,,"Glasgow, Scotland",1497561065776898048,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/gQENrGestP', 'expanded_url': 'https://dunlop.dev', 'display_url': 'dunlop.dev'}]}}"
4760209394,vinny,False,,False,"{'followers_count': 109, 'following_count': 163, 'tweet_count': 19107, 'listed_count': 7}",,https://pbs.twimg.com/profile_images/1520541053253992450/xj2EHxGz_normal.jpg,vinilovebau,,,,
975858146,Alfredo Cobano,False,,False,"{'followers_count': 113, 'following_count': 177, 'tweet_count': 3101, 'listed_count': 0}",Bad bitch since 1997,https://pbs.twimg.com/profile_images/1495201808851120134/76Cioj5q_normal.jpg,alfredocobano,,,1478771737118576640,
